Sample,,,,,,,SOTALOL HYDROCHLORIDE Results,,IS_SPARTEINE Results,,GALANTAMINE Results,,NALOXONE HYDROCHLORIDE Results,,FENSPIRIDE HYDROCHLORIDE Results,,PIDOTIMOD Results,,CLONIDINE HYDROCHLORIDE Results,,SUMATRIPTAN SUCCINATE Results,,NEOSTIGMINE BROMIDE Results,,TINIDAZOLE Results,,ROXATIDINE ACETATE HYDROCHLORIDE Results,,IS_EMETINE Results,,FAMCICLOVIR Results,,ZIDOVUDINE [AZT] Results,,IS_CAFFEINE Results,,IS_YOHIMBINE Results,,IS_SULFAMETHOXAZOLE Results,,BRIVUDINE Results,,DIACETAMATE Results,,IS_EYTHROMYCINE Results,,VILAZODONE HYDROCHLORIDE Results,,PHENAZOPYRIDINE HYDROCHLORIDE Results,,OMEPRAZOLE Results,,DILTIAZEM HYDROCHLORIDE Results,,PERICIAZINE Results,,PANTOPRAZOLE Results,,ERGOTAMINE TARTRATE Results,,FLUOXETINE Results,,RAMIPRIL Results,,BENAZEPRIL HYDROCHLORIDE Results,,ENTACAPONE Results,,METAXALONE Results,,MEBENDAZOLE Results,,RILUZOLE Results,,CETIRIZINE HYDROCHLORIDE Results,,QUINAPRIL HYDROCHLORIDE Results,,DICYCLOMINE HYDROCHLORIDE Results,,PRANOPROFEN Results,,FAMPROFAZONE Results,,TOLAZAMIDE Results,,BISACODYL Results,,CARISOPRODOL Results,,TRANDOLAPRIL Results,,KETOROLAC TROMETHAMINE Results,,VORICONAZOLE Results,,TELMISARTAN Results,,GRISEOFULVIN Results,,RAMELTEON Results,,IS_MIFEPRISTONE Results,,BICALUTAMIDE Results,,LOSARTAN Results,,IRBESARTAN Results,,EZETIMIBE Results,,REPAGLINIDE Results,,DEFLAZACORT Results,,ARTEMISININ Results,,SULFASALAZINE Results,,NITRENDIPINE Results,,DIFLORASONE DIACETATE Results,,VALSARTAN Results,,RACECADOTRIL Results,,LEVONORGESTREL Results,,ETODOLAC Results,,TRANILAST Results,,OXAPROZIN Results,,PACLITAXEL Results,,CYPROTERONE ACETATE Results,,INDOMETHACIN Results,,NORETHINDRONE ACETATE Results,,NATEGLINIDE Results,,DANAZOL Results,,IS_IPRIFLAVONE Results,,RITONAVIR Results,,LOVASTATIN Results,
!,!,MZ009F-Plate1-L030-OD333-T02,MZ009F-Plate1-L030-OD333-T02.d,Sample,,10/20/2017 11:23 AM,0.976,2363958,1.043,2789507,1.066,4062450,1.155,3075273,1.155,4512120,1.301,212266,1.178,6542564,1.245,2651129,1.178,1716410,1.670,1008961,1.793,2036456,1.625,3409256,1.972,7291039,1.882,4028,1.994,989743,1.972,9011786,2.229,4256040,2.084,18398,2.363,20306,2.464,1906890,2.576,4531315,2.598,6162895,2.900,5491744,2.822,14571489,2.833,8464811,3.113,10708830,3.158,101028,3.169,3843939,3.395,18927854,3.493,1238103,3.527,708480,3.493,3312307,3.605,3669555,3.628,5579058,3.594,6391852,3.594,9141015,3.695,4211,3.639,3328748,3.684,12063624,3.695,23418072,4.008,4201,3.739,1267471,3.717,9140412,3.773,3431806,3.807,3474024,3.751,7789264,3.818,10524257,3.874,10723296,3.840,6085665,3.974,677265,4.008,8427150,4.075,18550021,4.097,172481,4.131,16889705,4.153,12018039,,,4.399,79560,4.344,1525302,4.355,9399504,4.422,6908725,4.399,1461663,4.433,12117705,4.467,1159741,4.399,223945,4.489,14551292,4.578,251814,4.590,9354252,4.612,2275284,4.668,10163063,4.791,8041056,4.780,9159,4.780,11157410,4.869,9385630,5.015,4247696
,!,MZ009F-Plate1-L031-OD333-T02,MZ009F-Plate1-L031-OD333-T02.d,Sample,,10/20/2017 11:30 AM,0.987,2320756,1.054,2771633,1.077,3498637,1.166,3264459,1.166,4864441,1.312,219176,1.189,6833092,1.256,2811644,1.177,1939586,1.681,1120181,1.804,2664344,1.636,3617584,1.972,7306997,2.016,6730,1.994,1029802,1.972,8824380,2.240,4118662,2.095,19154,2.363,11716,2.475,2175167,2.576,5147625,2.598,6073245,2.900,5469108,2.822,14302143,2.844,8484236,3.113,10482880,3.158,104318,3.169,3790186,3.398,19802434,3.493,1262797,3.527,812440,3.493,3034144,3.616,3472844,3.628,6014945,3.594,6044157,3.594,8935513,3.695,7646,3.639,3666414,3.695,12267544,3.695,21786562,4.030,5175,3.739,1275150,3.717,9405091,3.784,3844778,3.807,3662111,3.762,7514055,3.818,10535853,3.874,10657860,3.851,6513866,3.974,654813,4.019,8684959,4.075,18252231,4.109,142972,4.142,16987090,4.153,12691230,4.578,2372,4.411,91977,4.355,1511266,4.366,8652758,4.422,6786770,4.399,1597322,4.433,11446522,4.467,1343089,4.399,236531,4.500,13945266,4.578,246271,4.601,9200258,4.612,2469657,4.668,10355541,4.802,8092382,4.780,14523,4.780,11534614,4.869,9271773,5.026,3819966
,!,MZ009F-Plate1-L032-OD333-T02,MZ009F-Plate1-L032-OD333-T02.d,Sample,,10/20/2017 11:36 AM,0.987,2583700,1.054,3110151,1.077,3519506,1.166,3269587,1.166,4706173,1.312,209915,1.189,6950364,1.244,2806799,1.177,1781239,1.670,837642,1.793,1696807,1.625,3748073,1.972,7607172,1.882,6191,1.994,1033755,1.972,9296131,2.229,4247106,2.084,18638,2.341,20195,2.464,2039978,2.565,5084220,2.598,6064322,2.900,5521653,2.811,14894321,2.833,8785387,3.113,10868189,3.158,85728,3.169,3962681,3.395,19365176,3.493,1248107,3.527,697915,3.493,3115056,3.605,3630478,3.627,5701418,3.594,6128363,3.594,8932631,3.683,3709,3.639,3336651,3.695,12329831,3.695,23554153,4.008,4070,3.739,1248938,3.717,9208545,3.773,3455965,3.806,3505417,3.750,7567403,3.818,10611612,3.874,10890592,3.840,6646550,3.974,662199,4.008,8904317,4.075,20474685,4.097,106301,4.131,18306140,4.153,13438867,4.466,702,4.399,65318,4.343,1563339,4.355,9649961,4.411,7274360,4.399,1176339,4.433,12304508,4.466,1216861,4.399,231842,4.489,15108144,4.578,262851,4.590,9725418,4.612,2480904,4.668,10733597,4.791,8368769,4.768,16140,4.768,12388458,4.869,10113090,5.015,4202991
,!,MZ009F-Plate1-L033-OD333-T02,MZ009F-Plate1-L033-OD333-T02.d,Sample,,10/20/2017 11:43 AM,0.976,2092844,1.054,2567439,1.065,3029709,1.166,3267967,1.166,4714110,1.311,228967,1.188,6643079,1.244,2691701,1.188,1813628,1.681,950065,1.804,1637302,1.647,3453775,1.971,7035603,2.016,6653,1.994,1062645,1.971,8352790,2.240,4059139,2.094,19481,2.363,16722,2.475,1999544,2.576,5052097,2.598,5745579,2.900,5506222,2.822,14265768,2.844,8098232,3.113,10463246,3.157,87458,3.169,3953530,3.392,19518629,3.493,1260518,3.526,740897,3.493,3075410,3.616,3576209,3.627,5781402,3.594,6007665,3.594,9012276,3.705,1477,3.638,3653357,3.694,12160198,3.694,21567231,4.019,4313,3.739,1236172,3.717,9386400,3.773,3800826,3.806,3572731,3.761,7911442,3.817,10261367,3.884,10371296,3.851,5562982,3.974,655324,4.019,8483008,4.086,18281982,4.108,147792,4.142,17143559,4.153,12560745,4.220,9176,4.399,46667,4.354,1492779,4.366,8584602,4.421,6785038,4.399,1277388,4.433,11400233,4.466,1313279,4.399,227101,4.500,14158602,4.578,239954,4.600,9260411,4.612,2437438,4.668,10308610,4.802,8039512,4.779,10273,4.779,10630471,4.869,9400810,5.026,3755979
,!,MZ009F-Plate1-L034-OD333-T02,MZ009F-Plate1-L034-OD333-T02.d,Sample,,10/20/2017 11:49 AM,0.975,2111768,1.042,2829589,1.064,3442283,1.165,3349580,1.165,4870455,1.299,215762,1.187,7119024,1.243,2708139,1.176,1944557,1.668,890828,1.792,1947807,1.624,3724092,1.971,7831662,2.015,7145,1.993,1065511,1.971,9409362,2.228,4370671,2.082,20815,2.351,18651,2.463,2016529,2.575,5457137,2.597,6177626,2.899,5638952,2.821,15517730,2.832,9081303,3.112,11448564,3.156,110752,3.168,4045589,3.391,20639650,3.492,1308842,3.526,720346,3.492,3218018,3.604,3770760,3.626,5938156,3.593,6642365,3.593,9393328,3.671,2661,3.638,3430090,3.693,13043209,3.693,24579783,4.029,3910,3.738,1300848,3.716,9435651,3.772,3362177,3.805,3566799,3.761,7792944,3.817,10996231,3.872,11412498,3.850,6099156,3.973,703727,4.018,8905187,4.074,19182326,4.107,178628,4.130,17925096,4.152,12665275,4.219,1689,4.398,53906,4.342,1597321,4.354,9896175,4.421,7298866,4.398,1497231,4.432,12470708,4.465,1273614,4.398,225773,4.488,15787183,4.577,259403,4.588,10045924,4.611,2556797,4.667,11113780,4.790,8659510,4.767,14103,4.779,12164083,4.868,10381367,5.025,4412721
!,!,MZ009F-Plate1-L035-OD333-T02,MZ009F-Plate1-L035-OD333-T02.d,Sample,,10/20/2017 11:55 AM,0.987,2511924,1.043,3387646,1.065,4380960,1.166,3250293,1.177,4580338,1.300,225069,1.188,7118750,1.255,2805053,1.177,1959939,1.681,964933,1.804,1919738,1.636,3296362,1.971,7423034,1.882,17155,1.994,1165090,1.971,8766816,2.240,4167416,2.094,21658,2.374,19714,2.475,2169666,2.576,4500334,2.598,6199605,2.900,5696679,2.822,15225554,2.844,8570575,3.113,11158383,3.157,99468,3.180,3749025,3.403,20552058,3.493,1319888,3.527,816488,3.493,3073712,3.616,3732339,3.627,6230803,3.605,6148413,3.594,9333311,,,3.638,3705987,3.694,12801525,3.694,21856835,4.008,5587,3.750,1278528,3.728,9634946,3.784,3846666,3.806,3822149,3.761,7699871,3.817,10870814,3.885,11218539,3.851,6209203,3.974,676790,4.019,9125110,4.086,17410289,4.108,262402,4.142,16803045,4.164,12233790,4.589,7151,4.410,63631,4.354,1527648,4.366,8961836,4.422,7139716,4.399,1537002,4.433,12090249,4.466,1377248,4.399,229919,4.500,14344915,4.578,243238,4.601,9979829,4.612,2373301,4.668,10658560,4.802,8254197,4.780,10495,4.780,11787941,4.869,9703798,5.026,3687648
,!,MZ009F-Plate1-L036-OD333-T02,MZ009F-Plate1-L036-OD333-T02.d,Sample,,10/20/2017 12:02 PM,0.973,2206275,1.040,2710952,1.063,3904352,1.152,3091701,1.163,4439976,1.297,199999,1.174,6417727,1.242,2578204,1.174,1807546,1.667,1006118,1.801,2118504,1.622,3363435,1.969,7297359,1.879,15086,1.991,1020063,1.969,8858051,2.226,4214633,2.092,17282,2.327,18980,2.461,1921387,2.573,5108325,2.595,6138572,2.897,5312433,2.819,14241628,2.830,8295181,3.110,10361157,3.155,88956,3.166,3536084,3.393,18536052,3.490,1207237,3.524,678875,3.490,3205084,3.602,3660133,3.624,5534969,3.591,6061425,3.591,8881747,3.725,5012,3.636,3263371,3.692,12183530,3.692,23430561,3.647,2453,3.736,1266312,3.714,9233965,3.770,3278404,3.803,3377120,3.759,7597430,3.815,10365941,3.871,10670819,3.848,5762577,3.971,649987,4.016,8079529,4.072,14881098,4.105,384124,4.128,14683322,4.161,9373487,4.575,4411,4.396,53982,4.352,1504591,4.352,9013264,4.419,6723960,4.396,1601809,4.430,11529167,4.463,1141310,4.396,223813,4.497,14476085,4.575,231661,4.598,9166436,4.609,2240676,4.665,10118166,4.799,7938906,4.766,11953,4.777,11090994,4.866,9612660,5.023,4156575
,!,MZ009F-Plate1-L037-OD333-T02,MZ009F-Plate1-L037-OD333-T02.d,Sample,,10/20/2017 12:08 PM,0.985,1998524,1.052,2693094,1.074,2965903,1.175,3122041,1.175,4575931,1.309,205950,1.198,6225773,1.253,2553101,1.186,1459339,1.679,944244,1.802,1814648,1.645,3251662,1.969,6965087,1.891,6149,2.003,1007063,1.981,8511729,2.238,4067021,2.092,19367,2.372,17548,2.473,1936024,2.574,5020957,2.596,5926356,2.909,5275119,2.831,13545247,2.842,8182962,3.122,10534758,3.166,88805,3.178,3757923,3.401,18774104,3.491,1214823,3.524,727193,3.502,2977817,3.614,3558440,3.625,5619992,3.603,5945997,3.592,8747401,3.703,2844,3.636,3479598,3.692,11972643,3.692,21812964,4.006,4590,3.748,1224603,3.715,9118524,3.782,3647002,3.804,3462380,3.759,7555281,3.827,10015031,3.882,10049873,3.849,5666429,3.983,635020,4.017,7990455,4.084,15804558,4.117,255298,4.140,15219753,4.162,11366988,4.576,3364,4.408,55783,4.352,1413296,4.363,8172925,4.431,6459783,4.408,1436173,4.442,10950165,4.475,1194118,4.408,223210,4.498,13309075,4.587,221984,4.598,8721507,4.621,2296203,4.677,9668132,4.800,7359286,4.766,10364,4.777,10453357,4.867,8855175,5.024,3475696
,!,MZ009F-Plate1-L038-OD333-T02,MZ009F-Plate1-L038-OD333-T02.d,Sample,,10/20/2017 12:15 PM,0.985,2354014,1.052,2901157,1.075,4162103,1.164,3117932,1.164,4667349,1.299,211784,1.187,6609198,1.243,2759256,1.187,1846303,1.668,1037938,1.791,2112395,1.623,3562793,1.970,7425545,1.869,19165,1.992,1014162,1.970,9281911,2.227,4369000,2.082,18893,2.350,17286,2.462,1929966,2.574,4861974,2.596,6159138,2.898,5439181,2.809,14761348,2.831,8598536,3.111,10926183,3.156,108726,3.167,3761951,3.391,18772850,3.491,1218804,3.525,707431,3.491,3042613,3.603,3639369,3.626,5517885,3.592,6064955,3.592,8905902,3.693,4316,3.637,3315816,3.681,11860499,3.693,23164304,4.006,3161,3.737,1282186,3.715,9092087,3.771,3552711,3.805,3508436,3.749,7505854,3.816,10717162,3.872,10947371,3.838,6161745,3.972,688157,4.006,8647907,4.073,17800057,4.095,194128,4.129,16411966,4.151,11649700,4.397,1574,4.397,72921,4.342,1548741,4.353,9459122,4.420,6954373,4.397,1540513,4.420,12231275,4.465,1121186,4.397,221516,4.487,14685140,4.576,245712,4.588,9662012,4.610,2312544,4.666,10280234,4.789,8312873,4.778,15318,4.767,11450737,4.867,9638903,5.013,4105413
!,!,MZ009F-Plate1-L039-OD333-T02,MZ009F-Plate1-L039-OD333-T02.d,Sample,,10/20/2017 12:21 PM,0.998,2113089,1.054,2622923,1.088,3653251,1.177,3162668,1.177,4731556,1.312,227479,1.200,6448540,1.256,2716512,1.189,1829223,1.681,972156,1.804,2113956,1.647,3612736,1.972,6984208,2.016,6261,1.994,1042148,1.983,8200718,2.240,3943477,2.095,17791,2.363,18372,2.475,1969573,2.576,5013958,2.598,5715705,2.900,5178243,2.822,13861758,2.833,8298675,3.113,10826426,3.158,88138,3.169,3637051,3.404,19208146,3.493,1222880,3.527,751399,3.493,2997240,3.616,3438303,3.627,5717528,3.594,5929375,3.594,8561625,3.695,4310,3.639,3483705,3.683,12118948,3.695,21779652,4.008,4289,3.739,1271821,3.717,9434092,3.773,3809750,3.806,3524403,3.762,7707304,3.818,10422702,3.874,10232379,3.851,5903839,3.974,631886,4.019,8179094,4.075,17186221,4.108,151315,4.131,16481244,4.153,12122574,,,4.399,58691,4.355,1397815,4.366,8386300,4.422,6558981,4.399,1026147,4.433,11115249,4.466,1288787,4.399,233343,4.500,13628573,4.578,240137,4.601,9433692,4.612,2256222,4.668,9923284,4.802,7633172,4.780,7859,4.780,11265781,4.869,9039091,5.026,3755739
,!,MZ009F-Plate1-L040-OD333-T02,MZ009F-Plate1-L040-OD333-T02.d,Sample,,10/20/2017 12:28 PM,0.975,2451412,1.042,2824446,1.053,4147517,1.154,3251420,1.154,4647327,1.288,223024,1.196,6757495,1.243,2767446,1.165,1884862,1.668,928297,1.791,1670311,1.624,3791029,1.970,7322756,2.004,4211,1.993,967144,1.970,8755757,2.228,4026948,2.082,18459,2.351,14810,2.463,2012623,2.575,4984829,2.597,5901516,2.899,5371022,2.821,13392609,2.832,8915411,3.112,11394065,3.156,77923,3.168,3886876,3.393,19909371,3.492,1197121,3.526,706208,3.492,3060913,3.604,3596805,3.626,5643539,3.593,6244223,3.593,8806075,3.693,1289,3.637,3343111,3.682,12309898,3.693,24162660,4.007,4804,3.738,1255461,3.716,9038438,3.772,3442093,3.805,3331651,3.761,7597612,3.816,10577364,3.872,11054550,3.850,6096641,3.973,670041,4.007,8912219,4.074,20218402,4.096,103983,4.130,18582126,4.152,13282358,4.219,2278,4.409,63970,4.342,1535866,4.353,9347335,4.421,7152536,4.398,1034209,4.432,12041085,4.465,1190975,4.398,207352,4.488,15245679,4.577,263738,4.588,10215574,4.611,2408438,4.667,10423732,4.790,8521967,4.767,11348,4.779,11836514,4.868,10321307,5.014,4202000
,!,MZ009F-Plate1-L041-OD333-T02,MZ009F-Plate1-L041-OD333-T02.d,Sample,,10/20/2017 12:34 PM,0.987,2371511,1.054,2867719,1.076,3816506,1.177,3234543,1.177,4553798,1.311,226638,1.188,6825734,1.255,2819515,1.188,1947354,1.680,1072112,1.803,2571496,1.647,3564340,1.971,7398922,2.027,7115,1.994,1079236,1.971,8529924,2.240,4060402,2.094,18566,2.374,18769,2.475,2016301,2.575,4966395,2.598,6156547,2.900,5434116,2.822,14329706,2.844,8733076,3.112,10979866,3.157,102496,3.180,3807176,3.396,19894504,3.493,1186205,3.526,821935,3.493,2956921,3.616,3373661,3.627,5854973,3.605,5887485,3.593,8387497,3.694,2660,3.638,3508243,3.683,12181719,3.694,22009582,4.030,3872,3.739,1261644,3.716,9448154,3.784,3821310,3.806,3601822,3.761,7629918,3.828,10843397,3.884,10748802,3.851,5653373,3.985,637322,4.019,8417905,4.086,17560356,4.108,142908,4.142,16696414,4.164,12512849,4.231,3793,4.410,112353,4.354,1404823,4.365,8077830,4.421,6709497,4.399,1343035,4.432,11307859,4.477,1283366,4.410,225753,4.500,13898411,4.578,229609,4.600,9666183,4.611,2286308,4.667,9932439,4.802,7814510,4.768,21537,4.779,10913058,4.869,9350685,5.025,3412474
,!,MZ009F-Plate1-L042-OD333-T02,MZ009F-Plate1-L042-OD333-T02.d,Sample,,10/20/2017 12:41 PM,0.976,2689038,1.043,3264273,1.066,5048246,1.155,3120057,1.166,4418002,1.289,220388,1.177,6262401,1.245,2813589,1.177,2265772,1.670,910581,1.793,2029126,1.636,3370558,1.972,7177099,2.028,5541,1.994,946551,1.972,8720601,2.229,4160390,2.084,21929,2.352,17677,2.464,1994239,2.565,4502497,2.587,6069897,2.900,5215296,2.811,14362027,2.833,8571844,3.113,11175396,3.158,80116,3.169,3553877,3.394,19107952,3.493,1188598,3.527,695758,3.493,3237762,3.605,3576131,3.627,5607373,3.594,6246430,3.594,8663559,3.694,8351,3.639,3292875,3.683,12448974,3.694,23693603,4.008,3766,3.739,1254122,3.717,8933684,3.773,3450997,3.806,3402396,3.762,7025262,3.818,10519677,3.873,11070227,3.840,5650386,3.974,666832,4.008,8191054,4.075,16624503,4.108,245219,4.131,16394662,4.153,10949587,4.220,1411,4.399,68091,4.343,1456516,4.355,9219736,4.422,6669700,4.399,1402804,4.433,12341171,4.466,1100634,4.399,209698,4.489,14558392,4.578,230401,4.601,9757016,4.601,2157987,4.668,9785358,4.791,8142831,4.768,11600,4.780,10202209,4.869,9777184,5.015,4022181
!,!,MZ009F-Plate1-L043-OD333-T02,MZ009F-Plate1-L043-OD333-T02.d,Sample,,10/20/2017 12:47 PM,0.986,2143058,1.053,2632240,1.076,3320187,1.177,3296513,1.177,4724656,1.311,221837,1.199,6226699,1.255,2779944,1.188,1799246,1.680,524484,1.803,2020228,1.646,3465429,1.971,6724347,2.027,7023,2.004,970671,1.971,8679303,2.239,4233910,2.094,19645,2.362,16989,2.474,2015535,2.575,5286339,2.597,6198694,2.899,5200613,2.821,13660011,2.843,8765652,3.112,10745567,3.157,106174,3.179,3638144,3.395,19076333,3.492,1209190,3.526,678835,3.492,3117900,3.615,3568557,3.627,5468258,3.593,6030276,3.593,8486945,3.694,2125,3.638,3668175,3.682,12305910,3.694,22101703,4.007,4811,3.738,1346332,3.716,9449432,3.783,3986293,3.806,3633412,3.761,7561606,3.817,10780272,3.873,10977174,3.850,5674804,3.973,649621,4.018,8203773,4.074,14873470,4.108,389495,4.141,14360375,4.164,10242099,,,4.410,54013,4.354,1421731,4.365,7983430,4.421,6281138,4.398,1554750,4.432,11535881,4.466,1220900,4.410,223734,4.499,13617286,4.577,226073,4.600,9485816,4.611,2164177,4.667,9677184,4.801,7960410,4.768,10838,4.779,11520074,4.868,9225499,5.025,3805062
!,!,MZ009F-Plate1-L044-OD333-T02,MZ009F-Plate1-L044-OD333-T02.d,Sample,,10/20/2017 12:53 PM,0.972,2251716,1.040,2801130,1.062,3316236,1.163,3196136,1.163,4305532,1.297,200620,1.174,6538961,1.241,2631892,1.174,1716227,1.666,955900,1.789,1978191,1.621,3451560,1.968,7138317,1.778,9716,1.990,995339,1.968,8987805,2.225,4156004,2.091,21930,2.348,14759,2.460,1934512,2.572,4739426,2.595,5896150,2.897,5232692,2.818,14009026,2.829,8520437,3.109,11047078,3.154,97075,3.165,3746538,3.393,19040705,3.489,1128133,3.523,694797,3.489,3026601,3.601,3480766,3.624,5546629,3.590,6165675,3.590,8304969,3.691,3813,3.635,3120822,3.680,12300827,3.691,24050208,4.026,3752,3.736,1237348,3.713,9085049,3.769,3320388,3.803,3277802,3.758,7170550,3.814,10560847,3.870,10586805,3.847,5863611,3.971,637889,4.004,7922429,4.071,15383244,4.105,279412,4.127,15045179,4.150,9854400,,,4.396,80279,4.340,1399317,4.351,8986925,4.418,6667218,4.396,1339620,4.429,11549397,4.463,1171680,4.396,219580,4.496,14270654,4.575,231479,4.597,9591844,4.608,2224101,4.664,9904493,4.798,7824356,4.765,16243,4.776,11375547,4.866,9621434,5.022,4041769
!,!,MZ009F-Plate1-L045-OD333-T02,MZ009F-Plate1-L045-OD333-T02.d,Sample,,10/20/2017 1:00 PM,0.986,1877947,1.053,2496335,1.076,2916667,1.176,3236098,1.176,4530066,1.310,205520,1.187,6336283,1.255,2564062,1.187,1628360,1.680,945113,1.803,2005605,1.635,3572530,1.970,6504623,1.881,14615,2.004,971855,1.982,8163533,2.239,4182523,2.094,19491,2.362,15795,2.474,1989335,2.575,5256803,2.597,5964048,2.899,5078209,2.821,13495056,2.843,8387973,3.112,10705600,3.156,105106,3.168,3708423,3.402,18929666,3.492,1167832,3.526,705288,3.492,2997429,3.615,3431796,3.626,5597608,3.604,6007526,3.593,8487081,3.895,1131,3.637,3440462,3.682,11929264,3.693,21919411,4.018,3733,3.738,1264554,3.716,9191129,3.783,3648496,3.805,3404024,3.760,7533757,3.816,10438047,3.884,10191612,3.850,5336202,3.973,605767,4.018,7758284,4.085,15245317,4.107,251988,4.141,14815781,4.163,11060777,,,4.409,60633,4.353,1386715,4.365,8146120,4.421,6367601,4.398,1223141,4.432,10847487,4.476,1249909,4.409,229779,4.499,13513250,4.577,223014,4.600,9256795,4.611,2234202,4.667,9763766,4.801,7508957,4.790,13640,4.779,10371807,4.868,8863557,5.025,3539623
!,!,MZ009F-Plate1-L046-OD333-T02,MZ009F-Plate1-L046-OD333-T02.d,Sample,,10/20/2017 1:06 PM,0.974,2141562,1.041,2615013,1.063,3064490,1.164,3122611,1.164,4504304,1.298,208769,1.186,6441973,1.242,2619740,1.175,1464102,1.667,1017908,1.802,2153912,1.623,3370555,1.969,7344819,2.037,5917,1.992,934071,1.969,8545587,2.227,4099942,2.081,19491,2.361,13654,2.462,1844168,2.574,4907286,2.596,5824422,2.898,5194390,2.820,13945996,2.831,8754612,3.111,11030519,3.155,75724,3.178,3856399,3.390,18767541,3.491,1116715,3.524,667809,3.491,3060399,3.603,3403073,3.625,5473989,3.592,6311021,3.592,8358351,3.703,5182,3.636,3163767,3.692,12352853,3.692,24301759,4.006,3808,3.737,1238938,3.715,9167488,3.771,3361567,3.804,3351962,3.759,7409939,3.815,10667845,3.871,10419197,3.849,5612746,3.972,620082,4.017,8044175,4.073,15590391,4.106,273731,4.129,14972021,4.151,10074286,,,4.397,63570,4.352,1371180,4.352,9200809,4.419,6330211,4.397,1221529,4.431,11374133,4.464,1146088,4.397,202432,4.498,13751106,4.576,226955,4.587,9417414,4.610,2126797,4.666,9802343,4.789,7571953,4.777,14347,4.777,11101502,4.867,9282894,5.012,3989888
,!,MZ009F-Plate1-L047-OD333-T02,MZ009F-Plate1-L047-OD333-T02.d,Sample,,10/20/2017 1:13 PM,0.986,2146583,1.053,2625799,1.075,3276976,1.176,3167000,1.176,4332398,1.310,201237,1.198,6290933,1.254,2668361,1.187,1832720,1.679,945002,1.802,2002275,1.635,3493121,1.970,6927858,2.026,6658,2.004,986014,1.981,7992772,2.239,3786509,2.093,18227,2.328,13081,2.474,2047783,2.574,4529757,2.608,5622378,2.899,4992239,2.820,13531551,2.843,8421965,3.111,10678513,3.156,78294,3.167,3695663,3.397,18984640,3.492,1148662,3.525,724617,3.503,2884894,3.615,3384367,3.626,5376669,3.603,5762804,3.592,8198703,3.548,1678,3.637,3550405,3.682,11578638,3.693,21593853,4.017,2893,3.738,1269139,3.715,9249052,3.782,3629633,3.805,3378777,3.749,6965039,3.816,10430688,3.872,10115944,3.850,5643588,3.973,621490,4.017,8048721,4.073,16367194,4.107,173030,4.129,15648338,4.152,11669491,4.196,6849,4.409,72558,4.353,1408691,4.364,8354693,4.420,6496181,4.398,1329646,4.431,11465039,4.465,1234987,4.409,230177,4.498,13550076,4.577,229675,4.599,9352513,4.610,2218982,4.666,9554948,4.800,8132501,4.778,12242,4.778,10991850,4.868,9159555,5.024,3505540
!,!,MZ009F-Plate1-L048-OD333-T02,MZ009F-Plate1-L048-OD333-T02.d,Sample,,10/20/2017 1:19 PM,0.973,2474675,1.040,2673603,1.063,4589922,1.163,3183839,1.163,4318004,1.298,207892,1.175,6435721,1.242,2662088,1.175,1735110,1.667,674068,1.790,2500858,1.611,3628444,1.969,7034164,2.014,4995,1.991,945374,1.969,8811381,2.226,3890275,2.081,19051,2.361,14693,2.461,1967613,2.562,4743596,2.595,5862676,2.898,4977665,2.808,13780564,2.830,8589287,3.110,10986786,3.155,100322,3.166,3651512,3.390,18622758,3.490,1195042,3.524,701428,3.490,2991939,3.602,3418174,3.625,5493981,3.591,5993295,3.591,8515779,3.681,1087,3.636,3289969,3.681,11473271,3.692,23452801,4.005,3532,3.737,1255547,3.714,9219128,3.770,3538327,3.804,3411017,3.759,7346837,3.815,10410319,3.871,10725232,3.848,6047375,3.971,682012,4.016,8549980,4.072,19175634,4.106,115284,4.139,16374826,4.150,12114961,,,4.397,64317,4.341,1440198,4.352,9336490,4.419,6711563,4.397,1358704,4.430,11634710,4.464,1179460,4.397,225945,4.486,13827206,4.576,241477,4.598,9659965,4.609,2183849,4.665,9899100,4.788,8237381,4.766,7692,4.777,11676769,4.866,9437184,5.012,4005031
,!,MZ009F-Plate1-L049-OD333-T02,MZ009F-Plate1-L049-OD333-T02.d,Sample,,10/20/2017 1:26 PM,0.985,2032883,1.041,2672905,1.075,3109890,1.175,3274211,1.175,4531411,1.299,218262,1.187,6636806,1.254,2707255,1.187,1552883,1.679,940077,1.802,2097717,1.645,3536099,1.970,6996181,2.014,6313,1.992,1095589,1.970,8473269,2.238,4012320,2.093,19657,2.361,14116,2.473,1999243,2.574,4845331,2.596,5741800,2.898,5085755,2.820,13780534,2.842,8494187,3.111,10887842,3.156,94137,3.167,3732926,3.395,19384286,3.491,1219083,3.525,717053,3.491,2839626,3.614,3333012,3.626,5674013,3.592,5932535,3.592,8502899,3.715,1874,3.637,3616708,3.681,11918589,3.693,22213324,4.028,5588,3.737,1334401,3.715,9539307,3.782,3876149,3.805,3674652,3.760,7662715,3.816,10864184,3.883,10864243,3.849,5412535,3.984,646938,4.017,8501651,4.084,17048843,4.107,178876,4.140,15967006,4.163,12047904,4.588,3220,4.409,41374,4.353,1452886,4.364,8534637,4.420,6535271,4.409,1392186,4.431,11234062,4.476,1321203,4.409,242971,4.498,13657513,4.576,241218,4.599,9693497,4.621,2262039,4.666,9785791,4.800,8126889,4.789,10367,4.778,11124116,4.867,9271432,5.024,3767539
