Sample,,,,,,,SOTALOL HYDROCHLORIDE Results,,IS_SPARTEINE Results,,GALANTAMINE Results,,NALOXONE HYDROCHLORIDE Results,,FENSPIRIDE HYDROCHLORIDE Results,,PIDOTIMOD Results,,CLONIDINE HYDROCHLORIDE Results,,SUMATRIPTAN SUCCINATE Results,,NEOSTIGMINE BROMIDE Results,,TINIDAZOLE Results,,ROXATIDINE ACETATE HYDROCHLORIDE Results,,IS_EMETINE Results,,FAMCICLOVIR Results,,ZIDOVUDINE [AZT] Results,,IS_CAFFEINE Results,,IS_YOHIMBINE Results,,IS_SULFAMETHOXAZOLE Results,,BRIVUDINE Results,,DIACETAMATE Results,,IS_EYTHROMYCINE Results,,VILAZODONE HYDROCHLORIDE Results,,PHENAZOPYRIDINE HYDROCHLORIDE Results,,OMEPRAZOLE Results,,DILTIAZEM HYDROCHLORIDE Results,,PERICIAZINE Results,,PANTOPRAZOLE Results,,ERGOTAMINE TARTRATE Results,,FLUOXETINE Results,,RAMIPRIL Results,,BENAZEPRIL HYDROCHLORIDE Results,,ENTACAPONE Results,,METAXALONE Results,,MEBENDAZOLE Results,,RILUZOLE Results,,CETIRIZINE HYDROCHLORIDE Results,,QUINAPRIL HYDROCHLORIDE Results,,DICYCLOMINE HYDROCHLORIDE Results,,PRANOPROFEN Results,,FAMPROFAZONE Results,,TOLAZAMIDE Results,,BISACODYL Results,,CARISOPRODOL Results,,TRANDOLAPRIL Results,,KETOROLAC TROMETHAMINE Results,,VORICONAZOLE Results,,TELMISARTAN Results,,GRISEOFULVIN Results,,RAMELTEON Results,,IS_MIFEPRISTONE Results,,BICALUTAMIDE Results,,LOSARTAN Results,,IRBESARTAN Results,,EZETIMIBE Results,,REPAGLINIDE Results,,DEFLAZACORT Results,,ARTEMISININ Results,,SULFASALAZINE Results,,NITRENDIPINE Results,,DIFLORASONE DIACETATE Results,,VALSARTAN Results,,RACECADOTRIL Results,,LEVONORGESTREL Results,,ETODOLAC Results,,TRANILAST Results,,OXAPROZIN Results,,PACLITAXEL Results,,CYPROTERONE ACETATE Results,,INDOMETHACIN Results,,NORETHINDRONE ACETATE Results,,NATEGLINIDE Results,,DANAZOL Results,,IS_IPRIFLAVONE Results,,RITONAVIR Results,,LOVASTATIN Results,
,,Name,Data File,Type,Level,Acq. Date-Time,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area
!,!,MZ009F-Plate1-L086-OD333-T08,MZ009F-Plate1-L086-OD333-T08.d,Sample,,10/18/17 22:31,0.987,2460021,1.054,3135433,1.076,3482027,1.166,3701821,1.166,5438850,1.3,245958,1.188,7310950,1.255,3131495,1.188,2016777,1.681,94372,2.061,26632,1.591,4518970,1.971,6446414,2.039,3430,2.005,1221900,1.971,10170836,2.24,4567479,2.095,23211,2.374,22722,2.475,1622514,2.576,5831259,2.598,6242798,2.911,4214331,2.822,15445771,2.844,9836842,3.124,9761200,3.191,63285,3.168,4636761,3.4,21354433,3.504,1256101,3.538,84954,3.504,3425019,3.616,3403684,3.638,6644882,3.605,6737186,3.605,9041724,3.705,3378,3.65,3829882,3.705,13319793,3.705,22765971,4.03,4079,3.75,1509366,3.728,9845581,3.784,4060813,3.817,3983690,3.761,8033205,3.829,11526518,3.884,12265393,3.862,7686786,3.985,628617,4.019,9049158,4.086,18016679,4.119,322747,4.153,17848026,4.164,11449812,,,4.421,7858,4.366,1075532,4.366,10048676,4.433,6838108,4.41,3722,4.444,11570680,4.477,1376133,4.41,268633,4.511,14412260,4.589,266059,4.612,10604640,4.623,2446917,4.679,8755037,4.813,8543743,4.847,9841,4.791,13267407,4.88,10431601,5.037,3874114
,!,MZ009F-Plate1-L087-OD333-T08,MZ009F-Plate1-L087-OD333-T08.d,Sample,,10/18/17 22:38,0.976,2457100,1.054,2762190,1.054,3598485,1.166,3390404,1.155,5044900,1.301,227874,1.195,6492829,1.245,2946823,1.177,1999237,1.681,57594,2.05,25697,1.58,3882591,1.972,6422939,1.793,18918,1.994,1141983,1.972,9963997,2.24,4461074,2.084,19275,2.363,24234,2.475,1657648,2.565,5076273,2.598,5482633,2.9,3947027,2.822,14396571,2.833,9333919,3.113,8852662,3.191,47180,3.169,4514383,3.398,19885917,3.493,1169173,3.527,66978,3.493,3605371,3.605,3594226,3.627,5707057,3.594,6793274,3.605,8716438,3.941,455,3.639,3393224,3.695,12753128,3.695,25393318,4.019,3712,3.751,1486600,3.717,9652911,3.784,3490501,3.806,3574311,3.762,7542269,3.818,10955071,3.885,11601548,3.851,7100547,3.974,605700,4.019,8403679,4.086,18483335,4.12,192030,4.142,17469101,4.164,11254048,4.243,3539,4.411,8880,4.355,937667,4.366,9819594,4.422,6812372,4.12,10075,4.433,11105364,4.478,1200855,4.411,270747,4.5,14498616,4.59,252816,4.601,10172966,4.623,2223640,4.668,7986791,4.802,8264871,5.183,4089,4.78,12788981,4.88,10101921,5.026,3970677
,!,MZ009F-Plate1-L088-OD333-T08,MZ009F-Plate1-L088-OD333-T08.d,Sample,,10/18/17 22:44,0.987,2781045,1.054,3104551,1.065,3478770,1.166,3739613,1.166,5468752,1.311,269638,1.188,7603972,1.244,3384144,1.188,2104743,1.68,76066,1.826,20832,1.591,4409355,1.982,7011437,2.027,5349,2.005,1173586,1.971,9997595,2.24,4254187,2.094,22315,2.374,21018,2.474,1821412,2.575,5814897,2.598,5951799,2.911,4392445,2.821,15832127,2.844,9974344,3.123,9975741,3.179,37957,3.168,4634200,3.403,21978940,3.504,1392673,3.537,85396,3.504,3385480,3.616,3473542,3.638,6508252,3.604,6462720,3.604,8915843,3.716,3428,3.649,4026729,3.705,13448449,3.705,22888211,4.018,3142,3.75,1542070,3.727,10371276,3.783,4208437,3.817,4164040,3.761,8422471,3.828,11816437,3.884,12605935,3.862,7210331,3.985,648202,4.018,9878281,4.085,21398638,4.119,108301,4.141,20421283,4.164,13347891,4.209,4016,4.41,9097,4.365,1123886,4.365,10322487,4.432,7380300,4.41,3265,4.443,12027639,4.477,1488614,4.41,312624,4.511,15385436,4.589,282494,4.611,11141555,4.622,2740713,4.678,9104451,4.813,8997834,4.846,13929,4.79,12997411,4.88,11042210,5.036,4193087
!,!,MZ009F-Plate1-L089-OD333-T08,MZ009F-Plate1-L089-OD333-T08.d,Sample,,10/18/17 22:51,0.973,2825722,1.04,2831345,1.062,4010365,1.163,3642574,1.152,5249164,1.297,257209,1.185,7433106,1.241,3278992,1.174,1901717,1.666,58028,2.058,33701,1.577,4088389,1.98,6872467,1.79,21527,1.991,1001377,1.969,9460438,2.237,4078767,2.08,23563,2.36,25572,2.472,1663106,2.573,5106646,2.595,5544469,2.908,4284498,2.819,15398184,2.83,9367328,3.121,9670472,3.199,41037,3.166,4291817,3.395,22229999,3.501,1287891,3.535,72495,3.501,3590802,3.613,3654523,3.635,6024601,3.591,6674599,3.602,9343455,3.703,6197,3.635,3635440,3.703,12997107,3.703,26148797,4.005,3737,3.747,1575883,3.725,10413710,3.781,3647080,3.814,3961334,3.758,7676460,3.826,11956089,3.882,12897809,3.848,6381612,3.982,626820,4.016,9433934,4.083,21921416,4.116,97731,4.139,19669806,4.161,13549488,,,4.396,9523,4.351,1082352,4.363,10525317,4.43,7524998,4.116,2396,4.441,11804175,4.474,1310396,4.407,294848,4.497,16091870,4.586,265710,4.598,11211095,4.62,2556383,4.676,8839639,4.799,9211018,4.832,9263,4.788,12331233,4.877,10982767,5.023,4361415
!,!,MZ009F-Plate1-L090-OD333-T08,MZ009F-Plate1-L090-OD333-T08.d,Sample,,10/18/17 22:57,0.998,2417366,1.065,2721176,1.087,3124790,1.177,3626796,1.177,5472578,1.322,271015,1.199,7495451,1.255,3248494,1.188,2027758,1.68,72190,1.848,38189,1.59,4221839,1.971,6762970,2.027,6244,2.004,1017151,1.971,9377066,2.239,3990408,2.094,22217,2.374,23325,2.474,1878581,2.575,5868033,2.597,6008971,2.911,4515728,2.821,15636188,2.843,9624026,3.123,9872287,3.179,45200,3.179,4401984,3.403,22195295,3.504,1357896,3.537,96860,3.504,3469679,3.615,3489573,3.638,6429739,3.604,6444464,3.604,9297862,3.929,798,3.649,3959331,3.694,12891136,3.705,22524152,3.75,2742,3.75,1537522,3.727,10057185,3.783,4160097,3.817,4167885,3.761,8126306,3.828,11728621,3.884,12684138,3.862,6645914,3.985,632832,4.018,9514311,4.085,20943193,4.119,93562,4.141,19662785,4.164,13003832,,,4.41,8364,4.365,1066514,4.365,10006344,4.432,7281735,4.119,11849,4.443,11573557,4.477,1431417,4.41,312119,4.51,15201101,4.589,261863,4.611,10818894,4.622,2799567,4.678,8715046,4.812,8854634,4.701,4584,4.79,11834839,4.88,10869101,5.036,4056292
,!,MZ009F-Plate1-L091-OD333-T08,MZ009F-Plate1-L091-OD333-T08.d,Sample,,10/18/17 23:03,0.977,2680423,1.044,2781805,1.067,3596831,1.168,3707326,1.156,5537030,1.302,266737,1.179,7813494,1.246,3317053,1.179,2114907,1.671,83622,2.051,30118,1.57,4453825,1.973,7190964,1.794,23869,1.995,1086489,1.962,9920458,2.23,3928063,2.085,26318,2.353,25017,2.465,1607832,2.566,5308098,2.588,5990877,2.902,4473018,2.823,16187445,2.834,10183167,3.114,9975090,3.181,59177,3.17,4612172,3.394,22152570,3.494,1309031,3.539,83508,3.506,3624383,3.618,3748318,3.629,6277072,3.595,6779341,3.595,9221311,3.785,1296,3.64,3635330,3.696,13691174,3.707,26163990,4.02,3701,3.752,1541717,3.718,10487754,3.785,3805297,3.819,4018270,3.763,7963440,3.83,12028529,3.886,13122678,3.852,6576846,3.987,653553,4.02,9858513,4.087,22266633,4.121,115153,4.143,20107119,4.166,12953612,4.233,9551,4.412,8743,4.356,1126111,4.367,10591422,4.423,7611125,4.11,1365,4.434,12306587,4.468,1312247,4.401,287229,4.501,16597891,4.591,275632,4.602,11313309,4.613,2726152,4.669,9330046,4.803,9454955,4.971,2712,4.781,12408659,4.882,11236577,5.027,4435454
!,!,MZ009F-Plate1-L092-OD333-T08,MZ009F-Plate1-L092-OD333-T08.d,Sample,,10/18/17 23:10,0.997,2373891,1.064,2756188,1.086,3005865,1.176,3864478,1.176,5720351,1.31,270846,1.198,7817471,1.254,3326813,1.187,1707851,1.691,63333,1.791,26219,1.59,4213618,1.981,6718322,1.769,22974,2.004,1086991,1.97,9543259,2.239,4031724,2.104,26161,2.373,20606,2.474,1677010,2.574,6342279,2.597,6452892,2.91,4377980,2.82,16092588,2.843,10167823,3.122,10084376,3.19,39038,3.167,5039147,3.402,22344481,3.503,1373098,3.536,74338,3.503,3578942,3.615,3650580,3.637,6919801,3.604,6787293,3.604,9303874,3.559,325,3.648,4031412,3.704,14448024,3.704,23186458,3.76,2018,3.749,1546918,3.727,10229161,3.783,4254911,3.816,4195508,3.76,8446511,3.827,12111996,3.883,12796266,3.861,6514119,3.984,667011,4.029,9898463,4.085,20768544,4.118,121823,4.152,20231063,4.163,12925973,,,4.409,10033,4.364,1236397,4.364,10663106,4.431,7231779,4.118,6124,4.443,12123161,4.476,1448521,4.409,324503,4.51,15705290,4.588,282636,4.61,11442429,4.633,2891826,4.678,9499252,4.812,9188147,4.845,8775,4.789,12119136,4.879,11135855,5.036,4172840
,!,MZ009F-Plate1-L093-OD333-T08,MZ009F-Plate1-L093-OD333-T08.d,Sample,,10/18/17 23:16,0.985,2485437,1.052,2790639,1.074,3462914,1.175,3585276,1.164,5354216,1.309,259228,1.186,7359408,1.242,3207903,1.186,2098830,1.678,71592,2.059,32489,1.578,4254819,1.969,6931174,1.801,21822,2.003,1070985,1.969,9911775,2.238,4016033,2.081,22949,2.361,25001,2.473,1611909,2.573,5652279,2.596,5439203,2.909,4115091,2.82,15392922,2.831,9863399,3.11,9501201,3.166,39538,3.166,4772465,3.399,21648861,3.502,1259143,3.536,68702,3.502,3610322,3.614,3758109,3.636,5891074,3.591,6957495,3.603,9403320,3.703,5325,3.636,3671155,3.703,13397515,3.703,26025742,4.017,4587,3.748,1518748,3.726,10139747,3.782,3768061,3.815,3841929,3.759,8035461,3.826,11654977,3.882,12524451,3.849,6993236,3.983,646015,4.017,9381728,4.084,19914362,4.117,185611,4.14,18669588,4.162,11961430,4.587,2262,4.408,8906,4.352,1116656,4.363,10513976,4.431,7352645,4.117,6691,4.442,11754277,4.475,1291552,4.408,281134,4.498,16040966,4.587,265301,4.598,11127709,4.621,2572307,4.665,8855851,4.8,9127842,4.8,2465,4.788,12819958,4.878,11207419,5.023,4386770
!,!,MZ009F-Plate1-L094-OD333-T08,MZ009F-Plate1-L094-OD333-T08.d,Sample,,10/18/17 23:23,0.998,2294473,1.065,2939267,1.088,3119590,1.177,3502554,1.177,5325471,1.312,249209,1.2,7279407,1.256,3119601,1.2,1950807,1.692,61323,2.061,28746,1.591,4046902,1.983,6494759,1.826,13543,2.005,1136038,1.972,9663628,2.24,4271094,2.095,23965,2.374,20429,2.475,1716442,2.576,5370832,2.598,5680722,2.911,4196377,2.822,14595707,2.844,8788385,3.124,9460489,3.169,54456,3.18,4206714,3.4,21401043,3.504,1300059,3.538,63643,3.504,3566084,3.616,3374571,3.638,6272774,3.605,6307991,3.605,9051544,3.717,3365,3.65,3879609,3.694,12501387,3.706,22883690,4.03,3837,3.75,1574329,3.728,9962495,3.784,4102460,3.817,3983614,3.762,7666966,3.829,11472247,3.885,12216181,3.851,7151302,3.985,596369,4.019,8911095,4.086,19360924,4.12,128608,4.142,17761842,4.164,12574802,4.231,3365,4.41,7568,4.354,1016690,4.366,9500260,4.433,6754132,4.12,9324,4.444,11022433,4.478,1351331,4.41,300742,4.511,14292341,4.589,238929,4.612,10331362,4.623,2525480,4.679,8462196,4.813,8527710,,,4.791,12600718,4.88,10029542,5.037,3908324
,!,MZ009F-Plate1-L095-OD333-T08,MZ009F-Plate1-L095-OD333-T08.d,Sample,,10/18/17 23:29,0.986,2586775,1.053,2959456,1.076,3973382,1.165,3615248,1.165,5293913,1.299,256961,1.187,7421526,1.243,3328313,1.187,1922977,1.68,70329,2.06,24389,1.579,4138453,1.971,7325117,2.038,3673,1.993,1049485,1.971,9884321,2.239,4182939,2.094,23120,2.373,17963,2.463,1909483,2.575,5477313,2.597,5933806,2.899,4565724,2.821,16025842,2.832,9752072,3.112,10078751,3.179,38206,3.168,4526672,3.391,21771171,3.492,1300823,3.537,85119,3.503,3583523,3.604,3730976,3.637,6019162,3.593,6810958,3.604,9154395,3.973,2189,3.637,3649287,3.693,13371431,3.705,25842016,4.018,3589,3.749,1549601,3.727,10165439,3.783,3800369,3.805,4019063,3.761,8030700,3.816,11937193,3.884,12976162,3.85,6764868,3.973,651247,4.018,9575764,4.085,22136273,4.107,98381,4.141,20380470,4.163,13791736,4.309,2462,4.409,8606,4.353,1090967,4.365,10721134,4.421,7418015,4.107,9155,4.432,11980574,4.477,1265488,4.398,295738,4.499,16054883,4.588,273303,4.6,11132127,4.622,2549112,4.667,8723405,4.801,9172059,5.181,5770,4.779,12678330,4.879,10956570,5.025,4450673
,!,MZ009F-Plate1-L096-OD333-T08,MZ009F-Plate1-L096-OD333-T08.d,Sample,,10/18/17 23:36,0.987,2828042,1.054,2894526,1.065,3867784,1.177,3878947,1.166,5748877,1.311,303220,1.188,8605429,1.244,3567294,1.177,2358196,1.681,88667,1.837,28787,1.58,4461496,1.971,7578841,1.893,7414,2.005,1132016,1.971,9506786,2.24,3879263,2.094,26027,2.374,16849,2.475,1797956,2.576,5979660,2.598,6358547,2.911,4863860,2.822,16602893,2.844,10267474,3.124,10617335,3.191,61077,3.168,4593874,3.403,23098420,3.504,1479619,3.538,118091,3.504,3435833,3.616,3526746,3.638,7190599,3.605,6426185,3.605,9486553,3.963,516,3.65,4077331,3.694,13623001,3.705,22937167,4.03,3609,3.75,1529282,3.728,10470407,3.784,4293217,3.817,4449522,3.761,8349890,3.829,12515035,3.884,13448993,3.862,6775157,3.985,691332,4.019,10591111,4.086,22651645,4.119,78464,4.142,21524136,4.164,14202464,3.963,765,4.421,9343,4.365,1247163,4.365,10777437,4.433,7821962,4.41,2515,4.444,12495524,4.477,1512943,4.41,323235,4.511,16401489,4.589,277371,4.612,11619674,4.623,3034872,4.679,9947398,4.813,9649450,4.679,2836,4.791,12301510,4.88,11570794,5.037,4237723
,!,MZ009F-Plate2-L097-OD333-T08,MZ009F-Plate2-L097-OD333-T08.d,Sample,,10/18/17 23:42,0.975,3200508,1.042,3203069,1.064,4466097,1.165,3747600,1.154,5431097,1.299,282883,1.176,8311402,1.243,3385757,1.176,1927074,1.679,82925,2.06,30061,1.579,4587628,1.97,7247344,1.791,16621,1.993,1097573,1.97,10715868,2.239,4180309,2.093,26886,2.362,18938,2.474,1882735,2.563,5927464,2.616,6129942,2.899,4794915,2.821,17199704,2.832,10791577,3.111,10462311,3.179,34313,3.167,4884646,3.391,22851370,3.503,1435919,3.525,109138,3.503,3625699,3.615,3859979,3.626,6759170,3.593,6590554,3.604,9417108,3.693,4395,3.637,3641216,3.693,13219427,3.704,25582778,4.018,5690,3.749,1496656,3.727,10216861,3.783,3851083,3.805,4220178,3.76,8102138,3.827,12439683,3.883,13682380,3.85,6928705,3.973,698022,4.018,10508809,4.085,23921964,4.107,96210,4.141,21318272,4.163,14062507,4.219,3438,4.398,11340,4.353,1208126,4.364,11660423,4.42,8197761,4.197,3463,4.432,12951599,4.476,1358826,4.398,289847,4.499,17620739,4.588,283657,4.599,11829905,4.622,2909658,4.666,9491002,4.801,9724583,4.845,5990,4.778,12970884,4.879,12079281,5.024,4274980
,!,MZ009F-Plate2-L098-OD333-T08,MZ009F-Plate2-L098-OD333-T08.d,Sample,,10/18/17 23:49,0.985,2547509,1.041,3049507,1.063,3478912,1.175,3643610,1.164,5361119,1.298,273152,1.186,7479030,1.253,3209805,1.186,1896648,1.678,76826,1.835,25136,1.589,4195839,1.981,6503408,1.768,16414,2.003,1102854,1.969,9728610,2.238,3974575,2.104,21033,2.372,17403,2.473,1844388,2.573,5883055,2.596,6252632,2.909,4274445,2.82,15184155,2.842,9555060,3.122,9655480,3.166,38449,3.166,4489601,3.401,21450139,3.502,1319937,3.536,91024,3.502,3362766,3.614,3508664,3.636,6309036,3.603,6402041,3.591,9209448,3.804,939,3.647,3776292,3.692,12595548,3.703,22592080,4.017,5919,3.748,1481652,3.726,10057738,3.782,4140610,3.815,4012382,3.759,8105334,3.826,11487537,3.882,12345808,3.86,6711194,3.983,618915,4.017,9457259,4.084,20662500,4.117,93356,4.151,18996963,4.162,12721161,4.196,5205,4.419,10284,4.363,1104313,4.363,10058450,4.431,7192296,4.117,5004,4.442,11411985,4.475,1364101,4.408,295674,4.509,15093391,4.587,241907,4.61,10382025,4.621,2725396,4.677,8665151,4.811,8696444,4.699,3917,4.789,12117682,4.878,10269642,5.035,3648441
,!,MZ009F-Plate2-L099-OD333-T08,MZ009F-Plate2-L099-OD333-T08.d,Sample,,10/18/17 23:55,0.978,2640327,1.045,2748694,1.067,3220659,1.168,3488968,1.168,5388909,1.302,244707,1.19,7598917,1.246,3091408,1.179,2044488,1.671,122382,1.817,31115,1.582,3951728,1.973,7382279,1.884,4189,1.996,1046329,1.962,10119055,2.231,4169219,2.096,24144,2.365,18925,2.466,1598011,2.566,5698877,2.589,6510462,2.902,4567612,2.812,16714182,2.835,10393707,3.114,9816946,3.193,41599,3.17,5066694,3.405,20988131,3.495,1336520,3.528,113719,3.495,3558650,3.607,3825488,3.629,6742336,3.595,6786568,3.595,9158793,3.73,2449,3.64,3375406,3.696,13508301,3.696,24774728,4.032,5830,3.752,1464832,3.719,9812755,3.774,3620950,3.808,3931277,3.763,8033100,3.819,11930019,3.875,12838153,3.853,6421424,3.976,687298,4.021,9490301,4.077,22277248,4.11,105502,4.144,19581462,4.155,13348017,4.558,16973,4.401,13672,4.356,1164136,4.356,11217009,4.423,7327404,4.401,3338,4.435,12292884,4.468,1200050,4.401,278132,4.502,16186418,4.58,259155,4.602,11254441,4.614,2718940,4.669,9363012,4.804,8536442,4.837,7251,4.781,11688528,4.882,10993195,5.027,4297486
,!,MZ009F-Plate2-L100-OD333-T08,MZ009F-Plate2-L100-OD333-T08.d,Sample,,10/19/17 0:02,0.984,2352346,1.052,2812369,1.074,2956880,1.175,3602233,1.175,5586269,1.309,270685,1.197,7793629,1.253,3050516,1.186,2153369,1.678,105777,1.835,29765,1.589,4349553,1.98,5420018,1.801,10397,2.003,1192616,1.969,10190807,2.238,4182079,2.103,23314,2.372,13054,2.472,1622011,2.573,5702349,2.596,6244230,2.909,4486075,2.819,16086798,2.842,9957392,3.121,9835184,3.177,30016,3.166,4506484,3.401,21654149,3.502,1357388,3.535,115045,3.502,3438164,3.614,3496132,3.636,6602406,3.602,6417694,3.602,9166411,3.457,953,3.647,3762232,3.703,13026892,3.714,22523560,4.039,5163,3.748,1506093,3.725,10048204,3.781,4163658,3.815,4064567,3.77,8112101,3.826,11683333,3.893,12409486,3.86,6943139,3.983,652923,4.027,9693133,4.095,20976857,4.117,104887,4.151,19451643,4.162,12558711,4.195,5047,4.419,9304,4.363,1112296,4.363,9778440,4.43,7091840,4.117,5108,4.441,11749040,4.486,1356762,4.408,300413,4.509,15112438,4.587,249943,4.609,10594305,4.632,2780059,4.676,9056219,4.811,8617128,4.788,1759,4.788,12237544,4.878,10454364,5.034,3571903
,!,MZ009F-Plate2-L101-OD333-T08,MZ009F-Plate2-L101-OD333-T08.d,Sample,,10/19/17 0:08,0.976,2536698,1.054,2582452,1.065,3742281,1.166,3385941,1.155,5259579,1.3,238032,1.177,7203858,1.244,3003190,1.177,1827473,1.68,146028,1.804,32532,1.58,4117553,1.971,7020988,2.016,4533,1.994,1061337,1.96,10090103,2.229,4315649,2.094,22847,2.363,19450,2.475,1373362,2.564,5247380,2.598,6052771,2.9,4116819,2.822,15604533,2.833,9856807,3.112,9166359,3.18,45715,3.168,4500685,3.398,20006446,3.493,1242737,3.526,101481,3.504,3495486,3.616,3652237,3.627,6244989,3.594,6655198,3.606,8906786,3.739,1360,3.638,3324204,3.694,12759873,3.705,24559389,4.008,6285,3.75,1435537,3.717,9706329,3.784,3563469,3.817,3714359,3.761,8014657,3.817,11176291,3.884,12006599,3.851,6897586,3.985,652013,4.019,9058951,4.086,21079971,4.108,103066,4.142,18855024,4.164,12471102,4.198,5565,4.41,12269,4.354,1094394,4.366,10352578,4.421,6940985,4.41,8310,4.433,11553039,4.477,1162007,4.41,255758,4.5,15296917,4.589,249698,4.6,10401245,4.623,2470567,4.668,7685900,4.802,7972655,4.791,34190,4.779,12108602,4.88,10365144,5.026,3917725
,!,MZ009F-Plate2-L102-OD333-T08,MZ009F-Plate2-L102-OD333-T08.d,Sample,,10/19/17 0:15,0.986,2468148,1.053,2827834,1.064,3123391,1.176,3655923,1.165,5432648,1.31,255555,1.187,7556936,1.254,3129779,1.187,1890239,1.679,71541,2.06,28603,1.59,4233098,1.981,6854544,2.026,8391,2.004,1257698,1.97,9973818,2.239,4433324,2.093,20994,2.373,22485,2.474,1521628,2.574,5790935,2.597,6142906,2.91,4277942,2.832,15648704,2.843,9674492,3.123,9579780,3.179,58625,3.167,4469725,3.402,20786853,3.503,1364900,3.537,90275,3.503,3345025,3.615,3525721,3.637,6812266,3.604,6419276,3.604,9165561,3.727,3826,3.648,3666834,3.704,12754511,3.704,22302050,4.029,5319,3.749,1462213,3.727,9964585,3.783,4031518,3.816,4055072,3.76,8191901,3.827,11491444,3.883,12182897,3.861,7225567,3.984,642838,4.029,9378368,4.096,20246853,4.118,132193,4.152,18971160,4.163,12512632,4.577,15365,4.42,9055,4.364,1119809,4.376,9940953,4.431,7098644,4.409,4937,4.443,11597243,4.487,1340467,4.409,281325,4.51,15092427,4.588,250352,4.61,10448708,4.622,2614153,4.678,8908619,4.812,8412040,4.644,8459,4.789,12307883,4.879,10257862,5.036,3685948
,!,MZ009F-Plate2-L103-OD333-T08,MZ009F-Plate2-L103-OD333-T08.d,Sample,,10/19/17 0:21,0.987,2646324,1.065,2818492,1.065,3660255,1.166,3439322,1.166,5315804,1.311,250903,1.188,7630044,1.244,3195307,1.177,1930234,1.669,99241,1.815,20685,1.58,4385822,1.971,7140618,2.027,6231,1.994,1100005,1.971,10390696,2.24,4155763,2.094,26653,2.374,15932,2.475,1599717,2.575,5543806,2.598,6070558,2.9,4351732,2.821,16645821,2.833,10302625,3.112,9703006,3.191,42672,3.168,4742497,3.392,21295549,3.493,1380077,3.526,97052,3.504,3591864,3.616,3801907,3.638,6584672,3.593,6779430,3.593,9358706,3.739,1434,3.638,3446186,3.694,13474471,3.705,25430925,4.041,4758,3.75,1510458,3.716,10183047,3.783,3613478,3.806,3919458,3.761,7953932,3.828,11762793,3.884,12794928,3.851,7141542,3.985,662998,4.018,9663901,4.086,22011711,4.108,131553,4.141,19642499,4.164,12928088,4.209,4642,4.41,9434,4.354,1143800,4.365,10790661,4.421,7371080,4.119,4749,4.432,12213299,4.477,1209895,4.399,268053,4.499,16247503,4.589,256386,4.6,10993957,4.623,2606456,4.667,8722130,4.802,8402005,4.835,6861,4.779,12846862,4.88,11243690,5.025,4053582
,!,MZ009F-Plate2-L104-OD333-T08,MZ009F-Plate2-L104-OD333-T08.d,Sample,,10/19/17 0:27,0.984,2963830,1.051,3406088,1.073,3832180,1.174,3931017,1.163,5612039,1.308,305592,1.185,8784903,1.252,3707025,1.185,2315350,1.677,77449,1.834,19794,1.588,5102808,1.98,7337727,2.035,5428,2.002,1124414,1.968,10307408,2.237,3979938,2.091,23891,2.371,21763,2.472,1763621,2.572,5890873,2.595,6483381,2.908,4751586,2.819,17867153,2.841,10722044,3.121,10540039,3.177,33421,3.177,4788017,3.4,22973740,3.501,1442171,3.535,102281,3.512,3211780,3.624,3609429,3.635,7533016,3.602,6277586,3.602,9530840,3.702,2556,3.646,4109695,3.702,13665426,3.702,22509148,4.016,4473,3.758,1518614,3.725,10321213,3.792,4438199,3.814,4494828,3.769,8581481,3.825,12682438,3.893,13550633,3.859,7451824,3.982,724319,4.027,11208382,4.094,23480020,4.116,93470,4.15,22369446,4.161,14417588,4.217,3337,4.418,10348,4.362,1256003,4.362,11427603,4.43,8434872,4.407,3446,4.441,13081689,4.485,1628112,4.407,338802,4.508,17337399,4.586,304625,4.609,12162027,4.631,3235277,4.676,10273806,4.81,10100012,4.81,9347,4.788,13271821,4.877,11765305,5.034,4160413
