ID;MV01;MV02;MV03;MV04;MV05;MV06;MV07;MV08;MV09;MV10;MV11;MV12;MV13;MV14;MV15;MV16;MV17;MV18;MV19;MV20;MV21;MV22;MV23;MV24;MV25;MV26;MV27;MV28
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_anaerobius;0;0;0.03742;0;0;0;0;0;0;0;0;0;0;0;0.03921;0;0;0;0;0;0;0;0;0.00108;0;0;0;0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_anaerobius|t__Peptostreptococcus_anaerobius_unclassified;0;0;0.03742;0;0;0;0;0;0;0;0;0;0;0;0.03921;0;0;0;0;0;0;0;0;0.00108;0;0;0;0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae;1.18696;5.46265;3.99835;4.22345;0.84439;0.55121;4.49397;10.29519;14.14878;1.15158;12.70133;6.97608;3.43732;3.96703;2.38295;19.31748;0.4373;5.32909;0.28362;4.04463;2.24436;8.5021;1.62854;8.13644;2.6319;0.90228;2.68822;3.95355
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus;0;0;0;0.0159;0;0;0;0;0;0;0;0;0;0;0;0.01301;0;0;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_unclassified;0;0;0;0.0159;0;0;0;0;0;0;0;0;0;0;0;0.01301;0;0;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium;0.19723;2.3347;2.22922;2.00517;0.57097;0.23566;1.90516;7.62813;11.12553;0.25335;7.35302;2.49218;0.59515;1.68441;0.41356;15.98239;0.14509;3.28721;0.07939;1.85595;1.1921;6.19468;0;3.13491;1.16832;0.54661;1.15953;0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii;0.19723;2.3347;2.22922;2.00517;0.57097;0.23566;1.90516;7.62813;11.12553;0.25335;7.35302;2.49218;0.59515;1.68441;0.41356;15.98239;0.14509;3.28721;0.07939;1.85595;1.1921;6.19468;0;3.13491;1.16832;0.54661;1.15953;0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii|t__Faecalibacterium_prausnitzii_unclassified;0.19723;1.25415;1.76019;2.00517;0.57097;0.23566;1.2367;7.62813;11.12553;0.25335;3.14919;2.49218;0.59515;1.24922;0.41356;15.57026;0.14509;2.95978;0.07939;1.85595;1.1921;6.19468;0;3.13491;1.16832;0.54661;1.15953;0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii|t__GCF_000162015;0;0;0;0;0;0;0;0;0;0;0;0;0;0.43519;0;0;0;0;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii|t__GCF_000166035;0;1.08055;0.46902;0;0;0;0.66846;0;0;0;4.20383;0;0;0;0;0.41213;0;0.32743;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_noname;0.18861;0;0.00187;0;0;0.00318;0;0;0.17159;0.00411;0.06794;0;0;0;0;0;0;0;0;0;0;0;0;0.00334;0.00158;0;0;0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_noname|s__Ruminococcaceae_bacterium_D16;0.18861;0;0.00187;0;0;0.00318;0;0;0.17159;0.00411;0.06794;0;0;0;0;0;0;0;0;0;0;0;0;0.00334;0.00158;0;0;0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_noname|s__Ruminococcaceae_bacterium_D16|t__GCF_000177015;0.18861;0;0.00187;0;0;0.00318;0;0;0.17159;0.00411;0.06794;0;0;0;0;0;0;0;0;0;0;0;0;0.00334;0.00158;0;0;0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus;0.31309;1.09736;0.45566;1.31125;0.26992;0;2.43135;1.66524;1.3894;0.16939;4.51223;1.53566;2.38486;1.4877;1.64681;2.88135;0.26869;1.32382;0.171;1.86652;0.95734;1.66507;0.35004;1.68896;0.5214;0;1.0127;3.89876
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii;0;1.09736;0;1.31125;0.26992;0;1.94307;1.40857;0.70759;0.16939;1.35911;0;0.27275;0.69312;1.20071;2.4573;0;0.601;0;0.29518;0;1.64984;0.35004;0.85362;0.51916;0;0.74164;0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii|t__GCF_000209875;0;1.09736;0;1.31125;0.26992;0;1.94307;1.40857;0.70759;0.16939;1.35911;0;0.27275;0.69312;1.20071;2.4573;0;0.601;0;0.29518;0;1.64984;0.35004;0.85362;0.51916;0;0.74164;0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_callidus;0;0;0.00135;0;0;0;0;0;0.0058;0;0;0.00475;0;0;0;0;0;0;0;0;0;0;0;0.00234;0;0;0.00017;0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_callidus|t__GCF_000468015;0;0;0.00135;0;0;0;0;0;0.0058;0;0;0.00475;0;0;0;0;0;0;0;0;0;0;0;0.00234;0;0;0.00017;0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_lactaris;0;0;0;0;0;0;0;0.08368;0.04736;0;0;0;0;0;0;0.18306;0;0.00641;0;0.04259;0;0.01522;0;0;0.00224;0;0.01762;0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_lactaris|t__Ruminococcus_lactaris_unclassified;0;0;0;0;0;0;0;0.08368;0.04736;0;0;0;0;0;0;0.18306;0;0.00641;0;0.04259;0;0.01522;0;0;0.00224;0;0.01762;0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_5_1_39BFAA;0.31309;0;0.45432;0;0;0;0.48828;0.17299;0.62865;0;3.15312;1.53092;2.11211;0.79458;0.4461;0.24099;0.26869;0.71641;0.171;1.52875;0.95734;0;0;0.83301;0;0;0.25326;3.89876
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_5_1_39BFAA|t__GCF_000159975;0.31309;0;0.45432;0;0;0;0.48828;0.17299;0.62865;0;3.15312;1.53092;2.11211;0.79458;0.4461;0.24099;0.26869;0.71641;0.171;1.52875;0.95734;0;0;0.83301;0;0;0.25326;3.89876
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum;0.48804;2.03059;1.31159;0.89112;0.0035;0.31237;0.15745;1.00181;1.46226;0.72472;0.76815;2.94824;0.45731;0.79492;0.32258;0.44072;0.02352;0.71806;0.03323;0.32217;0.09493;0.64235;1.2785;3.30923;0.94059;0.35567;0.51599;0.05479
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_sp_4_3_54A2FAA;0;0;0;0;0;0;0.01875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08156;0;0;0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_sp_4_3_54A2FAA|t__GCF_000238635;0;0;0;0;0;0;0.01875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08156;0;0;0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_unclassified;0.48804;2.03059;1.31159;0.89112;0.0035;0.31237;0.1387;1.00181;1.46226;0.72472;0.76815;2.94824;0.45731;0.79492;0.32258;0.44072;0.02352;0.71806;0.03323;0.32217;0.09493;0.64235;1.2785;3.30923;0.85742;0.35567;0.51599;0.05479
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_variabile;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00162;0;0;0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_variabile|t__GCF_000157955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00162;0;0;0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia;7.12334;12.3688;1.08149;0.1223;1.01005;3.51036;0.28531;2.13154;0.03893;5.6125;0.2086;0.02775;0.24903;0.71233;0.08743;0.06639;0.08966;0;0.03657;1.86793;0.15646;8.35438;1.29035;2.41433;28.31074;1.58556;9.2516;16.94464
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales;7.12334;12.3688;1.08149;0.1223;1.01005;3.51036;0.28531;2.13154;0.03893;5.6125;0.2086;0.02775;0.24903;0.71233;0.08743;0.06639;0.08966;0;0.03657;1.86793;0.15646;8.35438;1.29035;2.41433;28.31074;1.58556;9.2516;16.94464
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae;7.12334;12.3688;1.08149;0.1223;1.01005;3.51036;0.28531;2.13154;0.03893;5.6125;0.2086;0.02775;0.24903;0.71233;0.08743;0.06639;0.08966;0;0.03657;1.86793;0.15646;8.35438;1.29035;2.41433;28.31074;1.58556;9.2516;16.94464
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium;7.05536;12.32369;0;0;0;0;0;0.11365;0;5.58021;0;0;0;0;0;0;0;0;0;0;0;0;0.03504;0.71949;27.50062;0;0.00377;0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium|s__Catenibacterium_mitsuokai;7.05536;12.32369;0;0;0;0;0;0.11365;0;5.58021;0;0;0;0;0;0;0;0;0;0;0;0;0.03504;0.71949;27.50062;0;0.00377;0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium|s__Catenibacterium_mitsuokai|t__GCF_000173795;7.05536;12.32369;0;0;0;0;0;0.11365;0;5.58021;0;0;0;0;0;0;0;0;0;0;0;0;0.03504;0.71949;27.50062;0;0.00377;0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus;0;0.01795;0;0.02216;1.00464;3.45033;0.1867;0.0223;0.00219;0;0.0749;0.00576;0.2098;0;0.05603;0.02157;0.0587;0;0.00302;0.14264;0.00784;1.50037;0.18865;0;0;0.82094;0.56306;16.6006
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus|s__Coprobacillus_unclassified;0;0.01795;0;0.02216;1.00464;3.45033;0.1867;0.0223;0.00219;0;0.0749;0.00576;0.2098;0;0.05603;0.02157;0.0587;0;0.00302;0.14264;0.00784;1.50037;0.18865;0;0;0.82094;0.56306;16.6006
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname;0.06797;0.00149;1.07716;0.04128;0.00541;0.06003;0.09673;1.97046;0;0.03229;0.11641;0.01929;0.03923;0.71233;0.0194;0.014;0.03096;0;0.03355;1.72529;0.14862;6.85401;0.08625;1.69484;0.80527;0.67603;8.68365;0.34405
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Clostridium_innocuum;0;0;0;0;0;0;0;0.00435;0;0.00128;0;0;0;0;0;0;0;0;0;0;0;0.01329;0.01133;0;0;0.02663;0.00332;0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Clostridium_innocuum|t__GCF_000371425;0;0;0;0;0;0;0;0.00435;0;0.00128;0;0;0;0;0;0;0;0;0;0;0;0.01329;0.01133;0;0;0.02663;0.00332;0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Clostridium_ramosum;0;0.00149;0;0;0.00541;0.05967;0.09673;0.00583;0;0;0.04962;0;0.03923;0;0.0154;0.00992;0.03096;0;0.02805;0.03843;0;0.00603;0.05218;0;0;0.33606;0.02067;0.3203
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Clostridium_ramosum|t__GCF_000154485;0;0.00149;0;0;0.00541;0.05967;0.09673;0.00583;0;0;0.04962;0;0.03923;0;0.0154;0.00992;0.03096;0;0.02805;0.03843;0;0.00603;0.05218;0;0;0.33606;0.02067;0.3203
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_21_3;0;0;0;0.00029;0;0.00036;0;0;0;0;0;0;0;0;0.00307;0;0;0;0;0;0;0;0.00069;0;0;0;0;0.00557
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_21_3|t__GCF_000242195;0;0;0;0.00029;0;0.00036;0;0;0;0;0;0;0;0;0.00307;0;0;0;0;0;0;0;0.00069;0;0;0;0;0.00557
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_2_2_44A;0.00231;0;0;0.01478;0;0;0;0.00055;0;0.00322;0;0.0009;0;0;0;0;0;0;0;0;0.14862;0.00976;0.02206;0;0.00175;0.00304;0;0.0008
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_2_2_44A|t__GCF_000225685;0.00231;0;0;0.01478;0;0;0;0.00055;0;0.00322;0;0.0009;0;0;0;0;0;0;0;0;0.14862;0.00976;0.02206;0;0.00175;0.00304;0;0.0008
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_3_1_53;0;0;0;0;0;0;0;0;0;0.00126;0.00445;0.00569;0;0;0;0;0;0;0;0;0;0;0;0;0.00607;0;0.00343;0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_3_1_53|t__GCF_000165065;0;0;0;0;0;0;0;0;0;0.00126;0.00445;0.00569;0;0;0;0;0;0;0;0;0;0;0;0;0.00607;0;0.00343;0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_5_2_54FAA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01199
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_5_2_54FAA|t__GCF_000163515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01199
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_6_1_45;0;0;0;0.02622;0;0;0;0;0;0.0024;0.00059;0.0127;0;0;0.00093;0.00408;0;0;0;0.03376;0;0.00218;0;0;0;0.0022;0;0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_6_1_45|t__GCF_000242175;0;0;0;0.02622;0;0;0;0;0;0.0024;0.00059;0.0127;0;0;0.00093;0.00408;0;0;0;0.03376;0;0.00218;0;0;0;0.0022;0;0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_biforme;0.06162;0;1.07716;0;0;0;0;1.95972;0;0.01671;0;0;0;0.71233;0;0;0;0;0;1.6531;0;6.82276;0;1.69401;0.79745;0.30811;8.65623;0.00085
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_biforme|t__GCF_000156655;0.06162;0;1.07716;0;0;0;0;1.95972;0;0.01671;0;0;0;0.71233;0;0;0;0;0;1.6531;0;6.82276;0;1.69401;0.79745;0.30811;8.65623;0.00085
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_cylindroides;0.00404;0;0;0;0;0;0;0;0;0.00742;0.06175;0;0;0;0;0;0;0;0;0;0;0;0;0.00083;0;0;0;0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_cylindroides|t__GCF_000469305;0.00404;0;0;0;0;0;0;0;0;0.00742;0.06175;0;0;0;0;0;0;0;0;0;0;0;0;0.00083;0;0;0;0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_dolichum;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00551;0;0;0;0;0;0;0;0;0.00454
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_dolichum|t__GCF_000154285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00551;0;0;0;0;0;0;0;0;0.00454
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania;0;0.01237;0.00434;0.05886;0;0;0.00188;0.0161;0.03674;0;0.01728;0.0027;0;0;0.012;0.02563;0;0;0;0;0;0;0;0;0;0;0.00112;0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis;0;0.01237;0.00318;0.05886;0;0;0.00187;0.0161;0.03334;0;0.00615;0.0027;0;0;0.00574;0.0084;0;0;0;0;0;0;0;0;0;0;0.00112;0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__GCF_000157995;0;0.01237;0.00318;0.05886;0;0;0.00187;0.0161;0.03334;0;0.00615;0.0027;0;0;0.00574;0.0084;0;0;0;0;0;0;0;0;0;0;0.00112;0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_unclassified;0;0;0.00116;0;0;0;1.00E-05;0;0.0034;0;0.01113;0;0;0;0.00626;0.01723;0;0;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter;0;0.0133;0;0;0;0;0;0.00902;0;0;0;0;0;0;0;0.00518;0;0;0;0;0;0;0.98041;0;0.00485;0.08859;0;0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis;0;0.00735;0;0;0;0;0;0.00229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.60506;0;0.00252;0.00852;0;0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis|t__GCF_000178255;0;0.00735;0;0;0;0;0;0.00229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.60506;0;0.00252;0.00852;0;0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_unclassified;0;0.00596;0;0;0;0;0;0.00673;0;0;0;0;0;0;0;0.00518;0;0;0;0;0;0;0.37535;0;0.00233;0.08007;0;0
k__Bacteria|p__Firmicutes|c__Negativicutes;4.89195;4.22484;1.30372;0.0508;2.44206;0.07957;9.92169;2.23797;0.01959;0.04268;4.0259;1.99919;1.03886;1.35998;0.02838;0;0.10909;1.92624;0.01358;5.60175;12.62011;0.3576;0;4.97836;0.00075;0.37689;1.62443;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales;4.89195;4.22484;1.30372;0.0508;2.44206;0.07957;9.92169;2.23797;0.01959;0.04268;4.0259;1.99919;1.03886;1.35998;0.02838;0;0.10909;1.92624;0.01358;5.60175;12.62011;0.3576;0;4.97836;0.00075;0.37689;1.62443;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae;2.77817;1.81117;1.2297;0;0;0.00054;0.00017;2.23797;0;0.00025;2.77678;0;1.03886;1.34331;0;0;0;1.92608;0;0.0401;0;0;0;0.11682;0;0.37689;0.07172;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus;0.00343;0;0.00968;0;0;0.00054;0.00017;0;0;0.00025;2.77678;0;0.12625;0;0;0;0;0;0;0.0401;0;0;0;0.11682;0;0.0003;0.07172;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_fermentans;0;0;0;0;0;0;0;0;0;0.00025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_fermentans|t__GCF_000025305;0;0;0;0;0;0;0;0;0;0.00025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini;0;0;0;0;0;0.00054;0.00017;0;0;0;0;0;0;0;0;0;0;0;0;0.01655;0;0;0;0;0;0;0.00752;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini|t__GCF_000230275;0;0;0;0;0;0.00054;0.00017;0;0;0;0;0;0;0;0;0;0;0;0;0.01655;0;0;0;0;0;0;0.00752;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_sp_D21;0;0;0;0;0;0;0;0;0;0;2.33031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_sp_D21|t__GCF_000174215;0;0;0;0;0;0;0;0;0;0;2.33031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_unclassified;0.00343;0;0.00968;0;0;0;0;0;0;0;0.44647;0;0.12625;0;0;0;0;0;0;0.02355;0;0;0;0.11682;0;0.0003;0.06421;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Phascolarctobacterium;2.77474;1.81117;1.22002;0;0;0;0;2.23797;0;0;0;0;0.9126;1.34331;0;0;0;1.92608;0;0;0;0;0;0;0;0.37659;0;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens;2.77474;1.81117;1.22002;0;0;0;0;2.23797;0;0;0;0;0.9126;1.34331;0;0;0;1.92608;0;0;0;0;0;0;0;0.37659;0;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens|t__GCF_000188175;2.77474;1.81117;1.22002;0;0;0;0;2.23797;0;0;0;0;0.9126;1.34331;0;0;0;1.92608;0;0;0;0;0;0;0;0.37659;0;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae;2.11378;2.41367;0.07401;0.0508;2.44206;0.07903;9.92153;0;0.01959;0.04242;1.24913;1.99919;0;0.01667;0.02838;0;0.10909;0.00016;0.01358;5.56164;12.62011;0.3576;0;4.86154;0.00075;0;1.55271;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister;0;0;0;0.0508;0.0212;0.00849;0;0;0.01959;0.01678;1.24508;1.99919;0;0;0.02838;0;0;0;0;2.54594;0;0.3576;0;0.72126;0;0;1.55271;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_invisus;0;0;0;0.0508;0.0212;0.00849;0;0;0.01959;0.01678;1.24508;1.99919;0;0;0.02838;0;0;0;0;2.54594;0;0.3576;0;0.72126;0;0;1.55271;0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_invisus|t__GCF_000160055;0;0;0;0.0508;0.0212;0.00849;0;0;0.01959;0.01678;1.24508;1.99919;0;0;0.02838;0;0;0;0;2.54594;0;0.3576;0;0.72126;0;0;1.55271;0
