-0.594	-0.236	-0.680
-1.101	0.107	0.892
0.494	-1.983	-0.575
-0.601	-0.537	1.479
-0.758	-0.268	-0.403
-0.903	-0.429	-0.186
1.334	1.191	0.093
-0.317	-0.264	-0.511
-0.035	0.659	1.742
-0.473	0.355	-0.079
2.744	0.047	0.770
1.132	-0.296	-0.616
-0.473	0.096	-1.250
-0.217	-0.425	-0.959
-0.103	1.850	1.716
0.539	0.992	1.259
-0.234	1.605	1.625
0.437	1.767	1.635
1.048	0.800	1.190
0.713	1.265	1.435
0.855	1.020	1.261
0.623	0.626	1.375
0.438	0.477	-1.097
2.533	-0.599	-0.086
2.548	-0.117	-0.243
2.617	-0.019	-0.257
0.193	1.622	1.649
0.466	1.973	0.484
0.162	1.251	1.958
-0.655	1.269	-1.081
0.151	-1.255	-0.118
0.186	-1.302	-0.304
0.203	-1.350	-0.438
0.642	-0.564	-0.770
0.803	0.003	-1.223
1.983	0.421	-1.171
-0.341	0.491	0.534
-0.240	-1.461	1.013
-1.220	-0.326	0.517
-1.264	-0.227	-0.003
-0.403	-0.497	0.516
-0.034	0.373	-0.863
3.173	-0.108	-0.001
-1.215	0.306	0.281
3.118	-0.500	-0.173
0.909	1.648	0.301
-0.906	-0.058	0.968
0.832	0.805	0.233
2.756	-0.061	-1.331
3.363	-0.227	-0.747
-0.837	-0.523	-0.011
-0.847	-0.076	0.591
-0.661	-0.105	0.177
-0.783	-0.563	0.380
-1.417	0.583	-0.313
2.459	-0.216	-1.667
-0.910	-0.941	-0.013
-0.619	-0.767	1.103
0.448	0.294	0.333
3.511	-0.151	0.343
-1.176	1.036	1.108
-0.342	-0.267	-1.140
0.881	1.033	1.310
0.909	0.501	1.532
0.642	0.619	1.088
0.766	1.187	1.645
-0.312	0.012	0.883
-1.107	2.010	0.231
2.941	-0.029	0.169
1.150	-1.768	-0.379
-1.112	-0.111	-0.568
-0.578	-0.270	1.294
-0.855	0.464	-0.728
0.662	0.995	0.305
0.548	0.775	-0.667
-0.688	-0.422	-1.139
-0.808	0.285	0.689
-0.498	0.147	-0.431
-0.771	0.274	-0.751
2.210	-0.445	-1.086
-0.859	-0.150	1.363
-0.906	0.517	-0.744
2.140	-0.867	-0.237
0.195	0.249	-0.516
-1.332	-0.277	-0.678
1.297	1.116	-0.237
-0.190	0.343	-0.180
1.053	0.953	-0.653
-1.055	0.613	0.367
-0.879	1.592	-0.451
-0.964	0.506	-0.169
1.326	1.011	-0.411
-0.148	0.942	-0.082
-0.999	0.913	-2.014
-0.113	1.462	0.880
2.915	-0.514	-1.016
-0.615	1.146	-1.457
-0.442	1.198	-0.239
1.386	0.964	-0.560
-1.312	-0.274	0.368
1.664	1.122	-0.882
-0.413	1.186	-1.958
-0.835	0.630	-1.487
-0.881	1.269	-1.384
-0.525	-1.912	-0.532
-1.131	1.424	-2.023
-0.466	-1.927	-1.140
-0.592	-1.711	-0.940
-0.089	-1.581	1.002
-0.250	0.928	-0.946
-1.074	-0.233	0.845
-1.097	-0.549	-0.326
-1.101	-0.534	-0.361
2.241	-1.055	0.849
-0.280	1.348	-1.475
-0.755	1.464	-1.576
-1.602	0.981	-2.040
2.433	0.782	0.065
0.332	1.273	0.135
-0.742	1.230	-1.479
-0.545	0.656	-1.111
1.013	-1.034	1.140
0.639	-0.135	0.921
-0.446	-1.062	-0.721
-0.942	-0.209	0.846
-0.530	1.365	1.532
0.337	1.348	2.379
0.648	1.401	1.365
0.292	1.335	2.106
1.283	0.662	0.618
1.097	0.387	-0.045
0.677	0.772	1.267
-0.340	1.288	-1.418
-1.082	0.461	0.078
-0.195	-0.412	0.875
-1.348	-0.127	-0.240
-0.221	-1.864	-0.090
-1.192	0.659	-0.108
-1.205	0.461	0.380
-1.273	-0.290	-0.039
0.988	0.144	-0.913
-0.339	1.056	-1.090
-1.554	0.009	-0.270
-0.520	1.406	-0.922
-1.220	1.315	-1.372
-1.104	1.201	-1.225
-1.238	1.117	-1.640
-0.932	-0.335	1.034
-1.223	-0.162	-0.454
0.880	-0.817	0.422
-1.239	-0.153	-1.313
0.608	-1.727	-0.094
-0.432	-2.203	-0.173
-0.276	0.668	0.282
-1.196	-0.369	-1.399
2.370	-0.391	-1.011
-0.386	-1.988	-0.463
1.426	-0.646	-1.101
1.260	0.682	0.009
-0.373	-1.596	1.388
-0.868	-0.341	0.225
-0.301	-2.158	0.126
-0.468	-0.606	0.206
1.278	0.403	-1.155
2.064	-0.883	-0.264
-0.812	-0.792	-0.395
-0.913	-0.338	0.848
2.146	-1.050	0.847
2.856	-0.433	0.498
-0.681	-0.852	-0.667
0.831	-1.601	-0.499
2.383	-0.555	-0.422
-0.617	1.034	0.183
-0.770	-0.490	0.716
-0.569	-1.031	-0.439
-0.112	-1.830	0.911
0.258	-0.043	0.215
-0.112	-1.830	0.911
-0.170	-0.950	-0.034
-0.411	-0.134	0.173
-0.392	-1.399	1.355
-0.316	0.346	0.263
1.150	-1.775	-0.395
2.268	-1.015	0.714
-0.197	-1.164	-0.607
-0.155	-1.410	0.750
-0.112	-1.830	0.911
1.225	-1.059	-1.262
1.491	-0.341	-0.473
-0.199	0.217	-1.018
-0.198	-1.723	-0.301
0.811	-1.538	-0.782
-1.193	-0.237	-0.557
-0.396	-2.009	-0.448
-0.075	-1.889	1.019
-0.261	-1.687	0.334
0.524	-0.679	-0.773
-0.296	-1.802	0.849
0.715	-1.993	-0.413
2.120	-0.702	-0.325
-1.317	0.286	0.232
0.764	-1.479	-0.478
0.646	1.239	1.250
-0.200	-0.645	-0.876
-0.190	-1.130	-1.358
1.753	0.084	-1.348
1.814	0.481	-0.922
1.940	0.410	-1.232
0.184	0.771	-0.096
1.171	-1.454	0.049
-0.501	0.448	0.488
-0.889	0.148	0.142
-1.589	0.157	-0.663
-1.353	-0.173	-1.296
-0.569	-0.364	-0.688
-0.893	0.435	-0.602
-0.248	-0.057	-0.845
0.269	1.136	-0.056
-1.310	-0.129	-0.461
0.672	0.516	1.108
2.372	0.105	-0.349
-0.518	0.381	-1.020
-1.070	0.530	-0.586
-0.282	1.206	-0.608
0.134	0.758	0.421
0.731	0.673	-0.302
2.215	0.360	-0.773
-0.865	-0.323	1.441
-0.902	0.030	0.965
-0.762	-0.097	1.009
0.320	-0.118	-0.468
0.812	0.038	-0.945
1.331	0.792	0.171
0.596	0.528	-0.827
-1.140	1.064	0.094
-0.060	0.161	-1.910
1.383	-0.288	-0.056
0.829	2.355	0.594
0.995	-1.156	-0.189
-0.184	-0.482	0.048
-0.666	1.586	0.122
0.132	0.289	0.486
0.424	0.879	1.476
-0.705	1.569	-1.213
-0.671	0.237	0.778
0.972	0.960	0.586
-0.049	0.579	0.960
0.204	0.570	0.865
-1.228	-0.134	0.037
0.318	0.224	0.366
0.344	1.607	0.010
-1.051	0.127	-0.980
-0.785	0.249	-0.555
-0.669	-0.017	1.123
-0.920	0.121	-0.011
2.209	-0.349	0.320
-1.046	0.064	0.352
-1.120	0.515	-0.085
0.600	-1.496	-0.752
0.158	0.164	0.144
1.640	1.252	-0.015
-0.152	0.429	-0.332
-0.286	-0.288	-0.923
0.533	0.815	-0.379
-1.316	-0.527	-0.825
0.156	0.712	-0.781
-0.340	-1.857	-0.793
1.305	0.028	0.018
-0.869	0.307	0.211
0.249	0.392	-0.584
-0.302	-1.890	-0.288
-0.161	1.485	-0.895
-0.007	1.124	0.823
-1.248	0.542	-0.334
-0.468	-1.913	-1.094
-0.132	-1.821	-0.929
0.532	0.624	1.047
0.900	-0.498	0.562
0.257	-1.613	0.744
-0.670	0.760	0.795
1.291	0.232	-1.186
2.225	-1.035	0.949
-0.058	1.602	-0.351
-0.033	1.514	-1.870
2.861	0.025	-0.226
-1.161	-0.651	-0.646
-0.312	1.046	-1.317
-0.956	-0.319	-0.277
-0.230	-1.427	1.126
-1.303	-0.203	1.000
-0.686	0.988	-1.518
-0.332	-1.771	-0.339
-0.540	1.052	-0.877
0.760	-0.364	-0.384
-0.844	-0.500	-0.301
-0.717	0.079	-0.023
-0.222	1.821	-0.787
0.032	1.376	-0.868
-1.112	-0.438	0.057
-0.773	1.325	1.107
0.324	1.504	-0.007
-0.817	1.010	0.419
0.743	-0.053	1.191
-0.238	1.738	-0.463
0.327	-0.392	0.300
-0.461	-1.922	-1.106
-0.281	1.292	-0.465
0.480	0.891	-0.226
-0.799	0.183	1.733
0.326	0.855	-0.117
1.325	0.658	-1.203
-0.183	1.899	0.274
-0.353	-1.653	0.677
-0.449	1.081	-0.479
0.494	-1.064	-0.196
-0.003	-1.721	1.119
-0.815	-0.870	0.607
1.177	0.617	0.293
-0.195	0.271	0.389
-0.005	1.518	-0.460
-0.547	0.369	-0.151
2.041	-0.777	-0.098
0.319	1.482	1.044
-0.974	1.203	0.187
0.825	0.730	0.762
0.889	1.992	0.211
-0.299	-0.052	-0.205
1.064	-0.824	0.039
-0.675	1.096	-0.647
-0.987	0.318	0.779
1.896	-0.553	-0.286
2.490	-0.639	-0.938
-0.969	-0.368	0.843
-1.060	-0.219	-0.643
0.171	-0.217	0.005
0.667	1.206	0.028
-1.304	0.518	-0.790
0.269	1.376	1.228
-0.651	0.225	0.891
0.914	1.442	0.293
-1.154	0.155	0.447
0.472	0.794	0.110
0.741	-0.957	1.354
-0.796	1.263	-1.181
-0.589	-0.047	1.082
-1.362	0.356	-0.532
-1.226	1.022	0.872
-0.941	0.147	1.338
-0.260	1.016	-0.404
-0.068	-1.979	1.122
-1.460	0.148	-0.366
-0.641	-0.481	-1.216
-1.299	1.013	1.323
1.465	-1.288	0.993
1.934	-0.935	-0.990
0.045	-0.489	-0.409
0.107	1.023	1.014
-1.043	0.207	1.531
0.290	-1.697	0.411
-0.843	-0.556	-0.373
0.446	0.303	0.877
-0.877	-0.957	-0.069
-1.017	-0.579	-0.416
-0.091	-1.612	0.827
2.812	-0.320	-1.028
-1.134	0.172	-1.245
0.120	0.511	1.160
2.053	-0.547	-1.010
0.340	-1.083	-0.315
-0.416	-1.900	-1.112
-0.735	-0.331	0.411
0.105	1.311	-0.219
2.088	-0.137	-1.212
-1.271	1.113	-0.330
-1.389	0.132	-0.469
2.182	-0.257	-0.680
-1.021	0.239	0.731
-0.449	0.546	0.434
0.111	0.876	-0.308
-0.669	-0.197	1.204
0.377	-0.593	-0.532
-0.483	0.005	-0.832
0.952	-1.037	-0.925
-0.992	-0.631	-0.120
-0.327	0.552	-1.577
-0.745	1.215	-1.329
-0.764	0.257	0.201
0.587	0.931	-0.450
1.203	1.417	1.786
-0.529	-0.283	1.586
-0.323	-1.669	1.296
2.241	-1.055	0.849
-0.359	-1.889	-0.903
2.978	-0.162	0.047
3.392	-0.061	0.474
-0.449	-1.904	-1.156
-0.214	-1.909	0.103
3.265	-0.112	-0.507
-0.087	0.998	-0.443
3.047	-0.245	0.381
-0.194	-1.847	-0.133
-0.573	-0.639	-0.073
-0.866	-0.995	-0.512
-0.297	-0.686	0.493
-0.105	-1.573	1.211
1.691	0.661	-0.971
-0.020	-1.982	1.466
-0.984	-0.151	0.608
-0.814	-0.246	-0.368
-0.770	-0.846	0.353
-0.916	-0.058	0.552
-0.557	0.054	-1.341
-0.020	-1.797	0.056
-0.925	-0.336	1.418
-0.712	-0.406	0.279
-1.270	0.326	-0.761
-0.240	0.661	0.420
-0.949	-0.380	0.776
-1.591	-0.076	-1.433
-0.875	-0.459	0.113
-0.199	-1.606	0.899
0.978	-1.461	1.034
1.241	-0.593	0.820
-0.778	0.459	1.017
-0.852	0.027	-0.736
-0.962	0.243	0.761
-0.980	-0.508	-1.147
-0.607	-0.761	0.097
0.298	1.164	1.550
-0.941	1.506	-0.169
-0.829	-0.567	-0.514
-1.245	0.112	-0.826
-1.780	0.104	-1.191
-1.312	0.201	-0.630
-1.702	0.388	-0.711
-0.972	-0.096	-0.497
2.723	-0.244	0.455
-0.442	1.113	0.836
-1.144	0.717	1.483
-1.124	-0.365	0.244
0.456	0.681	0.838
-0.512	0.065	-0.567
-0.464	-0.192	0.520
0.082	1.530	-0.578
0.268	0.619	-0.197
1.018	-1.427	1.035
0.226	0.346	1.517
-0.760	0.592	0.445
-0.797	1.280	0.498
0.758	0.706	0.459
0.128	1.578	-0.054
-1.494	0.565	-0.186
2.198	-0.919	0.807
-0.276	-1.364	1.338
-0.105	-1.705	0.813
-0.348	0.596	0.597
-1.179	-0.149	-1.098
-0.258	0.837	-1.251
2.529	0.211	-0.447
-0.650	-1.020	0.221
2.313	-0.587	0.209
0.507	-0.930	1.295
1.371	-0.225	0.965
0.037	0.768	0.228
-0.288	0.478	-0.793
-0.561	-0.426	0.472
-1.019	0.239	-0.148
-0.090	1.741	-0.478
-1.246	0.719	-1.134
-0.635	-0.511	1.593
-0.016	-1.291	0.965
-0.338	1.576	1.274
-1.462	0.185	1.549
0.307	0.794	-0.026
-0.974	0.357	0.094
-0.060	0.819	0.773
0.252	0.353	-0.063
-0.969	1.624	-0.151
-1.412	0.425	0.374
2.164	-0.555	-0.911
2.459	0.483	0.386
-0.044	-0.147	-0.572
-0.935	-0.259	1.481
0.435	0.982	-1.220
0.420	1.312	-0.117
-1.177	0.219	-0.583
-0.527	-1.813	-1.199
-0.266	0.982	0.068
0.132	0.289	0.486
-0.136	1.688	-1.138
-1.339	-0.310	0.145
0.166	-0.203	0.395
0.727	0.956	-0.005
-1.189	0.970	0.672
-0.959	-0.379	-0.055
-0.734	0.527	-1.849
0.620	0.926	1.288
-1.198	0.990	-1.162
-0.358	-1.897	-0.918
-1.235	-0.173	1.005
-1.690	0.348	-1.311
-1.248	-0.341	-0.104
-0.389	-1.040	0.946
-0.354	-1.708	0.376
-0.478	-0.009	0.016
-0.381	0.732	0.277
-1.061	-1.054	0.134
0.311	-1.125	-0.295
0.981	-0.729	1.343
0.380	-0.628	-0.443
0.610	-0.095	-0.416
-1.522	0.267	-0.476
-0.564	1.102	-0.004
3.181	-0.295	-0.438
2.820	-0.550	-0.134
2.619	-0.215	-0.320
-0.671	0.273	0.613
-1.149	0.290	1.310
-0.496	1.033	-0.743
-0.931	-0.320	0.636
0.834	0.317	0.396
-1.109	0.244	0.279
-1.094	0.290	0.821
-0.943	-0.510	0.302
0.038	1.285	0.400
-0.616	0.877	1.118
-0.584	-0.300	-0.903
-0.258	0.288	0.640
0.009	-0.418	0.240
-1.122	-0.248	-0.401
0.678	-0.101	-0.009
-0.717	0.299	-1.017
-1.153	-0.102	-0.180
-1.554	0.312	-0.802
-1.235	1.092	-0.841
-0.630	1.630	-1.697
0.322	-0.124	0.672
0.269	0.671	0.611
-0.261	-0.614	1.724
0.885	0.077	0.093
-1.340	-0.427	0.234
2.572	-0.222	0.047
-0.491	0.115	-0.617
-1.340	0.993	-1.732
-0.462	-0.719	0.312
0.169	-0.435	-0.929
-1.015	0.117	0.568
0.234	0.376	-0.739
-0.780	-0.034	1.788
0.772	1.679	0.610
0.170	0.390	-0.958
0.640	1.051	0.217
-0.324	-1.865	0.191
0.170	1.296	-1.084
0.200	0.176	-0.651
-0.293	0.105	0.189
-0.472	0.350	-0.564
-0.251	-0.435	-1.185
0.293	1.236	-0.429
0.760	0.663	-0.415
-1.043	1.671	-0.665
1.387	0.964	-0.539
0.415	1.114	1.697
-0.047	1.392	0.305
-1.097	0.824	0.056
-0.529	-0.586	0.103
0.021	0.033	-0.228
0.743	1.372	1.707
0.897	-0.308	0.030
0.547	-0.522	-0.368
0.899	0.670	1.545
-0.568	1.357	-0.482
0.536	0.065	0.337
-0.952	1.866	1.599
-0.812	0.799	-1.429
-0.291	0.378	-0.802
2.605	-0.570	-1.113
0.354	0.035	-0.286
0.958	1.394	-0.447
-0.369	1.414	-0.398
0.598	1.677	-0.770
-0.461	0.092	0.019
-0.252	0.924	-0.336
-0.953	2.096	0.594
0.114	0.272	0.595
-0.061	-0.812	0.122
-1.156	-0.271	0.120
0.647	0.735	-0.749
-1.587	0.547	-0.293
-0.678	-0.524	1.246
-0.558	-0.452	-0.097
-0.364	-1.901	-0.913
-0.831	-0.021	1.096
-0.767	0.499	1.070
1.367	0.002	-0.735
3.334	-0.307	-0.420
-0.366	-0.450	-0.190
1.089	0.199	-0.697
2.750	-0.455	-0.111
-0.857	-0.220	0.535
0.086	0.988	-0.187
-0.607	0.920	0.806
0.349	1.184	0.535
-0.113	-1.870	1.585
-1.179	-0.326	-1.012
-0.314	-0.552	-0.469
0.083	0.871	0.061
-0.529	-0.283	1.586
0.583	-1.858	-0.459
2.360	-0.234	-0.825
2.497	-0.168	-0.460
-0.220	-1.915	0.099
-0.628	1.675	-0.886
-0.523	-1.859	-1.134
-0.022	-0.841	0.075
-0.153	-1.191	0.681
-0.348	-1.540	0.858
-0.220	-1.478	1.040
-0.869	-0.453	-0.241
-0.421	-0.673	0.715
-0.417	-1.873	-0.525
-0.325	-1.915	-0.155
-0.102	1.383	0.352
0.620	0.034	0.348
0.839	-1.638	-0.513
-0.881	-0.557	-0.209
-0.923	-0.447	-0.397
-0.988	-0.155	-0.703
-0.221	-1.921	0.101
-0.112	-1.344	1.289
-0.710	-0.331	-0.438
-0.361	-1.655	-0.356
-0.298	-1.601	-0.432
-0.769	-0.289	1.234
-0.350	-1.792	-0.589
-1.223	0.998	-1.483
-0.955	0.128	-0.895
-0.674	0.581	-0.597
-0.338	0.463	-0.513
-0.373	1.544	-1.469
-1.011	1.397	-1.564
-0.130	0.441	0.018
-0.489	-0.649	0.836
1.044	1.161	-0.778
1.097	-0.972	1.259
0.756	-0.013	0.752
-0.508	-0.801	1.111
-0.804	-0.071	0.809
-1.053	0.370	0.371
0.841	0.287	-0.590
-1.215	0.406	0.130
-0.257	-0.105	-0.840
-0.918	-0.187	0.672
-0.659	-0.738	0.466
-0.578	0.783	-1.379
0.458	0.710	-0.126
-1.552	0.396	-1.171
0.339	2.199	1.059
0.053	0.498	1.189
0.094	1.450	1.193
0.388	2.289	1.071
0.001	0.824	1.311
0.189	1.122	1.141
0.078	0.369	0.979
-0.288	0.700	0.939
-0.032	2.092	1.386
-1.036	-0.495	-1.189
-0.627	-0.043	-0.963
0.207	0.702	-1.458
0.198	0.631	-0.503
0.815	0.053	-1.401
-1.140	0.629	0.375
-0.305	-1.536	0.102
-1.241	-0.100	-0.084
0.212	-0.801	0.183
-1.306	0.902	1.552
0.497	0.095	-0.716
2.174	-0.804	0.563
-0.305	-1.805	0.396
-0.266	-1.643	0.772
-1.071	0.796	-0.332
-0.111	0.922	0.329
-0.454	-1.678	-0.742
0.262	0.127	0.252
-0.923	-0.502	-0.970
-0.878	1.541	0.233
0.226	0.542	-0.195
-0.388	-0.537	0.944
-0.634	1.333	0.088
0.153	1.306	-0.492
-0.163	0.817	-0.111
-0.997	0.155	2.153
-0.657	1.086	0.117
0.476	1.107	0.895
0.883	2.198	0.780
-1.040	0.591	1.561
0.186	0.284	1.484
-0.396	0.811	-1.468
-0.476	-1.911	-1.125
-0.530	-1.833	-1.235
0.758	2.113	1.400
0.358	1.617	2.122
-0.357	-1.891	-0.907
0.445	1.461	1.152
1.268	-0.150	-0.056
0.619	0.376	-1.374
-0.836	1.587	0.480
-0.966	-0.022	-0.391
-0.443	-0.909	0.636
-0.807	0.236	1.651
-0.467	-0.835	1.253
-0.687	-0.397	0.954
0.302	-0.302	-1.337
-0.422	0.403	-0.576
-0.212	-1.146	0.634
0.053	-0.636	-0.551
-0.156	0.005	0.838
-0.793	-0.904	0.210
-0.491	-1.839	-1.064
-1.127	-0.248	0.629
-0.340	-1.640	1.016
-1.096	0.084	1.964
0.110	-0.536	0.700
2.535	-0.614	-1.148
-0.216	0.762	-0.564
-0.361	-0.960	1.652
3.464	-0.415	-0.304
3.118	-0.368	-0.357
2.472	-0.287	-0.788
-0.487	-1.852	-1.045
-0.454	-0.975	0.895
-0.074	-1.741	0.019
-0.280	-1.886	-0.515
-0.303	-2.145	0.131
0.753	0.582	0.331
-0.180	-1.714	0.534
-0.352	-1.762	0.408
-1.315	-0.476	-1.254
0.019	1.286	1.409
-0.408	0.891	0.177
-0.523	-1.834	-1.211
-0.228	-2.023	-0.175
-0.407	-0.338	0.938
-0.239	-0.694	1.366
-0.534	-1.868	-1.140
-0.424	-1.860	0.124
-0.137	-1.316	-0.551
1.286	-0.076	-0.613
-0.639	0.016	0.694
-1.029	-0.306	0.143
-1.120	-0.285	-0.042
-1.417	0.345	0.256
-0.351	-2.019	0.461
-1.039	-0.453	-0.373
-0.529	-1.872	-1.147
-0.761	-0.164	0.498
-0.681	-1.313	-0.207
-0.875	-0.396	0.458
-0.302	-1.774	-0.577
-0.449	-1.846	-1.074
-0.218	-1.912	0.095
0.360	0.371	0.736
0.555	-0.918	0.057
-0.619	-0.604	1.284
-0.226	-1.914	0.094
-1.296	0.328	-0.521
-0.612	-0.918	-1.008
-1.408	-0.040	0.117
-0.337	-2.108	0.757
-0.337	-2.105	0.765
-0.199	-1.546	0.942
-0.488	-0.774	1.162
-0.357	-1.883	-0.905
-0.219	-1.912	0.100
-0.908	-0.352	-0.425
-0.775	0.685	-1.336
-0.213	-0.200	-0.740
-1.448	-0.002	0.078
-0.113	-1.326	1.272
-0.307	-2.043	0.724
-0.361	-1.912	-0.917
-1.124	-0.264	-0.176
1.113	-0.680	-0.780
-0.357	-1.633	-0.358
0.154	0.997	0.944
-0.984	-0.172	0.033
-0.271	0.321	-0.028
-0.916	0.297	0.773
-0.064	0.391	0.803
-0.230	-1.919	0.161
-0.263	-1.503	1.165
-0.330	-1.945	0.861
-0.299	-1.906	0.110
0.374	0.370	0.625
0.172	-0.955	0.176
-0.923	-0.244	0.390
-0.270	-0.557	1.200
-0.224	-1.915	0.166
0.276	-1.075	-0.362
1.158	-0.073	-0.983
-0.684	0.179	0.370
-0.738	0.047	1.746
0.057	-1.898	-0.355
-1.187	-0.089	-0.404
-0.363	-1.895	-0.910
-0.277	-1.738	-1.036
-0.340	-2.107	0.766
-0.338	-2.108	0.762
-0.699	-0.920	-0.292
-1.044	-0.052	0.056
-0.011	0.945	1.154
1.579	0.955	0.290
-1.270	0.275	-0.631
0.175	-0.957	-0.438
-0.269	-1.927	0.192
-0.851	-0.051	0.901
0.049	-1.240	1.420
1.545	2.271	0.566
1.516	2.286	0.831
1.515	2.269	0.919
-1.156	-0.453	0.297
-1.165	-0.280	-0.000
-0.787	-0.249	0.343
-0.113	-1.870	1.585
-0.016	-1.973	1.655
-0.617	-0.394	1.038
-0.477	-0.395	0.207
0.176	0.362	1.241
-0.733	-0.339	0.575
-1.104	-0.489	-1.046
-0.192	-1.711	0.762
0.020	-2.032	1.764
-1.068	-0.309	-0.873
0.118	-1.308	-0.008
-0.406	-1.908	-0.781
-1.086	0.496	1.406
1.028	1.360	-1.243
0.975	-0.100	-0.211
2.597	-0.653	-0.391
-0.914	1.226	-0.340
-0.371	-1.717	-0.726
-0.934	0.055	-1.097
0.333	0.478	1.592
-0.762	0.396	-1.106
2.207	-0.067	-0.033
-0.945	0.733	0.561
1.058	-1.023	1.240
-0.737	-0.256	0.861
0.872	0.559	-0.523
0.020	-1.877	-0.331
1.820	0.392	-0.147
-0.860	0.208	-0.849
-0.563	0.258	-1.030
1.111	0.331	-1.194
-0.056	0.925	-0.562
1.200	-1.576	0.197
-1.121	1.965	-0.018
-0.201	0.913	0.046
-0.523	-0.751	1.338
-0.531	-1.883	-1.173
0.142	2.137	0.708
1.401	1.596	0.018
-0.324	-0.335	-1.044
0.865	2.408	-0.577
1.402	0.436	0.385
-1.149	-0.551	-0.002
-0.125	0.349	-0.625
-1.120	0.454	-0.078
0.645	1.748	0.365
-1.193	-0.468	0.518
-0.653	-0.144	0.741
-0.260	1.802	0.605
-1.144	-0.395	0.212
0.011	0.669	1.095
0.370	-1.719	0.235
-0.936	-0.193	0.612
-0.833	-0.919	0.173
-0.651	1.329	0.600
0.270	2.194	1.014
-1.238	1.339	-1.932
2.250	-0.118	-0.813
2.051	-0.386	0.601
0.035	0.984	-0.283
-0.658	0.248	-1.184
-0.540	-0.497	-0.843
-1.098	0.102	-0.474
2.725	-0.132	-0.514
0.636	1.094	-0.593
2.025	-1.120	-0.969
1.294	2.419	0.785
-0.594	0.685	-1.320
-0.841	-0.116	-0.333
0.161	0.157	1.849
-0.364	-0.323	0.704
0.922	1.894	0.048
0.252	1.221	0.399
-0.191	1.648	0.152
-0.178	-1.466	0.953
0.170	0.339	0.627
-1.294	0.972	0.540
0.417	1.261	-0.489
-0.301	-2.158	0.126
-0.878	0.244	-1.134
0.160	-0.806	-0.874
-0.029	1.415	0.884
-0.656	0.597	0.825
3.251	-0.200	-0.473
-0.948	-0.189	-0.663
-1.201	0.805	0.248
0.164	0.908	-0.345
0.949	0.547	-0.109
-0.310	-1.461	1.270
-0.378	0.494	-0.594
-0.031	0.567	-1.097
0.296	0.181	-0.373
-1.602	1.072	0.412
0.251	0.906	-0.322
0.884	0.686	0.769
3.394	0.045	-0.057
0.379	0.603	-0.426
-0.775	0.439	0.322
-1.282	0.242	0.029
-0.385	0.277	0.460
-0.063	1.409	-0.394
-0.759	0.958	-0.633
-0.747	-0.093	-0.688
0.222	0.956	0.054
1.708	1.780	0.842
-0.129	1.758	0.429
-0.485	-1.894	-1.111
-1.059	0.619	0.548
-0.277	-1.765	0.374
0.164	0.302	0.792
0.699	1.670	1.878
0.605	0.522	-0.370
-0.664	0.623	-0.684
-0.491	2.348	-1.016
0.005	1.372	0.542
-0.235	1.151	-1.112
-0.914	-0.391	-0.464
-1.411	-0.216	0.213
1.376	-0.724	-1.058
-0.333	0.337	-0.697
0.691	0.664	1.271
-0.337	-1.785	0.775
-0.698	0.565	0.131
0.387	0.418	-0.371
-0.280	-1.541	0.931
2.265	-0.809	0.407
-0.031	-0.864	-1.082
2.217	-0.457	-1.372
-0.268	1.334	0.509
-0.356	0.966	-0.759
-0.960	-0.181	0.802
-0.755	-0.181	1.673
-0.653	-0.305	0.654
1.728	-0.501	1.122
-0.926	-0.461	-0.495
-0.996	1.106	-1.449
-0.610	0.124	-0.432
0.660	-2.049	0.259
-0.608	-0.943	0.757
-1.458	0.409	-0.370
-0.482	-1.829	-1.127
-0.594	-0.647	0.172
0.040	-1.174	1.825
-0.192	1.446	-0.253
-0.636	-0.064	0.809
0.340	1.297	-0.013
0.206	0.373	-0.371
-1.160	-0.439	-0.957
3.099	-0.400	-0.349
0.323	-0.352	-1.045
-0.644	-0.363	0.478
1.607	0.059	-1.160
-0.961	0.258	1.251
0.734	-0.200	-0.391
-0.708	-0.095	-0.970
-0.504	0.038	-0.867
-1.011	-0.831	0.214
0.723	-1.810	0.800
0.261	-1.119	-1.156
0.879	-0.666	-0.555
0.485	-0.715	-0.289
-0.001	-1.696	0.891
2.887	-0.006	-0.528
1.305	-1.090	-0.951
-0.488	1.725	0.038
-0.117	0.957	-1.272
-0.843	-0.298	0.418
0.206	-1.789	-0.818
2.197	-0.355	0.184
-0.360	-1.982	0.690
-0.215	-1.832	0.473
-0.358	-1.889	-0.909
-0.451	-0.562	0.225
-1.026	-0.719	-1.215
-0.213	-1.870	-0.172
0.402	1.270	1.655
1.238	2.375	0.357
-0.639	-0.477	1.214
1.271	-0.371	-0.587
-0.027	-1.398	0.591
2.722	0.095	0.460
-1.069	-0.426	0.418
-0.642	-1.849	-1.224
-0.339	-2.111	0.761
-0.237	-1.865	1.064
0.607	1.702	1.306
-0.319	-1.883	0.480
0.607	1.200	-0.664
-0.353	-2.119	0.738
2.621	-0.151	0.281
-0.608	0.545	0.619
-0.039	-1.809	0.298
1.260	-0.331	-0.688
-0.515	-1.942	-0.838
-0.697	0.569	0.402
1.837	-0.996	-0.728
-0.739	-0.324	-0.704
-0.147	-1.578	0.985
2.383	-0.187	-0.488
-1.145	-0.219	-0.423
2.899	-0.357	-0.056
-0.668	1.280	-1.464
-0.680	-0.317	0.242
