Index;MZ;RT;ParentDrug;GoodFilter;FilterNoisyT0;FilterNoisyT12;FilterDifferentMassDefect;FilterLikelyDrugFragment;FilterLikelyDrugMetaboliteFragment;PotentialFragments;IonSpectrum;LeadingMZ;DrugMassFlag;DrugMassDelta;DrugMassDeltaSmoothed;DrugConsumedFlag;NumberOfDrugs;NumberOfIncreasedT12vsT0
4007;449.233;2.078;TRIMEBUTINE MALEATE;0;1;1;0;0;0;;(450.2406, 24407.99)(451.2462, 14871.81)(452.2479, 6973.2)(899.4743, 1098.37);450.241;0;62.029;62.029;1;2;0
4150;461.238;0.524;TRIMEBUTINE MALEATE;0;1;1;0;0;0;;(462.2454, 14026.47)(463.2488, 3278.36)(464.2456, 1242.02);462.245;0;74.034;74.034;1;1;0
4381;483.912;2.001;TRIMEBUTINE MALEATE;0;1;1;1;0;0;;(484.9196, 9230.72)(485.9176, 1399.3)(486.9245, 867.33);484.920;0;96.708;96.708;1;1;0
4834;536.338;5.221;TRIMEBUTINE MALEATE;1;0;0;0;0;0;;(537.3387, 5208.37)(538.343, 1673.28)(539.3531, 673.87);537.339;0;149.133;149.133;1;1;0
5118;578.297;3.036;TRIMEBUTINE MALEATE;0;1;1;0;1;1;;(579.3044, 10701.33)(580.3073, 7245.88)(581.2979, 3496.44);579.304;0;191.092;191.092;1;1;0
5587;660.333;1.094;TRIMEBUTINE MALEATE;1;0;0;0;0;0;;(661.3394, 7198.64)(662.3379, 3649.78)(663.3396, 1824.06)(699.2931, 918.9);661.339;0;273.129;273.129;1;1;1
67;120.021;1.134;TRIMETAZIDINE DIHYDROCHLORIDE;0;0;0;0;1;1;;(241.0497, 3409.12)(242.0577, 1607.89)(243.0449, 2534.75)(121.0276, 6924.91);121.028;0;-146.142;-146.142;1;1;0
145;135.046;1.114;TRIMETAZIDINE DIHYDROCHLORIDE;0;0;0;0;1;1;;(293.0821, 3172.37)(136.054, 21695.42)(309.0563, 1747.39);136.054;0;-131.117;-131.117;1;1;2
347;165.055;1.054;TRIMETAZIDINE DIHYDROCHLORIDE;0;0;0;0;1;1;;(353.0988, 985.13)(166.0624, 186053.22)(167.0662, 20899.29)(168.0665, 3850.42);166.062;0;-101.108;-101.108;1;1;0
349;165.061;1.115;TRIMETAZIDINE DIHYDROCHLORIDE;0;0;0;0;1;1;;(166.0679, 155605.34)(167.0697, 13778.75)(168.072, 1278.87)(331.1274, 6033.11);166.068;0;-101.102;-101.102;1;1;0
489;180.079;1.108;TRIMETAZIDINE DIHYDROCHLORIDE;0;0;0;0;1;1;;(181.0866, 545200.25)(182.0895, 57676.68)(183.0911, 6955.67)(184.096, 1130.46);181.087;0;-86.084;-86.084;1;1;0
492;180.090;1.157;TRIMETAZIDINE DIHYDROCHLORIDE;0;0;1;0;1;1;;(181.0947, 55967.48)(182.0922, 5824.34)(219.0489, 778.03);181.095;0;-86.073;-86.073;1;1;0
649;196.074;3.062;TRIMETAZIDINE DIHYDROCHLORIDE;1;0;0;0;0;0;;(197.0814, 7044.59)(198.086, 1540.49);197.081;0;-70.089;-70.089;1;1;4
947;225.116;0.929;TRIMETAZIDINE DIHYDROCHLORIDE;1;0;0;0;0;0;;(248.106, 10800.33)(226.1218, 4121.98);248.106;0;-41.047;-41.047;1;1;0
2251;325.153;1.839;TRIMETAZIDINE DIHYDROCHLORIDE;0;1;1;0;0;0;;(348.1434, 3230.1)(326.1589, 7382.25)(327.1602, 3591.24)(328.164, 2557.86);326.159;0;58.990;58.990;1;1;0
2902;366.218;2.571;TRIMETAZIDINE DIHYDROCHLORIDE;1;0;0;0;0;0;;(367.2268, 9612.16)(368.2232, 1588.37)(369.2365, 5436.97)(771.3959, 1849.73)(733.4392, 1386.17);367.227;0;100.055;100.055;1;1;0
3101;381.136;3.010;TRIMETAZIDINE DIHYDROCHLORIDE;1;0;0;0;0;0;;(382.1434, 11252.18)(383.1465, 2394.29)(384.1489, 1117.88);382.143;0;114.973;114.973;1;1;15
3611;418.183;2.536;TRIMETAZIDINE DIHYDROCHLORIDE;1;0;0;0;0;0;;(419.1901, 21868.2)(420.1911, 9833.35)(837.366, 935.35);419.190;0;152.020;152.020;1;1;0
3757;428.216;1.437;TRIMETAZIDINE DIHYDROCHLORIDE;1;0;0;0;0;0;;(429.2234, 22148.6)(430.2263, 8907.31)(431.2203, 2242.08)(467.1749, 3063.53);429.223;0;162.053;162.053;1;1;1
3759;428.221;1.464;TRIMETAZIDINE DIHYDROCHLORIDE;1;0;0;0;0;0;;(429.2283, 39380.94)(430.232, 26972.04)(431.2365, 23725.08);429.228;0;162.058;162.058;1;1;0
3933;442.277;2.286;TRIMETAZIDINE DIHYDROCHLORIDE;0;1;1;0;0;0;;(465.2633, 3411.3)(443.2841, 9590.93)(444.2836, 3127.3)(481.239, 3658.56);443.284;0;176.114;176.114;1;1;1
5928;776.644;3.416;TRIMETAZIDINE DIHYDROCHLORIDE;0;1;1;1;0;0;;(799.6404, 547.93)(800.6359, 167.34)(777.6508, 7018.61)(778.6529, 2034.87)(779.6538, 585.28)(780.6571, 140.7)(815.6001, 533.91);777.651;0;510.481;510.481;1;2;0
6011;824.148;3.981;TRIMETAZIDINE DIHYDROCHLORIDE;0;0;1;0;0;0;;(847.1411, 2231.56)(848.1372, 1737.65)(849.1373, 2069.35)(825.1552, 2889.72)(826.1612, 2141.05)(827.1719, 4089.86)(828.1647, 2135.28)(829.1524, 6884.08)(830.1331, 1853.93)(831.1461, 1972.96)(832.1381, 350.46);829.152;0;557.985;557.985;1;1;1
6130;906.456;1.789;TRIMETAZIDINE DIHYDROCHLORIDE;0;1;0;1;0;0;;(907.463, 25179.04)(908.4651, 13073.09)(909.4677, 4771.03)(910.4668, 2115.69)(945.4207, 555.08);907.463;0;640.293;640.293;1;2;1
32;112.027;1.025;TRIMETHOBENZAMIDE;0;1;1;0;0;0;;(113.0344, 7694.58)(114.0373, 842.17)(115.0387, 5804.99)(225.0618, 531.57);113.034;0;-276.173;-276.173;0;1;2
318;161.105;0.441;TRIMETHOBENZAMIDE;0;1;1;0;0;0;;(361.1744, 71571.16)(362.1781, 12889.86)(363.1802, 4587.2)(184.0956, 1705.36)(200.0686, 17181.21)(162.1127, 151391.97)(163.1166, 11772.38)(164.1166, 1416.38);162.113;0;-227.094;-227.094;0;1;1
1141;242.142;0.873;TRIMETHOBENZAMIDE;0;0;1;0;0;0;;(485.289, 7374.52)(486.2913, 3481.85)(243.1461, 10292.57);243.146;0;-146.057;-146.058;0;1;0
1438;267.159;1.381;TRIMETHOBENZAMIDE;0;1;1;0;0;0;;(268.1658, 10428.57)(535.3272, 964.14);268.166;0;-121.041;-121.041;0;1;0
1798;295.177;0.854;TRIMETHOBENZAMIDE;0;1;1;0;0;0;;(318.1672, 200365.9)(319.1697, 34674.04)(320.1742, 77070.64)(321.1772, 6359.9)(296.1842, 59316.97)(297.1826, 12091.94)(591.3602, 8147.94)(592.3619, 2899.4)(593.367, 635.84);318.167;0;-93.023;-93.024;0;1;1
2123;318.052;0.672;TRIMETHOBENZAMIDE;0;1;1;0;0;0;;(341.0379, 3487.08)(319.0591, 30102.46)(320.0693, 7862.55)(321.0566, 7142.46)(357.0174, 2880.88);319.059;0;-70.148;-70.148;0;1;1
2174;321.011;0.409;TRIMETHOBENZAMIDE;0;0;1;0;0;0;;(343.9992, 10148.91)(665.0156, 997.15)(322.018, 55338.18)(323.0188, 6406.55)(324.0159, 6201.4)(325.0105, 1380.29)(326.0233, 581.42)(359.9735, 3951.26);322.018;0;-67.189;-67.189;0;1;0
2370;331.142;3.698;TRIMETHOBENZAMIDE;1;0;0;0;0;0;;(332.1492, 8293.22)(333.1542, 2675.3);332.149;0;-57.058;-57.058;0;1;0
2631;348.016;0.686;TRIMETHOBENZAMIDE;0;1;0;0;0;0;;(349.0234, 6948.93)(350.0356, 2299.95)(351.0342, 1051.14);349.023;0;-40.184;-40.184;0;1;0
2702;352.188;4.509;TRIMETHOBENZAMIDE;0;0;1;0;0;0;;(353.1878, 6087.2)(354.1898, 1927.34)(391.1515, 4972.04)(392.1557, 1574.72)(393.1589, 568.71)(705.367, 617.19);353.188;0;-36.012;-36.012;0;1;0
2905;366.220;1.790;TRIMETHOBENZAMIDE;0;1;1;0;0;0;;(367.2252, 17497.21)(368.2247, 3605.87)(369.223, 4443.67);367.225;0;-21.980;-21.981;0;1;0
2956;370.674;2.655;TRIMETHOBENZAMIDE;0;1;0;1;0;0;;(393.6667, 820.25)(371.6817, 7166.66)(372.6842, 3434.24)(373.6852, 3514.08);371.682;0;-17.526;-17.526;0;1;0
3109;382.073;0.437;TRIMETHOBENZAMIDE;1;0;0;0;0;0;;(383.0804, 261771.84)(384.0824, 30290.19)(385.0835, 6944.39);383.080;0;-6.127;-6.127;0;1;0
3180;386.212;2.148;TRIMETHOBENZAMIDE;0;1;1;0;0;0;;(387.2195, 245210.72)(388.2229, 34111.82)(389.2202, 3250.26)(773.4302, 59458.81)(774.4325, 25301.16)(775.4309, 6986.37)(776.4349, 1036.93);387.219;0;-1.988;-1.988;0;1;0
3211;388.195;1.968;TRIMETHOBENZAMIDE;1;0;0;0;0;0;;(411.1875, 8640.85)(799.3713, 1230.65)(800.3699, 912.21)(389.2078, 1621245.8)(390.2115, 336790.38)(391.2137, 45062.45)(392.2184, 4458.99)(815.3619, 1281.69)(777.3982, 15034.35)(778.4002, 5884.86)(779.4008, 1833.16);389.208;0;-0.005;-0.004;0;1;0
3214;388.200;2.117;TRIMETHOBENZAMIDE;1;0;0;0;0;0;[[5975],798.448,2.151][[5999],815.483,2.132][[6052],842.407,2.166][[6089],871.505,2.130];(411.1853, 3278.14)(412.1821, 1131.0)(389.2075, 1603879.2)(390.211, 325362.94)(391.2129, 42065.14)(392.2157, 4852.36);389.207;1;0.000;0.000;0;1;0
3233;389.204;2.094;TRIMETHOBENZAMIDE;1;0;0;0;0;0;[[5975],798.448,2.151][[5999],815.483,2.132];(390.2109, 407960.34)(391.2131, 57545.09)(392.216, 8359.24);390.211;0;1.004;1.003;0;1;0
3464;406.208;1.794;TRIMETHOBENZAMIDE;1;0;0;0;0;0;;(407.2154, 8072.37)(408.2065, 5451.48)(409.1997, 5661.11);407.215;0;18.008;18.007;0;1;1
4229;469.268;2.456;TRIMETHOBENZAMIDE;0;1;1;0;0;0;;(470.2752, 208790.44)(471.2773, 35859.89)(472.2753, 18474.11)(939.5409, 8772.82)(940.5432, 4474.02)(941.5462, 1325.38)(942.542, 301.7);470.275;0;81.068;81.068;0;1;0
4427;488.767;1.905;TRIMETHOBENZAMIDE;0;1;1;1;0;0;;(489.7739, 6325.66)(490.7629, 2543.87)(491.755, 1854.98);489.774;0;100.567;100.567;0;1;0
4477;492.160;0.512;TRIMETHOBENZAMIDE;1;0;0;0;0;0;;(493.1663, 143785.52)(494.1716, 28753.44)(495.1747, 5789.96)(496.1783, 984.6);493.166;0;103.960;103.960;0;1;0
4489;492.761;1.679;TRIMETHOBENZAMIDE;0;1;1;1;0;0;;(493.7685, 10986.42)(494.7623, 6062.99)(495.7526, 2407.77);493.769;0;104.561;104.561;0;1;0
4674;515.236;2.981;TRIMETHOBENZAMIDE;1;0;0;0;0;0;;(516.2432, 24925.04)(517.2468, 17250.55)(518.2524, 10800.76);516.243;0;127.036;127.036;0;1;0
4876;541.999;3.743;TRIMETHOBENZAMIDE;0;0;0;1;0;0;;(543.0058, 246838.08)(580.9681, 5032.89);543.006;0;153.799;153.799;0;1;1
4923;547.744;1.636;TRIMETHOBENZAMIDE;0;1;1;1;0;0;;(548.7515, 8343.64)(549.7693, 3299.77)(550.7665, 1662.83);548.751;0;159.544;159.544;0;1;0
5024;564.008;0.889;TRIMETHOBENZAMIDE;0;1;1;0;0;0;;(565.0076, 5389.58)(566.0137, 3533.06)(567.0111, 828.86);565.008;0;175.808;175.808;0;1;3
5045;568.167;2.590;TRIMETHOBENZAMIDE;0;1;1;0;0;0;;(569.1741, 7663.03)(570.1835, 1394.39);569.174;0;179.967;179.967;0;1;9
5321;609.284;1.687;TRIMETHOBENZAMIDE;0;0;1;0;0;0;;(610.2908, 6666.16)(611.2988, 3614.47)(612.2973, 17898.4)(613.3057, 4630.14);612.297;0;221.084;221.084;0;2;0
5679;684.278;3.132;TRIMETHOBENZAMIDE;0;1;1;0;0;0;;(685.2856, 5597.13)(686.2869, 3236.29)(687.2868, 1954.33);685.286;0;296.078;296.078;0;1;0
5714;696.269;1.970;TRIMETHOBENZAMIDE;0;1;1;0;0;0;;(735.2368, 951.11)(736.2353, 746.71)(697.2741, 9669.55)(698.2763, 8119.08)(699.2787, 3564.55);697.274;0;308.069;308.069;0;1;0
5975;798.448;2.151;TRIMETHOBENZAMIDE;0;0;0;1;1;1;;(821.4316, 1156.88)(799.4579, 7014.86)(800.4616, 2948.32)(801.4587, 1048.76);799.458;0;410.248;410.248;0;1;1
5999;815.483;2.132;TRIMETHOBENZAMIDE;0;0;0;1;1;1;;(816.4869, 5245.65)(817.4929, 1186.92)(818.4902, 749.76);816.487;0;427.283;427.283;0;1;0
6052;842.407;2.166;TRIMETHOBENZAMIDE;0;0;0;1;1;1;;(843.4131, 7434.24)(844.4157, 3798.56)(845.4082, 684.41);843.413;0;454.207;454.206;0;1;1
6089;871.505;2.130;TRIMETHOBENZAMIDE;0;0;0;1;1;1;;(872.5129, 11132.91)(873.5155, 5527.66)(874.5172, 1733.45);872.513;0;483.305;483.305;0;1;2
6108;885.845;0.426;TRIMETHOBENZAMIDE;0;1;1;1;0;0;;(924.8077, 1700.72)(886.8519, 7038.12)(887.8554, 1185.91)(888.8523, 2129.29)(889.8534, 672.4)(890.8452, 536.79);886.852;0;497.646;497.646;0;3;0
6;103.056;0.551;TRIMIPRAMINE MALEATE;0;0;1;0;0;0;;(104.063, 53269.27)(105.0663, 2184.27)(207.1195, 1331.45);104.063;0;-191.154;-191.154;0;1;0
201;145.075;1.810;TRIMIPRAMINE MALEATE;1;0;0;0;0;0;;(146.0828, 63240.93)(147.0862, 1443.56)(148.0821, 627.5);146.083;0;-149.134;-149.134;0;1;1
202;145.089;1.653;TRIMIPRAMINE MALEATE;1;0;0;0;0;0;;(291.1859, 529281.44)(292.1886, 118581.17)(293.1877, 17555.32)(146.0968, 259546.67)(147.101, 6620.85)(148.0965, 1276.67);291.186;0;-149.120;-149.119;0;1;0
621;193.012;0.551;TRIMIPRAMINE MALEATE;1;0;0;0;0;0;;(194.0156, 14164.79)(195.0217, 1677.26)(196.0084, 635.48);194.016;0;-101.198;-101.198;0;1;0
721;203.118;0.438;TRIMIPRAMINE MALEATE;0;0;1;0;0;0;;(204.1251, 61936.04)(445.2016, 2220.3)(242.0855, 1833.29);204.125;0;-91.092;-91.092;0;1;3
807;213.112;0.777;TRIMIPRAMINE MALEATE;0;0;1;0;0;0;;(214.1201, 21814.35)(427.2294, 17149.64);214.120;0;-81.098;-81.098;0;1;0
973;228.138;1.243;TRIMIPRAMINE MALEATE;1;0;0;0;0;0;;(229.1482, 4880929.5)(230.1564, 737504.8);229.148;0;-66.072;-66.072;0;1;1
1205;247.136;1.682;TRIMIPRAMINE MALEATE;1;0;0;0;0;0;;(248.1434, 37215.11)(249.1473, 8661.86);248.143;0;-47.073;-47.073;0;1;0
1333;259.137;1.732;TRIMIPRAMINE MALEATE;1;0;0;0;0;0;;(260.1442, 21251.88)(261.1461, 6614.72)(262.1478, 2630.62);260.144;0;-35.073;-35.073;0;1;0
1341;260.004;0.799;TRIMIPRAMINE MALEATE;0;1;1;1;0;0;;(261.0112, 12493.45)(262.0116, 1777.15)(263.0071, 2092.32);261.011;0;-34.205;-34.205;0;1;0
1733;290.173;1.761;TRIMIPRAMINE MALEATE;1;0;0;0;0;0;;(291.1805, 116520.7)(292.1835, 21953.16)(293.1819, 3023.8);291.180;0;-4.037;-4.037;0;1;1
1815;296.156;1.424;TRIMIPRAMINE MALEATE;0;0;1;0;0;0;;(319.1405, 14516.17)(297.1635, 28335.14)(298.17, 5124.35)(299.1709, 8039.66)(593.3027, 9183.48)(594.2954, 8860.03);297.163;0;1.947;1.947;0;1;0
2018;312.037;0.580;TRIMIPRAMINE MALEATE;0;1;1;0;0;0;;(335.0248, 2417.36)(313.0382, 79782.83)(314.0421, 8281.83)(315.0352, 6634.44)(316.0412, 868.79)(350.9983, 5012.48)(352.002, 1237.39)(353.0027, 1113.0);313.038;0;17.827;17.827;0;1;1
3118;382.221;3.198;TRIMIPRAMINE MALEATE;0;1;0;0;0;0;;(405.2135, 4830.74)(787.4239, 983.18)(421.1814, 623.78)(383.2275, 14320.58);383.228;0;88.011;88.011;0;1;0
3156;385.136;1.879;TRIMIPRAMINE MALEATE;0;1;1;0;0;0;;(386.1438, 5225.02)(387.1456, 3188.27)(388.133, 3772.9)(771.2748, 1373.09)(772.2771, 1029.3);386.144;0;90.926;90.926;0;1;0
3913;441.204;0.778;TRIMIPRAMINE MALEATE;1;0;0;0;0;0;;(442.2118, 3589.83)(443.2236, 1437.77)(444.2091, 13793.6)(445.2078, 4551.28)(480.1737, 820.99);444.209;0;146.995;146.995;0;1;1
4661;513.311;1.913;TRIMIPRAMINE MALEATE;0;1;1;0;0;0;;(514.3126, 7480.18)(515.3181, 3219.37)(552.2738, 2832.44);514.313;0;219.102;219.102;0;1;1
5014;561.327;2.779;TRIMIPRAMINE MALEATE;0;1;1;0;0;0;;(562.3339, 11255.16)(563.3331, 3970.14);562.334;0;267.117;267.117;0;1;1
5225;592.785;3.361;TRIMIPRAMINE MALEATE;0;0;0;1;0;0;;(593.7914, 6959.52)(594.7972, 5991.42)(595.7999, 3852.3);593.791;0;298.576;298.576;0;2;0
5318;608.966;3.809;TRIMIPRAMINE MALEATE;0;1;1;1;0;0;;(609.9727, 7438.18)(610.9913, 2578.54)(611.9834, 3458.31)(612.9889, 860.77);609.973;0;314.757;314.757;0;1;0
5374;619.346;4.297;TRIMIPRAMINE MALEATE;0;1;0;0;0;0;;(620.3534, 6860.78)(621.3698, 4616.09)(622.348, 4790.96)(623.3669, 2080.77)(624.3499, 3780.75)(625.3601, 980.17)(626.3482, 2861.25);620.353;0;325.136;325.136;0;2;0
5421;630.349;4.139;TRIMIPRAMINE MALEATE;1;0;0;0;0;0;;(631.3558, 7241.09)(632.3587, 1712.57)(633.3418, 2179.2);631.356;0;336.139;336.139;0;1;0
5621;668.840;1.826;TRIMIPRAMINE MALEATE;0;1;0;1;0;0;;(669.8473, 5420.12)(670.8333, 831.51)(671.8269, 694.55);669.847;0;374.630;374.630;0;1;1
5808;730.387;1.365;TRIMIPRAMINE MALEATE;0;1;1;0;0;0;;(731.3939, 11884.43)(732.396, 5146.13)(733.3954, 2031.64);731.394;0;436.177;436.177;0;1;2
6003;819.480;4.002;TRIMIPRAMINE MALEATE;0;1;1;1;0;0;;(820.4872, 6243.0)(821.4902, 3691.86);820.487;0;525.270;525.270;0;1;0
6018;826.260;2.723;TRIMIPRAMINE MALEATE;0;1;1;0;0;0;;(827.2662, 1228.43)(828.2707, 1085.03)(829.2605, 17696.89);829.260;0;532.051;532.051;0;1;0
6029;832.248;0.701;TRIMIPRAMINE MALEATE;0;0;1;0;0;0;;(855.2396, 454.65)(871.2075, 952.5)(872.2114, 514.31)(833.2558, 17653.05)(834.2572, 6342.64)(835.2591, 1837.93)(836.2618, 208.64);833.256;0;538.039;538.039;0;2;0
6067;856.418;2.638;TRIMIPRAMINE MALEATE;0;1;1;1;0;0;;(857.4255, 9320.45)(858.4292, 4754.23)(859.4358, 1750.81);857.426;0;562.209;562.209;0;1;1
166;139.090;2.430;TRIPROLIDINE;0;0;0;0;1;1;;(140.0969, 23243.14)(141.0997, 444.8);140.097;0;-139.089;-139.089;0;1;3
229;149.038;0.500;TRIPROLIDINE;0;0;1;0;0;0;;(172.0249, 3585.31)(150.047, 10599.45)(151.0478, 154.21)(188.001, 747.97);150.047;0;-129.141;-129.141;0;3;1
230;149.037;0.544;TRIPROLIDINE;0;0;1;0;0;0;;(150.0453, 18844.49)(299.0785, 13254.3);150.045;0;-129.141;-129.141;0;3;1
661;197.084;3.694;TRIPROLIDINE;1;0;0;0;0;0;;(220.0749, 338.99)(417.1564, 418.94)(198.0915, 9085.75)(199.0974, 774.31)(200.0973, 669.81);198.091;0;-81.094;-81.094;0;1;1
757;207.105;2.436;TRIPROLIDINE;0;0;0;0;1;1;;(208.1126, 162752.16)(209.116, 27448.21)(210.1206, 2415.91);208.113;0;-71.073;-71.073;0;1;0
848;216.982;0.207;TRIPROLIDINE;0;0;0;1;0;0;;(217.9904, 8676.78)(218.9924, 1578.5)(219.9859, 5234.17);217.990;0;-61.196;-61.196;0;1;0
984;229.072;2.406;TRIPROLIDINE;0;0;0;0;1;1;;(230.0791, 10809.2)(231.0824, 2390.15);230.079;0;-49.106;-49.106;0;1;5
1582;278.179;2.448;TRIPROLIDINE;1;0;0;0;0;0;[[166],139.090,2.430][[757],207.105,2.436][[984],229.072,2.406];(279.1863, 332978.3)(280.1892, 56602.74)(281.1922, 5143.18)(282.1928, 141.72);279.186;1;0.001;0.000;0;1;0
3020;374.209;0.457;TRIPROLIDINE;0;1;0;0;0;0;;(375.216, 56908.57)(376.2168, 12602.64)(377.2108, 2060.27);375.216;0;96.030;96.030;0;1;1
3082;378.699;1.086;TRIPROLIDINE;0;0;1;1;0;0;;(379.7062, 8609.6)(380.6983, 3348.98)(381.6933, 3558.9)(758.404, 1348.83)(759.4086, 665.62)(760.4106, 483.82);379.706;0;100.521;100.521;0;1;0
4442;489.578;2.048;TRIPROLIDINE;0;1;1;1;0;0;;(490.5859, 13241.67)(491.5937, 1907.71)(492.5889, 1439.18)(493.596, 289.23);490.586;0;211.400;211.400;0;2;0
4930;548.844;0.391;TRIPROLIDINE;0;1;1;1;0;0;;(549.8515, 15876.17)(550.8505, 3303.85)(551.8573, 10447.97)(552.8666, 2776.92);549.851;0;270.666;270.666;0;2;0
5047;568.251;3.767;TRIPROLIDINE;0;1;1;0;0;0;;(569.2584, 5419.08)(570.2663, 1236.24)(571.2411, 1190.23);569.258;0;290.073;290.073;0;1;1
5498;642.387;3.447;TRIPROLIDINE;0;1;1;1;0;0;;(643.3939, 15414.12)(644.3963, 5536.82);643.394;0;364.208;364.209;0;1;0
5833;739.942;0.413;TRIPROLIDINE;0;0;0;1;0;0;;(740.9508, 5742.05)(741.9725, 923.35)(742.9566, 1072.17);740.951;0;461.764;461.764;0;1;1
5974;797.448;3.236;TRIPROLIDINE;0;0;0;1;0;0;;(798.4553, 1556.72)(799.4625, 1000.72)(800.4655, 8338.74)(801.463, 3136.51);800.466;0;519.270;519.270;0;1;1
56;117.066;4.102;TROPISETRON;1;0;0;0;0;0;;(118.0728, 112446.51)(119.0749, 8909.03);118.073;0;-167.087;-167.087;0;1;1
715;203.041;4.031;TROPISETRON;0;0;1;0;0;0;;(445.0511, 481.79)(204.0478, 6569.27)(205.0581, 2143.55)(206.0412, 1359.3);204.048;0;-81.111;-81.111;0;1;0
1130;241.815;0.952;TROPISETRON;0;1;1;1;0;0;;(242.8225, 12212.41)(243.8177, 6.86)(244.8129, 3410.7)(245.8101, 0.0);242.822;0;-42.337;-42.337;0;2;0
1145;243.036;2.383;TROPISETRON;0;1;0;0;0;0;;(244.0431, 49217.23)(245.0461, 8329.36)(246.0409, 2609.44)(487.0666, 425.8);244.043;0;-41.117;-41.117;0;1;2
1146;243.036;2.627;TROPISETRON;1;0;0;0;0;0;;(266.0264, 437.42)(509.0591, 661.7)(244.0429, 8333.9)(245.048, 2505.37)(246.0423, 997.2)(487.0817, 589.81);244.043;0;-41.117;-41.117;0;1;2
1161;244.020;3.290;TROPISETRON;1;0;0;0;0;0;;(245.0272, 8560.96)(246.0322, 2251.61)(247.0276, 714.02);245.027;0;-40.133;-40.133;0;1;0
1296;255.796;0.799;TROPISETRON;0;1;0;1;0;0;;(256.8029, 5190.81)(257.8086, 0.37)(258.8142, 2074.6)(259.812, 0.37)(260.8098, 1590.8)(261.8106, 458.78)(262.8052, 1706.49)(263.8165, 0.37)(264.8279, 523.7)(265.8229, 0.37)(266.8179, 565.25);256.803;0;-28.357;-28.357;0;1;0
1330;259.067;4.318;TROPISETRON;1;0;0;0;0;0;;(260.0732, 8448.25)(261.0721, 2080.38)(262.0737, 3158.04);260.073;0;-25.086;-25.086;0;1;0
1355;261.046;3.604;TROPISETRON;1;0;0;0;0;0;;(284.0353, 481.14)(262.0538, 11963.41)(263.0582, 1890.12)(264.0519, 891.11)(300.006, 641.86);262.054;0;-23.106;-23.106;0;1;0
1651;284.149;2.109;TROPISETRON;1;0;0;0;0;0;[[4971],555.905,2.071];(307.1359, 844.66)(285.1604, 1291711.5)(286.164, 204250.48)(287.1663, 21674.81)(288.1687, 1777.03)(569.3021, 2880.83);285.160;0;-0.004;-0.004;0;1;0
1652;284.153;2.102;TROPISETRON;1;0;0;0;0;0;[[4971],555.905,2.071];(285.1558, 15918.57)(286.1683, 5073.6);285.156;1;0.000;0.000;0;1;0
1753;292.130;2.641;TROPISETRON;0;1;1;0;0;0;;(293.1376, 7598.88)(294.1363, 1604.97)(295.1268, 915.49);293.138;0;7.978;7.978;0;1;0
2450;336.173;0.393;TROPISETRON;0;0;1;0;0;0;;(337.1781, 7784.25)(338.1842, 1843.8)(375.1376, 14209.04);375.138;0;52.021;52.021;0;1;0
2811;360.024;3.947;TROPISETRON;1;0;0;0;0;0;;(383.013, 1134.01)(361.0314, 11062.46)(362.0336, 2237.05)(363.0279, 1418.2);361.031;0;75.872;75.872;0;1;2
3171;385.659;3.022;TROPISETRON;0;1;1;1;0;0;;(408.6505, 457.26)(386.6661, 18217.37)(772.3256, 763.6);386.666;0;101.506;101.506;0;1;1
3223;389.102;1.800;TROPISETRON;0;1;1;0;0;0;;(390.1096, 12930.95)(391.1119, 1488.47);390.110;0;104.950;104.950;0;1;0
3384;400.055;2.906;TROPISETRON;1;0;0;0;0;0;;(401.0627, 81554.03)(402.0652, 16956.83)(403.06, 7236.04)(404.0621, 1369.96);401.063;0;115.903;115.903;0;1;1
3401;401.129;3.981;TROPISETRON;0;0;1;0;0;0;;(402.1363, 6425.19)(403.1396, 1646.45)(404.1379, 761.89);402.136;0;116.977;116.977;0;1;0
3701;424.233;3.742;TROPISETRON;0;1;0;0;0;0;;(425.2396, 9306.72)(426.2369, 1462.7);425.240;0;140.080;140.081;0;1;0
3736;427.199;0.596;TROPISETRON;0;0;1;0;0;0;;(428.2062, 78333.23)(429.2087, 17268.16)(430.2175, 4514.24);428.206;0;143.046;143.046;0;1;1
3787;431.073;2.897;TROPISETRON;1;0;0;0;0;0;;(432.0799, 8625.67)(433.0833, 2248.74)(434.0787, 1107.5);432.080;0;146.921;146.921;0;1;1
3828;433.739;4.051;TROPISETRON;0;1;1;1;0;0;;(456.7304, 1377.59)(457.7234, 425.84)(434.7464, 10077.63)(435.7493, 1797.29);434.746;0;149.587;149.587;0;1;0
3855;436.731;3.149;TROPISETRON;0;1;1;1;0;0;;(437.7383, 5315.08)(438.7383, 1145.29)(439.7423, 4012.49)(440.7378, 950.53)(475.6952, 805.76);437.738;0;152.579;152.579;0;1;2
4009;449.279;4.086;TROPISETRON;0;1;1;0;0;0;;(450.2859, 12590.89)(451.2889, 2021.79);450.286;0;165.126;165.126;0;1;0
4491;492.964;4.248;TROPISETRON;0;1;1;1;0;0;;(515.9483, 1057.6)(493.9708, 16347.46)(494.9739, 2546.78)(495.9648, 3367.62)(496.9743, 657.09)(531.9263, 875.94);493.971;0;208.812;208.812;0;1;0
4493;493.237;4.087;TROPISETRON;0;1;1;0;0;0;;(494.2446, 5854.07)(495.2424, 1800.45)(496.2359, 1038.14);494.245;0;209.085;209.085;0;1;0
