# Notes : All Entities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Technology : MassHunterQual.UNIDENTIFIED_COMPOUNDS.S083_2017_Jun_06_19_20_39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Owner : gxuser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Created On : Tue Jun 06 19:27:02 EDT 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Compound,MZ002H-Pool01-P008B3-S083-T00(raw),MZ002H-Pool01-P008B3-S083-T12(raw),MZ002H-Pool02-P008B3-S083-T00(raw),MZ002H-Pool02-P008B3-S083-T12(raw),MZ002H-Pool03-P008B3-S083-T00(raw),MZ002H-Pool03-P008B3-S083-T12(raw),MZ002H-Pool04-P008B3-S083-T00(raw),MZ002H-Pool04-P008B3-S083-T12(raw),MZ002H-Pool05-P008B3-S083-T00(raw),MZ002H-Pool05-P008B3-S083-T12(raw),MZ002H-Pool06-P008B3-S083-T00(raw),MZ002H-Pool06-P008B3-S083-T12(raw),MZ002H-Pool07-P008B3-S083-T00(raw),MZ002H-Pool07-P008B3-S083-T12(raw),MZ002H-Pool08-P008B3-S083-T00(raw),MZ002H-Pool08-P008B3-S083-T12(raw),MZ002H-Pool09-P008B3-S083-T00(raw),MZ002H-Pool09-P008B3-S083-T12(raw),MZ002H-Pool10-P008B3-S083-T00(raw),MZ002H-Pool10-P008B3-S083-T12(raw),MZ002H-Pool11-P008B3-S083-T00(raw),MZ002H-Pool11-P008B3-S083-T12(raw),MZ002H-Pool12-P008B3-S083-T00(raw),MZ002H-Pool12-P008B3-S083-T12(raw),MZ002H-Pool13-P008B3-S083-T00(raw),MZ002H-Pool13-P008B3-S083-T12(raw),MZ002H-Pool14-P008B3-S083-T00(raw),MZ002H-Pool14-P008B3-S083-T12(raw),MZ002H-Pool15-P008B3-S083-T00(raw),MZ002H-Pool15-P008B3-S083-T12(raw),MZ002H-Pool16-P008B3-S083-T00(raw),MZ002H-Pool16-P008B3-S083-T12(raw),MZ002H-Pool17-P008B3-S083-T00(raw),MZ002H-Pool17-P008B3-S083-T12(raw),MZ002H-Pool18-P008B3-S083-T00(raw),MZ002H-Pool18-P008B3-S083-T12(raw),MZ002H-Pool19-P008B3-S083-T00(raw),MZ002H-Pool19-P008B3-S083-T12(raw),MZ002H-Pool20-P008B3-S083-T00(raw),MZ002H-Pool20-P008B3-S083-T12(raw),MZ002H-Pool21-P008B3-S083-T00(raw),MZ002H-Pool21-P008B3-S083-T12(raw),MZ002H-Pool97-P008B3-S083-T00(raw),MZ002H-Pool97-P008B3-S083-T12(raw),MZ002H-Pool98-P008B3-S083-T00(raw),MZ002H-Pool98-P008B3-S083-T12(raw),MZ002H-Pool99-P008B3-S083-T00(raw),MZ002H-Pool99-P008B3-S083-T12(raw),Compound Name,Mass,Retention Time,Frequency,Ionization mode,CompositeSpectrum
443.1814@2.1626248,1,17341,17139,1,1,13910,1,1,1,15666,18690,16681,1,1,1,1,1,1,17879,15701,1,1,1,1,17381,1,1,1,1,1,1,1,18734,14678,1,1,1,1,14380,1,1,15175,1,12518,1,14271,1,14914,443.1814@2.1626248,443.1814,2.1626248,16,+,"(444.1887, 6106.68)(445.1915, 1959.35)"
400.226@2.1705,1,50694,53251,44895,1,1,1,1,35293,39038,41379,1,1,1,1,1,1,1,40625,42860,1,1,1,1,42726,44843,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39946,1,1,1,41528,1,1,1,400.226@2.1705,400.226,2.1705,12,+,"(401.2331, 9155.15)(402.2315, 3606.05)(839.4181, 680.13)(801.4547, 394.5)"
371.7073@2.2236667,1,1,67965,1,1,1,1,1,1,1,73217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,61318,1,1,1,1,1,1,1,1,1,1,1,1,1,1,371.7073@2.2236667,371.7073,2.2236667,3,+,"(394.6946, 1332.34)(372.7146, 18748.15)"
246.1742@2.2423751,907920,1035617,1,1,1,1,1,1,1,1,1250733,1194945,1,1,1197907,1170459,1,1,1,1,1,1,1,1,1078246,1042270,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,246.1742@2.2423751,246.1742,2.2423751,8,+,"(247.1815, 395719.1)(248.1842, 61454.89)(249.1865, 5111.92)"
201.1519@2.24525,26888,17793,1,1,1,1,1,1,1,1,37778,35722,1,1,36802,37603,1,1,1,1,1,1,1,1,32043,30765,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,201.1519@2.24525,201.1519,2.24525,8,+,"(202.1592, 11527.39)(203.1625, 1749.58)(240.1169, 1340.22)"
229.148@2.2442503,1485637,1537417,1,1,1,1,1,1,1,1,2016082,1917061,1,1,1952796,1809804,1,1,1,1,1,1,1,1,1693940,1596698,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,229.148@2.2442503,229.148,2.2442503,8,+,"(230.1553, 607121.8)(231.1585, 84490.23)(232.1607, 5873.02)"
615.8238@2.2876,1,1,1,1,1,1,1,1,269379,1,303993,282047,1,1,1,1,1,1,297100,1,1,1,1,1,281695,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,615.8238@2.2876,615.8238,2.2876,5,+,"(616.8312, 20380.39)(617.8339, 5481.94)(618.8406, 1267.65)"
439.2405@2.323,1,1,1,1,1,1,1,1,1,1,99326,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,439.2405@2.323,439.2405,2.323,1,+,"(440.2478, 6657.06)(441.2385, 2498.79)(442.2496, 13361.07)"
882.4816@2.33075,46880,1,60825,1,1,1,1,1,1,1,59269,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,53993,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,882.4816@2.33075,882.4816,2.33075,4,+,"(905.4639, 460.86)(883.4886, 7788.74)(884.4908, 3601.03)(885.4903, 1122.44)(921.4427, 500.47)"
325.2262@2.383375,1,1,1,1,1,1,1,1,4079188,3931444,3970077,3807801,1,1,1,1,1,1,1,1,1,1,1,1,3586471,3778715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3895149,4110381,1,1,1,1,1,1,325.2262@2.383375,325.2262,2.383375,8,+,"(326.2335, 1161031.0)(327.2367, 192424.89)(328.2386, 20648.02)(329.2396, 2176.28)"
249.1736@2.4669998,1,1,1,1,1,1,1,1,3681520,3623212,4133146,3696442,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3114112,3040557,1,1,3427419,3277771,1,1,1,1,1,1,1,1,1,1,249.1736@2.4669998,249.1736,2.4669998,8,+,"(250.1808, 1135404.4)(251.1838, 155272.48)(252.1864, 12726.85)(253.1892, 800.46)"
684.845@2.4813335,1,1,1,1,1,1,1,1,1,1,31764,1,1,1,36399,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30380,1,1,1,1,1,1,1,684.845@2.4813335,684.845,2.4813335,3,+,"(685.8597, 3919.36)(686.8531, 3667.02)(687.8426, 8019.09)"
420.2256@2.4968,1,38523,1,1,1,1,1,1,1,1,54799,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45398,53225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,49806,420.2256@2.4968,420.2256,2.4968,5,+,"(421.2362, 3185.05)(459.1882, 8303.7)(460.1926, 1201.09)"
596.3378@2.5141113,17746,1,1,1,1,1,1,26009,1,1,19716,25946,1,1,1,1,1,1,1,1,1,1,1,30911,1,24916,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35265,22869,1,30156,1,1,1,1,596.3378@2.5141113,596.3378,2.5141113,9,+,"(597.3451, 10837.36)(598.3418, 3537.05)"
611.7456@2.5795455,1,1,1,21545,1,1,1,1,1,1,22688,1,25953,1,1,1,1,1,1,1,1,1,1,1,1,23221,21835,1,1,22147,1,1,1,1,1,1,1,1,25039,1,24212,1,24374,1,1,1,25445,23396,611.7456@2.5795455,611.7456,2.5795455,11,+,"(612.7531, 6259.87)(613.7573, 259.43)(614.7713, 838.94)(650.7149, 405.3)"
666.3167@2.6086667,1,1,1,1,1,1,1,1,1,1,23172,1,1,1,22325,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28825,1,1,1,1,1,1,1,1,1,1,666.3167@2.6086667,666.3167,2.6086667,3,+,"(667.324, 5125.1)(668.3464, 2040.02)"
216.1253@2.582,1,1,1,1,1,1,1,1,1,1,11393,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,216.1253@2.582,216.1253,2.582,1,+,"(217.1326, 5015.13)(218.1362, 811.66)"
375.6817@2.583,1,1,1,1,1,1,1,1,1,1,48827,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,375.6817@2.583,375.6817,2.583,1,+,"(376.689, 14055.03)(790.3254, 717.02)"
582.8179@2.618,1,1,1,1,1,1,1,1,1,1,33297,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,582.8179@2.618,582.8179,2.618,1,+,"(583.825, 5638.27)(584.823, 1262.12)(585.815, 1392.81)(621.7816, 2299.52)"
439.713@2.699,1,1,1,1,1,1,1,1,1,1,48436,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,439.713@2.699,439.713,2.699,1,+,"(440.7203, 745.74)(441.7158, 613.26)(442.7298, 13081.53)"
552.2757@2.706,1,1,1,1,1,1,1,1,1,1,124038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,552.2757@2.706,552.2757,2.706,1,+,"(553.283, 6257.33)(554.2749, 6386.44)(555.2778, 15358.17)(556.2832, 4266.67)"
639.8595@2.7111666,52414,36747,1,1,1,1,1,1,1,1,38914,35522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44053,1,1,1,1,1,1,1,1,1,1,1,1,1,39507,1,1,1,1,1,1,639.8595@2.7111666,639.8595,2.7111666,6,+,"(662.8528, 892.04)(663.8642, 258.81)(640.8662, 1925.49)(641.8711, 1329.24)(678.8218, 7393.32)(679.8166, 2763.27)"
653.3471@2.8109999,1,1,1,1,1,1,1,1,226161,1,224350,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,653.3471@2.8109999,653.3471,2.8109999,2,+,"(654.3542, 26858.48)(655.3616, 16435.06)(656.3592, 4405.78)"
402.6446@2.833,1,1,1,1,1,1,1,1,1,1,18224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17626,1,1,1,1,1,1,1,402.6446@2.833,402.6446,2.833,2,+,"(403.6521, 5752.74)(806.2938, 681.81)"
416.7351@2.8446667,1,1,1,1,1,1,1,62550,1,1,92551,1,1,1,1,1,1,1,68142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,416.7351@2.8446667,416.7351,2.8446667,3,+,"(439.7246, 7561.81)(440.7267, 1582.77)(417.7412, 3982.43)"
411.1836@2.8555,1,1,1,1,1,1,1,23424,1,1,33290,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32303,1,31650,1,411.1836@2.8555,411.1836,2.8555,4,+,"(412.1905, 5038.64)(413.1917, 1569.03)(414.1875, 1337.22)"
477.1863@2.847833,35350,35871,39258,1,1,1,1,1,35401,32793,36669,34312,1,1,1,1,1,33659,35866,1,1,1,1,1,1,1,34464,1,1,1,1,1,41228,1,1,1,1,1,1,1,36275,1,1,1,1,1,1,1,477.1863@2.847833,477.1863,2.847833,12,+,"(500.1736, 347.48)(478.1933, 7104.13)(479.1989, 4099.29)(480.2001, 2140.89)(955.3905, 369.6)"
649.3592@2.8943129,1,1,79688,81078,1,1,1,1,1,71176,85702,63984,1,1,1,1,1,54380,92647,64969,1,1,1,1,86925,78432,77104,1,1,1,1,1,84590,1,89738,1,1,1,1,1,1,82735,1,1,90709,76543,1,1,649.3592@2.8943129,649.3592,2.8943129,16,+,"(650.3665, 25239.47)(651.3585, 1688.4)"
616.7036@2.97075,1,1,1,29922,1,1,1,1,1,1,38754,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28406,1,1,1,1,1,1,1,1,1,1,1,34310,1,1,1,616.7036@2.97075,616.7036,2.97075,4,+,"(617.7096, 5073.54)(618.7128, 3191.84)(619.7174, 1617.31)(655.6728, 637.81)(656.6726, 392.33)(657.6599, 608.52)"
815.426@2.99725,1,1,1,1,1,1,1,1,1,1,27778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25435,1,1,1,1,27658,1,1,1,1,1,1,1,1,25267,1,1,815.426@2.99725,815.426,2.99725,4,+,"(816.434, 5830.68)(817.4393, 4667.21)"
400.1871@2.9992862,1,1,1,1,1,39939,38318,32814,1,1,44317,1,51225,53283,35868,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31435,1,1,1,24367,40882,1,1,1,44718,1,1,1,1,37030,40280,1,1,34474,400.1871@2.9992862,400.1871,2.9992862,14,+,"(423.1745, 3938.74)(424.1748, 1544.4)(425.1738, 806.71)(401.1948, 8546.5)(402.1965, 2042.79)(403.1927, 3646.15)(839.3445, 418.7)"
381.1812@3.004,1,1,1,1,1,1,1,1,1,1,58265,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,381.1812@3.004,381.1812,3.004,1,+,"(382.1884, 14392.52)(383.1909, 2142.21)(801.3293, 935.56)"
628.8174@3.0339997,1,1,1,1,1,1,1,1,1,1,161046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,156731,1,142783,1,1,1,628.8174@3.0339997,628.8174,3.0339997,3,+,"(629.8244, 1800.85)(630.8395, 1867.93)(631.8199, 47387.0)"
449.2031@3.13,1,1,1,1,1,1,1,1,1,1,30128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,449.2031@3.13,449.2031,3.13,1,+,"(450.2104, 2354.06)(451.2173, 492.25)(452.2029, 7872.19)"
378.1944@3.2015,1,1,1,1,1,1,1,1,1,1,105871,1,1,1,1,1,1,1,110170,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,102231,1,98784,1,1,1,1,1,1,1,1,1,378.1944@3.2015,378.1944,3.2015,4,+,"(379.2014, 21680.2)(380.2047, 5935.05)(381.2058, 1147.17)"
583.7963@3.191,1,1,1,1,1,1,1,1,1,1,35831,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29007,1,1,31817,1,1,1,1,583.7963@3.191,583.7963,3.191,3,+,"(584.8041, 5537.79)(585.8059, 817.82)(586.8069, 1198.93)"
445.2417@3.1935,1,1,1,1,1,1,1,1,1,1,279377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,274286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,445.2417@3.1935,445.2417,3.1935,2,+,"(446.2493, 36038.68)(447.2481, 1333.64)(448.2584, 4724.47)(449.261, 999.32)"
478.2029@3.229,17422,1,1,1,1,1,1,1,1,21744,29354,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,478.2029@3.229,478.2029,3.229,3,+,"(479.2101, 5039.73)(480.2196, 1461.89)(481.2138, 710.28)"
452.9653@3.2319999,1,1,1,1,1,1,1,1,1,1,46322,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,59461,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,452.9653@3.2319999,452.9653,3.2319999,2,+,"(453.9726, 9805.83)(454.9757, 1928.64)(455.97, 4159.9)(456.9722, 880.74)(457.967, 465.42)"
439.7097@3.274,1,1,1,1,1,1,1,1,1,1,22658,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,80418,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,439.7097@3.274,439.7097,3.274,2,+,"(462.699, 448.56)(440.7175, 5036.46)(441.7175, 794.22)(880.4272, 5082.0)(881.4305, 1404.12)(882.4365, 875.51)"
542.2994@3.2726667,1,81050,1,1,1,1,1,1,1,1,76825,1,1,1,1,1,1,1,78318,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,69610,115301,1,1,1,84178,1,1,542.2994@3.2726667,542.2994,3.2726667,6,+,"(543.3067, 12702.33)(544.3234, 3553.88)(545.3029, 9344.05)(546.2911, 2634.03)(547.3144, 961.64)"
305.0741@3.301875,1,1,103425,116148,1,1,1,1,1,1,174257,152041,1,1,1,1,1,1,1,1,1,1,1,1,167480,160274,1,1,1,1,1,1,131617,115757,1,1,1,1,1,1,1,1,1,1,1,1,1,1,305.0741@3.301875,305.0741,3.301875,8,+,"(306.0814, 19227.79)(307.0839, 3535.02)(308.0783, 12153.87)(309.0818, 2211.92)(310.0762, 2103.7)(311.0795, 237.46)"
516.1996@3.28825,1,1,1,1,1,1,1,1,1,1,37031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32984,1,1,1,1,1,32909,1,1,1,1,78012,1,1,516.1996@3.28825,516.1996,3.28825,4,+,"(517.2116, 10527.87)(518.217, 1841.97)"
274.032@3.3028748,1,1,202371,224043,1,1,1,1,1,1,314684,292786,1,1,1,1,1,1,1,1,1,1,1,1,306637,297876,1,1,1,1,1,1,238343,206150,1,1,1,1,1,1,1,1,1,1,1,1,1,1,274.032@3.3028748,274.032,3.3028748,8,+,"(275.0394, 35493.38)(276.0425, 5358.96)(277.0365, 21328.78)(278.0401, 3333.15)(279.0342, 3239.01)(280.0371, 443.67)"
157.9689@3.30175,1,1,1,1,1,1,1,1,1,1,45464,46467,1,1,1,1,1,1,1,1,1,1,1,1,55055,50788,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,157.9689@3.30175,157.9689,3.30175,4,+,"(158.9762, 5817.43)(159.9805, 859.82)(160.9735, 4171.7)(161.9771, 427.3)(162.9731, 1936.82)"
449.2336@3.3631668,1,32407,1,1,1,1,1,1,1,1,28072,29518,1,20995,22326,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,449.2336@3.3631668,449.2336,3.3631668,6,+,"(450.2408, 7190.66)(451.2397, 1239.14)"
459.8835@3.359,1,1,1,1,1,1,1,1,1,1,57014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,52827,1,1,1,1,1,1,1,1,1,1,1,1,1,459.8835@3.359,459.8835,3.359,2,+,"(460.8908, 13999.94)(461.8928, 2335.03)(462.8896, 515.99)"
461.2278@3.410375,1,1,1,1,1,1,1,1,1,1,246831,155143,1,1,1,1,1,1,1,1,1,1,1,1,323312,176886,407648,176215,1,1,1,1,1,1,1,1,324820,159565,1,1,1,1,1,1,1,1,1,1,461.2278@3.410375,461.2278,3.410375,8,+,"(462.2354, 55949.99)(463.2383, 16315.47)(464.2399, 3001.39)(465.2411, 404.51)(923.4658, 665.53)"
502.77@3.394,1,1,1,1,1,1,1,1,1,1,18001,1,1,1,1,1,1,1,20283,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,502.77@3.394,502.77,3.394,2,+,"(503.7773, 5660.85)(504.7706, 1366.09)(505.784, 1058.33)"
549.3047@3.4173334,1,1,1,1,1,1,1,1,1,1,42059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28778,32695,1,1,1,549.3047@3.4173334,549.3047,3.4173334,3,+,"(572.2962, 1709.72)(550.3113, 5809.04)(551.2977, 1291.25)(552.321, 504.12)"
725.8962@3.487,1,1,1,1,1,1,1,1,1,1,27348,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,725.8962@3.487,725.8962,3.487,1,+,"(726.9035, 5427.84)(727.8945, 1035.9)(728.8935, 1469.82)"
554.8073@3.492286,32965,1,1,1,1,1,1,1,1,35965,30117,39311,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36476,1,1,1,1,1,1,42124,1,1,1,1,40779,1,1,554.8073@3.492286,554.8073,3.492286,7,+,"(555.8151, 10552.22)(556.8057, 3199.45)(593.7712, 636.53)"
480.9235@3.533,1,1,1,1,1,1,1,1,1,1,29191,1,1,1,1,1,1,1,32238,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26407,1,1,1,480.9235@3.533,480.9235,3.533,3,+,"(503.9146, 616.26)(481.9308, 9264.25)(519.887, 398.25)"
732.883@3.55,1,1,1,1,1,1,1,1,1,1,52900,1,1,1,1,1,1,1,57652,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38008,1,1,1,1,732.883@3.55,732.883,3.55,3,+,"(733.8903, 9816.55)(734.8953, 2515.35)(735.8832, 699.67)"
472.9273@3.588667,1,1,52640,1,1,1,1,1,48106,1,55553,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,472.9273@3.588667,472.9273,3.588667,3,+,"(473.9346, 6383.53)(474.9366, 2089.06)(475.9181, 1897.06)"
357.6907@3.5948002,603556,1,1,1,1,1,1,1,1,1,680939,1,1,1,1,1,1,1,660579,1,1,1,1,1,1,1,646160,1,1,1,1,1,1,1,613903,1,1,1,1,1,1,1,1,1,1,1,1,1,357.6907@3.5948002,357.6907,3.5948002,5,+,"(358.6981, 8782.89)(359.6991, 1336.73)(716.3882, 8302.93)(717.3881, 4871.35)(718.3837, 64400.28)"
506.2396@3.6044002,1,1,1,1,1,1,1,1,1,1,76871,55831,52890,67212,1,1,1,1,1,48767,1,61410,1,1,1,1,61578,1,1,1,1,1,66717,72062,1,1,1,1,1,1,1,1,1,1,1,51664,1,1,506.2396@3.6044002,506.2396,3.6044002,10,+,"(507.2469, 8505.22)(508.2629, 2734.68)(509.2503, 3056.87)"
720.4134@3.6338668,1,388129,377906,381964,1,1,250950,1,1,1,389381,352454,1,1,307489,1,1,396135,1,360678,1,1,1,1,1,1,1,1,1,1,1,272552,1,340523,368452,1,318384,333559,1,1,1,363480,1,1,1,1,1,1,720.4134@3.6338668,720.4134,3.6338668,15,+,"(721.4204, 57070.8)(722.4209, 17513.56)(723.4069, 3327.78)(759.372, 1951.13)"
462.1289@3.6273334,1,1,1,1,1,1,1,1,277842,580456,305304,625891,1,1,1,1,1,1,1,1,1,1,1,1,1,1,308807,662642,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,462.1289@3.6273334,462.1289,3.6273334,6,+,"(485.1171, 2833.21)(486.1202, 872.18)(487.1158, 570.61)(463.1362, 186481.4)(464.1388, 41766.84)(465.1344, 14622.5)(466.1363, 3029.47)(467.1351, 761.99)"
391.197@3.6436665,22148,1,23398,1,1,1,1,1,1,1,21995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,391.197@3.6436665,391.197,3.6436665,3,+,"(805.391, 897.11)(392.2043, 5434.65)(393.2095, 1702.42)"
841.4151@3.652,1,1,1,1,1,1,1,1,1,1,33414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,841.4151@3.652,841.4151,3.652,1,+,"(842.4224, 574.25)(843.4185, 433.44)(844.4355, 8306.89)"
747.3682@3.7030997,1,1,105758,102547,1,1,1,87849,1,1,111529,1,1,75865,1,1,1,1,1,1,1,1,1,1,1,1,99305,1,1,100297,1,1,1,1,1,1,100440,1,1,1,100081,1,1,1,1,107949,1,1,747.3682@3.7030997,747.3682,3.7030997,10,+,"(748.3749, 21461.66)(749.3779, 5858.36)(750.3853, 1148.2)"
744.3838@3.706889,1,1,176480,175803,1,1,1,190195,1,1,189520,1,1,153373,1,1,1,1,1,1,1,1,1,1,1,1,170797,1,1,197517,1,1,1,1,1,1,195073,1,1,1,170432,1,1,1,1,1,1,1,744.3838@3.706889,744.3838,3.706889,9,+,"(767.3803, 671.05)(745.3911, 2196.61)(746.3955, 1036.87)(747.3722, 55936.13)"
768.3462@3.706889,1,1,100478,97565,1,1,1,114491,1,1,106050,1,1,93750,1,1,1,1,1,1,1,1,1,1,1,1,101056,1,1,121253,1,1,1,1,1,1,123096,1,1,1,97914,1,1,1,1,1,1,1,768.3462@3.706889,768.3462,3.706889,9,+,"(791.3343, 455.99)(792.3379, 433.9)(769.3536, 22998.04)(770.3563, 9564.8)(771.3596, 2687.95)"
529.6048@3.6920002,170319,1,1,1,1,1,1,1,1,1,213359,1,178712,1,1,1,1,1,1,1,1,203931,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,180547,1,164037,1,1,1,1,1,529.6048@3.6920002,529.6048,3.6920002,6,+,"(530.6121, 34008.93)(531.6315, 6938.98)(532.6315, 4462.47)"
533.6052@3.690667,1,1,1,1,1,1,1,1,1,1,35998,41552,1,1,1,1,1,1,1,1,1,1,1,1,1,1,47204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,533.6052@3.690667,533.6052,3.690667,3,+,"(534.6125, 9793.1)(535.6163, 5950.06)"
462.1293@3.6981668,1,1,1,1,1,1,1,1,338309,918780,389310,925399,1,1,1,1,1,1,1,1,1,1,1,1,1,1,347670,1020441,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,462.1293@3.6981668,462.1293,3.6981668,6,+,"(485.1173, 2984.97)(486.1198, 804.42)(487.1157, 425.79)(463.1366, 208955.97)(464.1391, 46909.04)(465.135, 17057.05)(466.1362, 3926.89)(467.1351, 757.62)"
544.9753@3.7468002,1,1,1,1,1,80821,1,125494,67858,1,120708,71902,1,41635,1,1,1,1,1,1,1,130602,1,1,117803,86769,73227,1,1,1,1,1,78745,70578,1,1,80207,118783,1,1,1,1,1,1,65760,1,1,1,544.9753@3.7468002,544.9753,3.7468002,15,+,"(545.9843, 18773.96)(546.9886, 1549.94)(547.9774, 2926.26)"
