Sample,,,,,,,PROCARBAZINE HYDROCHLORIDE Results,,DIGITOXIN Results,,IS_SPARTEINE Results,,ACECAINIDE HYDROCHLORIDE Results,,OLANZAPINE Results,,HYOSCYAMINE Results,,IS_EMETINE Results,,LOFEXIDINE  HYDROCHLORIDE Results,,METOPROLOL TARTRATE Results,,TACRINE HYDROCHLORIDE Results,,IS_CAFFEINE Results,,RIVASTIGMINE TARTRATE Results,,IS_YOHIMBINE Results,,PITAVASTATIN CALCIUM  Results,,METICRANE Results,,CARBINOXAMINE MALEATE Results,,ROSIGLITAZONE MALEATE Results,,IS_SULFAMETHOXAZOLE Results,,CLIDINIUM BROMIDE Results,,KETOTIFEN FUMARATE Results,,DIACETAMATE Results,,BUSPIRONE HYDROCHLORIDE Results,,IS_EYTHROMYCINE Results,,METHOCARBAMOL Results,,DOXEPIN HYDROCHLORIDE Results,,IMATINIB Results,,PHENACETIN Results,,CYCLOPHOSPHAMIDE Results,,MYCOPHENOLATE MOFETIL Results,,BIPERIDEN Results,,TRIMEBUTINE MALEATE Results,,PERINDOPRIL ERBUMINE Results,,SILDENAFIL CITRATE Results,,PANTOPRAZOLE Results,,OXCARBAZEPINE Results,,NEFAZODONE HYDROCHLORIDE Results,,LINAGLIPTIN Results,,RESERPINE Results,,METHOXSALEN Results,,CLEMASTINE FUMARATE Results,,PRANOPROFEN Results,,GRISEOFULVIN Results,,SULINDAC Results,,DEXAMETHASONE Results,,IS_MIFEPRISTONE Results,,GLIPIZIDE Results,,LOSARTAN Results,,NAPROXEN(+) Results,,BETAMETHASONE ACETATE Results,,NITRENDIPINE Results,,VALSARTAN Results,,BUDESONIDE Results,,SULFINPYRAZONE Results,,NORETHINDRONE ACETATE Results,,IS_IPRIFLAVONE Results,,RITONAVIR Results,,NORGESTIMATE Results,,LOVASTATIN Results,,BENZBROMARONE Results,
,,Name,Data File,Type,Level,Acq. Date-Time,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area
!,!,MZ002H-Pool11-P002C1-S024-T12,MZ002H-Pool11-P002C1-S024-T12.d,Sample,,5/4/2016 3:20 AM,,,,,1.063,4443474,1.342,3878583,1.342,438908,1.656,8473244,1.745,3455064,1.946,2700390,1.958,21822411,1.991,8275792,2.002,1180129,2.014,244912,2.047,9292445,2.159,1410916,2.215,169968,2.293,2900880,2.226,1288685,2.215,2780762,2.338,1516906,2.383,3761606,2.360,373116,2.427,11391306,2.539,3470306,2.528,581552,2.752,8121292,2.662,916138,2.808,5464915,2.830,3699499,2.897,12237332,2.931,6200873,3.009,2095591,3.054,12446823,3.065,1951294,3.132,60396,3.188,6108591,3.311,10443,3.233,220531,3.389,2052584,3.389,11101893,3.568,1821002,3.647,8909415,3.837,14162628,3.837,104884,3.870,499132,3.893,7393290,3.971,2933447,4.016,13243214,4.083,1172105,,,,,4.430,5827402,4.486,2589163,4.452,3414913,4.709,6217854,4.821,9926199,4.922,6850267,5.045,1814429,5.079,641255,5.302,21348
!,!,MZ002H-Pool11-P003A1-S025-T00,MZ002H-Pool11-P003A1-S025-T00.d,Sample,,5/4/2016 5:55 AM,,,,,1.076,3602666,1.344,3208155,1.355,410042,1.657,6981965,1.792,2843702,1.948,2297381,1.959,18740047,1.993,6649681,2.004,1063652,2.015,186491,2.060,9747548,2.161,1870035,2.217,198936,2.317,2532402,2.239,1330328,2.217,3075918,2.351,1381386,2.384,3549420,2.373,0,2.418,10310186,2.541,2868143,2.530,529781,2.765,7045999,2.675,924120,2.810,4674311,2.832,3513079,2.899,13387581,2.933,3914831,3.011,2873330,3.060,9911378,3.067,1664382,3.134,515853,3.190,5035751,3.313,13453,3.235,143339,3.391,2706281,3.391,9301898,3.570,1856397,3.648,6226180,3.839,10983497,3.839,79454,3.872,450994,3.895,4794002,3.973,1906362,4.018,9976689,4.085,827674,4.141,2556,4.376,629883,4.432,4066551,4.487,1863376,4.454,1865388,4.711,4639087,4.823,7697146,4.924,5661057,5.047,2295387,5.080,610683,5.304,15475
!,!,MZ002H-Pool11-P003A2-S026-T00,MZ002H-Pool11-P003A2-S026-T00.d,Sample,,5/4/2016 8:30 AM,,,,,1.077,3976588,1.346,3761786,1.357,439282,1.659,8504122,1.793,3204398,1.950,2783436,1.961,21232219,1.995,7936645,2.006,1357467,2.017,248431,2.050,11115206,2.162,2456096,2.218,235239,2.308,3582314,2.229,1577344,2.218,3953347,2.341,1739203,2.386,4164195,2.364,41149,2.420,11927988,2.543,2305417,2.520,543265,2.755,8398916,2.666,1120747,2.800,5603669,2.834,4314246,2.889,15025682,2.934,4926790,3.012,3291761,3.057,11360148,3.068,2044849,3.136,657115,3.180,5974718,3.259,1275,3.247,149159,3.382,3128686,3.393,10370382,3.572,2210998,3.650,7927201,3.840,12250231,3.840,88104,3.874,556574,3.896,5657121,3.974,2188834,4.019,10948033,4.075,917097,4.064,2539,4.377,651278,4.433,4510710,4.489,2035749,4.455,2403714,4.713,4588515,4.825,5287802,4.925,6358456,5.048,2729118,5.082,740881,5.294,24022
!,!,MZ002H-Pool11-P003A1-S028-T00,MZ002H-Pool11-P003A1-S028-T00.d,Sample,,5/4/2016 1:39 PM,,,,,1.064,4376058,1.344,2737142,1.344,318109,1.657,6280484,1.747,3474635,1.948,2094532,1.959,17082352,1.993,6079313,2.004,1196052,2.015,183226,2.049,8672953,2.172,1168318,2.216,151589,2.317,2183609,2.239,979475,2.216,2587054,2.351,1122256,2.384,2949974,2.362,2945028,2.418,8449565,2.541,3412966,2.530,396317,2.765,6078420,2.664,834938,2.809,3938716,2.832,3152112,2.899,12763078,2.932,4958265,3.011,2443959,3.055,8830374,3.067,1519121,3.134,477837,3.190,4434647,3.313,11486,3.234,193695,3.391,2356875,3.391,9452048,3.570,1913359,3.648,6691301,3.838,11124224,3.838,81617,3.872,344318,3.894,6163632,3.973,2106597,4.017,9648462,4.085,706397,4.085,3513,4.375,613895,4.431,4147946,4.487,1926936,4.454,2408920,4.711,5179425,4.823,9882858,4.923,6610876,5.047,2689733,5.080,842434,5.304,25061
!,!,MZ002H-Pool11-P003A1-S025-T12,MZ002H-Pool11-P003A1-S025-T12.d,Sample,,5/4/2016 4:14 PM,,,,,1.075,5086859,1.344,4675057,1.355,531612,1.657,10020902,1.780,4044265,1.936,3204107,1.959,24399758,1.992,9843794,2.004,1230430,2.015,322058,2.048,11364953,2.171,1930842,2.216,167042,2.283,4236858,2.227,1953733,2.216,3198575,2.339,2207400,2.384,5485865,2.361,0,2.417,14797503,2.540,5060139,2.529,694110,2.742,10872532,2.663,1442495,2.798,5954838,2.831,4345430,2.898,14588724,2.921,5901534,3.010,3266928,3.055,13905992,3.066,2431184,3.133,50521,3.189,6416052,3.312,12818,3.256,103315,3.391,3319659,3.391,5273058,3.558,2192692,3.648,6604527,3.838,15122836,3.838,112502,3.872,480593,3.894,7357703,3.972,3318865,4.017,14824783,4.084,1023847,4.241,2375,4.375,39370,4.431,6888828,4.487,3266852,4.453,3984276,4.711,110306,4.822,11762670,4.923,10438035,5.046,6583362,5.080,929546,5.303,59246
!,!,MZ002H-Pool11-P003A2-S026-T12,MZ002H-Pool11-P003A2-S026-T12.d,Sample,,5/4/2016 6:49 PM,,,,,1.088,4927549,1.345,4842194,1.390,752230,1.658,12511933,1.927,940267,1.949,4044977,1.960,27731711,1.994,11379785,2.005,2009132,2.016,413735,2.061,17092839,2.162,3943850,2.218,525462,2.296,5616329,2.240,3207333,2.218,7597646,2.352,2451451,2.386,7151510,2.363,0,2.430,18200078,2.542,3814758,2.520,893489,2.755,11954511,2.710,1357765,2.799,9445359,2.833,5957176,2.900,14543067,2.934,6928731,3.012,4146445,3.057,15685459,3.079,3430511,3.135,85481,3.180,7880455,3.325,51620,3.325,20455,3.392,5492735,3.392,11641243,3.571,2832348,3.650,9508878,3.840,14038364,3.840,108000,3.873,752105,3.896,7663072,3.963,2716201,4.019,13754019,4.075,1341623,4.142,463,4.377,13354,4.433,5950006,4.489,2356485,4.455,3169226,4.712,58514,4.824,6139017,4.925,7353807,5.048,3847336,5.082,688944,5.305,30514
!,!,MZ002H-Pool11-P003A1-S028-T12,MZ002H-Pool11-P003A1-S028-T12.d,Sample,,5/4/2016 11:58 PM,,,,,1.075,3874112,1.344,2324545,1.344,263496,1.657,5050111,1.780,2548565,1.948,1766282,1.959,15823480,1.993,5766031,2.004,1013123,2.015,169105,2.049,8002338,2.160,875440,2.216,150125,2.306,1865684,2.228,935645,2.216,2216567,2.351,921749,2.384,2604151,2.373,111002,2.418,7705152,2.541,3571130,2.530,325359,2.753,5983645,2.664,585714,2.798,3604606,2.832,2365437,2.899,6653616,2.921,4592743,3.011,1679113,3.055,8924585,3.067,1334091,3.134,155406,3.178,4020876,3.324,26365,3.234,205230,3.391,2195988,3.391,7947266,3.570,2001310,3.648,6460412,3.838,11039600,3.838,75413,3.872,359889,3.894,6946928,3.973,2041510,4.017,10424351,4.073,932680,4.230,475,4.375,7538,4.431,5034915,4.487,1871429,4.454,2567841,4.711,5175772,4.823,9036654,4.923,6179075,5.046,3001404,5.080,729233,5.304,29570
!,!,MZ002H-Pool11-P003B1-S029-T00,MZ002H-Pool11-P003B1-S029-T00.d,Sample,,5/8/2016 12:39 PM,,,,,1.077,4176583,1.356,3774026,1.345,452528,1.670,8200898,2.095,149827,1.960,2806002,1.972,22777404,2.005,8336013,2.005,1165936,2.028,256644,2.061,9667544,2.173,1825233,2.218,203270,2.330,2500819,2.240,1381526,2.218,3169833,2.352,1571876,2.397,3948423,2.363,3758966,2.430,11247543,2.542,3339670,2.531,508752,2.766,8507399,2.676,656358,2.799,5316212,2.833,4125381,2.900,16599980,2.934,5930760,3.023,3339187,3.057,13636576,3.079,2181461,3.135,84360,3.180,6562059,3.314,25804,3.247,250576,3.392,2415811,3.392,12260787,3.582,1956696,3.650,9642192,3.840,14414589,3.840,106225,3.873,568783,3.907,7730663,3.963,2891530,4.019,13542588,4.075,1202794,4.063,5595,4.377,778667,4.421,6089657,4.489,2561164,4.444,2958501,4.712,6601644,4.824,12192791,4.925,6990899,5.048,3545160,5.081,842665,5.294,26821
!,!,MZ002H-Pool11-P003B2-S030-T00,MZ002H-Pool11-P003B2-S030-T00.d,Sample,,5/8/2016 3:14 PM,,,,,1.077,3849617,1.345,3731588,1.334,421739,1.658,8582506,1.714,3053460,1.938,2849052,1.960,22339662,1.994,8655055,2.005,1265089,2.016,253083,2.061,9356849,2.162,1649905,2.218,188357,2.318,2586252,2.229,1299721,2.218,2841421,2.341,1498176,2.385,3933021,2.363,3310242,2.419,10558266,2.542,3446419,2.520,467091,2.743,8006111,2.665,712181,2.799,5404935,2.822,3986513,2.900,16220055,2.922,5266279,3.012,3248979,3.057,12953083,3.068,1921114,3.135,127303,3.180,6114935,3.314,17928,3.236,242620,3.381,2127696,3.392,12517357,3.571,2110408,3.649,9856026,3.840,14616251,3.840,102896,3.873,494659,3.907,6255810,3.963,2859440,4.019,13792727,4.075,1093744,4.052,10272,4.377,568004,4.433,6197610,4.488,2511472,4.455,3382964,4.701,5743409,4.824,6218038,4.925,7274483,5.048,2934192,5.081,716442,5.305,22577
!,!,MZ002H-Pool11-P003B3-S031-T00,MZ002H-Pool11-P003B3-S031-T00.d,Sample,,5/8/2016 5:49 PM,,,,,1.064,3778803,1.343,3763290,1.332,459492,1.656,8499827,1.724,2638984,1.947,2760398,1.958,21510635,1.992,8187540,2.003,1201379,2.014,241743,2.048,8690353,2.171,1727263,2.216,200027,2.316,2757873,2.227,1277303,2.216,2799075,2.350,1535161,2.383,3722172,2.361,3425788,2.417,10028619,2.540,2831610,2.529,474606,2.741,8199285,2.674,724054,2.797,5328818,2.831,4100136,2.887,15918971,2.920,5136165,3.010,3163046,3.055,12217480,3.066,1989514,3.133,141310,3.178,5986087,3.323,21300,3.234,228870,3.390,2029547,3.390,12049107,3.580,1864309,3.648,9590324,3.838,13780177,3.838,106281,3.871,503247,3.905,5454780,3.972,2761502,4.017,13050344,4.073,1143038,4.061,10046,4.375,621348,4.431,5759949,4.486,2336410,4.464,3183838,4.710,5851946,4.822,9232008,4.923,6765104,5.046,2281939,5.079,596643,5.303,17414
!,!,MZ002H-Pool11-P003B4-S032-T00,MZ002H-Pool11-P003B4-S032-T00.d,Sample,,5/8/2016 8:23 PM,,,,,1.066,3761784,1.346,2802831,1.346,353942,1.659,6469964,1.738,2531000,1.950,2073556,1.961,17680165,1.995,6232294,1.995,1224601,2.017,183192,2.051,8850021,2.163,1401120,2.219,188883,2.319,2101252,2.230,999549,2.219,2724160,2.342,1108429,2.386,2848068,2.364,2761340,2.420,7986950,2.543,2789309,2.521,361922,2.756,6024371,2.666,527745,2.800,4132393,2.823,3194491,2.890,12716411,2.923,3350224,3.013,2247470,3.058,9797848,3.069,1549399,3.136,34717,3.181,4896562,3.315,22901,3.237,229582,3.382,1278283,3.393,9193474,3.583,1369664,3.650,7226427,3.841,11360377,3.829,84426,3.863,390851,3.908,5295218,3.964,2107179,4.020,9903207,4.075,862777,4.154,596,4.378,459235,4.422,4342929,4.478,1736332,4.467,2321534,4.702,4323938,4.814,8088124,4.926,4986356,4.982,1592270,5.082,340247,5.295,13502
!,!,MZ002H-Pool11-P003B1-S029-T12,MZ002H-Pool11-P003B1-S029-T12.d,Sample,,5/8/2016 10:58 PM,,,,,1.063,3728685,1.343,3839183,1.332,409597,1.656,8547881,1.734,2647317,1.936,2801745,1.958,22169711,1.992,8388134,2.003,1112655,2.014,253646,2.048,7975518,2.159,1405231,2.215,149724,2.282,2629069,2.227,1249871,2.215,2448635,2.338,1439288,2.372,4040001,2.361,971148,2.417,10535816,2.540,3581100,2.517,376099,2.741,8436911,2.663,722002,2.797,4797081,2.819,3423014,2.887,13051566,2.920,6479511,3.010,2670374,3.054,12762130,3.066,1999787,3.133,7109,3.177,5783859,3.312,23761,3.222,221765,3.379,2196289,3.390,11663135,3.558,2110811,3.647,10068606,3.837,14611531,3.826,104193,3.871,466498,3.904,7455568,3.972,3072446,4.016,13701743,4.072,1174030,4.050,3296,4.374,14115,4.430,6561134,4.475,2445885,4.464,3544590,4.710,6991363,4.822,11336207,4.922,6325336,5.045,4481957,5.079,796248,5.303,55613
!,!,MZ002H-Pool11-P003B2-S030-T12,MZ002H-Pool11-P003B2-S030-T12.d,Sample,,5/9/2016 1:33 AM,,,,,1.076,3716601,1.345,3436655,1.345,413567,1.658,7506642,1.748,2591788,1.949,2472078,1.960,20858594,1.994,7612418,2.005,1192478,2.016,216907,2.050,8722082,2.161,1363662,2.217,173719,2.285,2589975,2.229,1186610,2.217,2646469,2.340,1330230,2.385,3696507,2.363,639694,2.419,9948060,2.542,2878816,2.519,397026,2.743,7653283,2.665,666752,2.799,4506459,2.821,3275337,2.889,10767319,2.922,5013206,3.012,1910613,3.056,11583587,3.068,1890318,3.135,16577,3.179,5555402,3.314,26852,3.235,221562,3.381,1711581,3.392,10425376,3.560,1851179,3.649,8840776,3.839,13143876,3.839,99081,3.873,455613,3.907,5718973,3.962,2534349,4.018,12064048,4.074,1057693,4.063,2052,4.365,0,4.432,5556185,4.477,2148892,4.466,2973699,4.701,5164532,4.824,4744660,4.924,6386462,4.980,1650294,5.081,506912,5.294,14319
!,!,MZ002H-Pool11-P003B3-S031-T12,MZ002H-Pool11-P003B3-S031-T12.d,Sample,,5/9/2016 4:08 AM,,,,,1.075,3761865,1.343,3608163,1.343,410645,1.656,8159684,1.746,2628400,1.936,2643988,1.958,21015656,1.992,7935068,2.003,1196357,2.014,224641,2.048,8545088,2.171,1363165,2.216,182374,2.283,2594130,2.227,1230756,2.216,2598287,2.339,1448186,2.383,3900936,2.361,1228464,2.417,10150593,2.540,2877020,2.529,441390,2.741,7954359,2.663,759469,2.797,4958506,2.831,3776090,2.887,11680373,2.920,6071476,3.010,2431405,3.055,11829492,3.066,1890552,3.133,15989,3.178,5559463,3.323,19725,3.234,215335,3.390,1754306,3.390,11422788,3.569,1778036,3.647,9420524,3.838,13903202,3.838,98298,3.871,466342,3.905,5705622,3.972,2811575,4.017,12929101,4.073,1054034,4.106,666,4.375,601883,4.431,6000793,4.486,2345610,4.464,3170650,4.699,6125356,4.822,7647334,4.923,6511965,4.979,1566770,5.079,547673,5.303,13737
!,!,MZ002H-Pool11-P003B4-S032-T12,MZ002H-Pool11-P003B4-S032-T12.d,Sample,,5/9/2016 6:42 AM,,,,,1.063,4421527,1.343,3375859,1.343,407610,1.656,6471732,1.746,2938396,1.947,2124005,1.958,18454039,1.992,6545775,2.003,1177931,2.014,194631,2.048,10298464,2.171,1138114,2.216,166621,2.283,2151189,2.227,1048555,2.216,2590164,2.339,1149342,2.383,2910092,2.361,1463557,2.417,8622998,2.540,3065757,2.529,348576,2.741,6531552,2.663,593624,2.797,4362595,2.820,2974626,2.898,9749778,2.920,4654011,3.010,1854365,3.054,10498486,3.066,1637650,3.133,12792,3.178,4776284,3.312,21002,3.233,205142,3.379,1430731,3.390,9576716,3.569,1525310,3.647,6922971,3.838,12400715,3.838,88330,3.871,403748,3.905,6206769,3.961,2344275,4.017,10954347,4.072,900478,4.061,3400,4.374,595973,4.430,5385200,4.486,2051683,4.464,2561652,4.699,5178358,4.822,8125704,4.923,5996264,4.979,1882755,5.079,556111,5.292,21845
!,!,MZ002H-Pool11-P003C1-S033-T00,MZ002H-Pool11-P003C1-S033-T00.d,Sample,,5/9/2016 9:17 AM,,,,,1.065,4117449,1.345,3671184,1.345,426034,1.658,7802484,1.781,2696131,1.938,2604906,1.960,20655145,1.993,7634739,2.005,1135727,2.016,230920,2.049,9124219,2.161,1615146,2.217,159456,2.273,2585497,2.228,1291844,2.217,2583921,2.340,1424479,2.374,3347163,2.363,3189692,2.419,10223374,2.542,3154605,2.519,414505,2.743,7917250,2.665,703334,2.799,4826571,2.821,3783003,2.888,15238184,2.922,4895768,3.011,2894709,3.056,12207666,3.067,1988978,3.134,7642,3.179,5934859,3.313,25216,3.235,199803,3.381,1852938,3.392,11064578,3.560,1916626,3.649,8890140,3.839,13780858,3.839,97456,3.862,450747,3.906,4775520,3.962,2546227,4.018,11601747,4.074,886840,4.063,34338,4.376,293469,4.432,5549936,4.477,2184819,4.466,2317839,4.701,5410394,4.812,8631016,4.924,6021107,4.980,1737884,5.081,483094,5.293,16046
!,!,MZ002H-Pool11-P003C2-S034-T00,MZ002H-Pool11-P003C2-S034-T00.d,Sample,,5/9/2016 11:52 AM,,,,,1.064,4037483,1.344,3594615,1.344,425653,1.657,7539388,1.780,2683559,1.936,2613572,1.959,20238839,1.992,7438494,2.004,1175080,2.015,221529,2.048,9236246,2.160,1581995,2.216,162210,2.283,2668945,2.227,1258014,2.216,2727336,2.339,1457917,2.373,3448303,2.361,3596278,2.417,10095866,2.540,2916743,2.518,433354,2.742,7631802,2.663,769671,2.798,4928114,2.820,3908043,2.887,14251284,2.921,4805081,3.010,2570160,3.055,11399025,3.066,1804059,3.133,17434,3.178,5657468,3.312,25725,3.234,177295,3.379,1920363,3.391,10099643,3.558,1340286,3.648,7237821,3.838,12512095,3.838,92258,3.860,417463,3.905,4998345,3.961,2300721,4.017,11477878,4.073,951788,4.062,3799,4.375,623157,4.431,5261402,4.476,1934639,4.464,2689514,4.699,4895289,4.822,4133388,4.923,5814089,4.979,1791718,5.080,559494,5.292,10937
!,!,MZ002H-Pool11-P003C3-S035-T00,MZ002H-Pool11-P003C3-S035-T00.d,Sample,,5/9/2016 2:27 PM,,,,,1.075,4012471,1.344,3631685,1.344,445295,1.657,8227507,1.780,2617846,1.937,2687608,1.959,20649337,1.993,7633391,2.004,1134981,2.015,229670,2.048,8701798,2.160,1564591,2.216,158437,2.272,2828600,2.227,1278666,2.216,2620841,2.339,1455580,2.373,3586305,2.362,3514817,2.418,10273130,2.529,2704719,2.518,454331,2.742,7982516,2.664,820474,2.798,5104062,2.820,4117761,2.887,15041382,2.921,5254697,3.010,2900185,3.055,11831614,3.066,2048893,3.134,19517,3.178,6058765,3.312,16086,3.234,175498,3.380,2128061,3.391,11352897,3.559,1851965,3.648,8842667,3.838,13354464,3.827,93478,3.861,458821,3.894,5434304,3.961,2527904,4.017,11874789,4.073,999107,4.051,7113,4.375,601278,4.431,5593342,4.476,2108250,4.465,2865017,4.700,5729220,4.811,7791538,4.923,6341518,4.979,1998097,5.080,612330,5.292,15249
!,!,MZ002H-Pool11-P003C4-S036-T00,MZ002H-Pool11-P003C4-S036-T00.d,Sample,,5/9/2016 5:01 PM,,,,,1.063,4113959,1.343,2908701,1.343,347605,1.656,5980898,1.790,2653763,1.936,2057881,1.958,17517907,1.992,6498894,2.003,1087599,2.014,186985,2.048,9223141,2.159,1229950,2.215,161119,2.294,1910962,2.227,1054551,2.215,2538866,2.338,1136249,2.383,2631871,2.361,1900173,2.417,8363081,2.540,3126632,2.517,358504,2.741,6155605,2.674,581458,2.797,4035692,2.819,2989565,2.887,12635213,2.920,4329115,3.010,2270368,3.054,10027125,3.066,1585344,3.144,7192,3.177,4793483,3.323,19684,3.222,195369,3.390,1628024,3.390,9316924,3.569,1446225,3.647,6900264,3.837,11855188,3.837,82171,3.860,357314,3.904,6338098,3.960,2186984,4.016,10571463,4.072,832887,4.050,12525,4.374,522274,4.430,4898473,4.475,1878052,4.464,2354882,4.699,4802159,4.811,7981040,4.922,5512545,5.034,2049793,5.079,579477,5.292,33538
!,!,MZ002H-Pool11-P003C1-S033-T12,MZ002H-Pool11-P003C1-S033-T12.d,Sample,,5/9/2016 7:36 PM,,,,,1.054,4258018,1.334,4002412,1.334,417161,1.647,8031120,1.782,2800770,1.927,2782786,1.949,22450990,1.983,8738018,1.994,987373,2.005,265200,2.050,8686395,2.162,1243128,2.218,107328,2.274,2826872,2.218,1396318,2.207,2204484,2.330,1511640,2.374,3879255,2.363,538223,2.419,11838131,2.531,3806143,2.520,447347,2.732,8993355,2.665,815245,2.799,5286216,2.822,3684108,2.889,12399721,2.923,2982246,3.001,2512544,3.046,14010911,3.068,2055228,3.124,2855,3.180,6296698,3.314,21223,3.225,189070,3.381,1284069,3.392,12580790,3.549,2331066,3.650,9574043,3.829,15645342,3.829,116906,3.862,440000,3.907,3677556,3.963,2888516,4.019,12883396,4.075,890404,4.064,41176,4.354,1645,4.421,6361248,4.477,2574567,4.466,2668614,4.701,6935000,4.813,9588402,4.914,7657463,5.037,1771067,5.081,357230,5.294,26629
!,!,MZ002H-Pool11-P003C2-S034-T12,MZ002H-Pool11-P003C2-S034-T12.d,Sample,,5/9/2016 10:11 PM,,,,,1.075,3948230,1.343,3163108,1.354,409298,1.656,6957380,1.790,2479520,1.936,2187648,1.958,18693727,1.992,7224403,2.003,1075331,2.014,212771,2.048,9596471,2.160,1128847,2.216,158609,2.283,2378861,2.227,1112053,2.216,2463308,2.339,1278180,2.383,3074102,2.361,2689543,2.417,8958310,2.529,2398496,2.518,437370,2.741,6251025,2.674,546252,2.797,4468420,2.820,3187275,2.887,8763852,2.920,4312377,3.010,1655778,3.055,9816587,3.066,1445780,3.133,5089,3.178,4614337,3.323,24433,3.233,166893,3.390,1105051,3.390,8694933,3.569,923727,3.647,5442893,3.838,10787741,3.838,74525,3.860,316070,3.905,4542464,3.961,2026903,4.017,10542291,4.072,860516,4.173,409,4.374,542352,4.430,4872308,4.475,1880735,4.464,2296824,4.699,4289150,4.811,3878762,4.923,4998379,4.979,1216367,5.079,435094,5.292,8356
!,!,MZ002H-Pool11-P003C3-S035-T12,MZ002H-Pool11-P003C3-S035-T12.d,Sample,,5/10/2016 12:45 AM,,,,,1.075,3842505,1.343,3327723,1.355,383383,1.657,7635053,1.791,2310054,1.936,2575630,1.959,20744737,1.992,7645598,2.003,1083924,2.015,224914,2.048,9039279,2.160,1376233,2.216,188182,2.272,2588098,2.227,1268138,2.216,2396879,2.339,1361126,2.372,3577180,2.361,973058,2.417,10060267,2.529,3013306,2.518,401643,2.730,7731920,2.663,592484,2.798,4513678,2.820,3427151,2.887,10801317,2.921,5808676,3.010,2454130,3.055,12051137,3.066,1881137,3.144,2814,3.178,5316188,3.312,43007,3.234,163885,3.379,2069715,3.390,10040238,3.558,1871114,3.648,8167780,3.838,12483081,3.838,88779,3.860,428740,3.905,5862737,3.961,2474699,4.017,12581491,4.073,1099725,,,4.375,633621,4.431,6188606,4.475,2034848,4.464,3045305,4.699,5548952,4.811,7755296,4.923,5628516,4.979,1577593,5.079,558925,5.292,13677
!,!,MZ002H-Pool11-P003C4-S036-T12,MZ002H-Pool11-P003C4-S036-T12.d,Sample,,5/10/2016 3:20 AM,,,,,1.065,3994922,1.344,2764788,1.355,336801,1.658,5728817,1.825,2399082,1.937,2133870,1.960,18013796,1.993,6456281,1.993,1227408,2.015,180910,2.049,9180330,2.161,1023985,2.206,191822,2.295,1897416,2.228,938694,2.217,2371629,2.340,1056869,2.373,2704758,2.362,3140,2.418,7830232,2.530,3074870,2.519,286073,2.743,5828429,2.664,508785,2.799,3175030,2.821,2424305,2.888,7548558,2.922,4336105,3.000,1641872,3.045,9114140,3.067,1367373,3.123,1481,3.179,3779625,3.313,52514,3.224,187845,3.391,1533109,3.391,7623842,3.559,1198832,3.649,6277352,3.828,10115967,3.839,72364,3.861,337481,3.895,6257238,3.962,1928665,4.018,10057584,4.074,784927,4.040,2340,4.376,6860,4.420,4856230,4.476,1558851,4.465,2308093,4.700,4300534,4.812,7525493,4.913,4783423,4.980,1517016,5.069,434673,5.293,14110
!,!,MZ002H-Pool11-P004A1-S037-T00,MZ002H-Pool11-P004A1-S037-T00.d,Sample,,5/10/2016 5:55 AM,,,,,1.074,4008371,1.343,3761004,1.365,456721,1.656,8243356,1.801,2666792,1.936,2724934,1.958,20835766,1.992,7814885,2.003,1181966,2.014,223884,2.059,9714718,2.171,1509834,2.215,238059,2.282,2857458,2.227,1405788,2.215,3057067,2.350,1587997,2.383,4250844,2.372,26770,2.428,10148104,2.540,2895689,2.529,394738,2.741,8532031,2.674,662996,2.797,4800574,2.831,3924988,2.886,15688722,2.920,5680684,3.010,3190101,3.054,11662566,3.065,1971960,3.133,2309942,3.177,5176786,3.312,57254,3.233,150688,3.390,2861729,3.390,10205606,3.558,2085794,3.647,8053229,3.837,12131236,3.837,84736,3.860,454861,3.904,4233162,3.960,2652548,4.016,13559346,4.072,1059262,4.050,9984,4.374,642339,4.430,5866756,4.475,2171459,4.464,2980469,4.699,5523482,4.810,9101625,4.911,6897445,4.978,3386358,5.068,810094,5.292,36709
