Sample,,,,,,,TENOXICAM Results,,IS_SPARTEINE Results,,CIMETIDINE Results,,TIAPRIDE HYDROCHLORIDE Results,,SUMATRIPTAN SUCCINATE Results,,ROPINIROLE HYDROCHLORIDE Results,,AMISULPRIDE Results,,IS_EMETINE Results,,THIABENDAZOLE Results,,CLENBUTEROL HYDROCHLORIDE Results,,IS_CAFFEINE Results,,ACEBUTOLOL HYDROCHLORIDE Results,,IS_YOHIMBINE Results,,TROPISETRON HYDROCHLORIDE Results,,IS_SULFAMETHOXAZOLE Results,,BAMBUTEROL HYDROCHLORIDE Results,,PAPAVERINE HYDROCHLORIDE Results,,DIACETAMATE Results,,IS_EYTHROMYCINE Results,,CITALOPRAM HYDROBROMIDE Results,,DEXTROMETHORPHAN HYDROBROMIDE Results,,BETAXALOL HYDROCHLORIDE Results,,PROMETHAZINE HYDROCHLORIDE Results,,CLEMIZOLE HYDROCHLORIDE Results,,OMEPRAZOLE Results,,DARIFENACIN HYDROBROMIDE Results,,VINPOCETINE Results,,PAROXETINE HYDROCHLORIDE Results,,TRIMIPRAMINE MALEATE Results,,PERINDOPRIL ERBUMINE Results,,CAMYLOFINE DIHYDROCHLORIDE Results,,OXCARBAZEPINE Results,,SERTRALINE HYDROCHLORIDE Results,,BENAZEPRIL HYDROCHLORIDE Results,,CETIRIZINE HYDROCHLORIDE Results,,FAMPROFAZONE Results,,TELMISARTAN Results,,VORICONAZOLE Results,,OXETHAZAINE Results,,TADALAFIL Results,,IS_MIFEPRISTONE Results,,BICALUTAMIDE Results,,GLICLAZIDE Results,,REPAGLINIDE Results,,WARFARIN Results,,ARTEMISININ Results,,TRANILAST Results,,IS_IPRIFLAVONE Results,,BENZBROMARONE Results,
,,Name,Data File,Type,Level,Acq. Date-Time,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area
!,!,MZ002H-Pool02-P007A2-S066-T00,MZ002H-Pool02-P007A2-S066-T00.d,Sample,,5/17/2016 4:05 PM,,,1.075,2192066,1.108,4525782,1.298,1863235,1.287,2871142,1.623,622672,1.645,2910124,1.880,907844,1.735,4818029,1.813,2800074,1.970,738574,2.003,7833708,2.014,6094466,2.037,3702537,2.171,1869866,2.339,5055470,2.372,10149431,2.316,31347,2.495,2843892,2.596,5995517,2.596,6431875,2.618,5389624,2.853,2080095,2.887,4821264,2.887,1477149,2.943,1135359,3.010,4441730,2.988,2119219,3.021,12335,3.010,6923080,3.099,7682454,3.133,1874192,3.323,191164,3.480,890883,3.580,4270494,3.692,11778814,3.771,2875518,3.782,17525313,3.815,2909186,3.849,130923,3.838,1598446,3.938,60916,3.916,8786620,4.129,10374313,4.162,12206635,4.196,912475,4.341,59920,4.766,4846874,5.236,91481
!,!,MZ002H-Pool02-P007A3-S067-T00,MZ002H-Pool02-P007A3-S067-T00.d,Sample,,5/17/2016 6:40 PM,,,1.075,1985790,1.120,4095772,1.299,1831615,1.276,2611451,1.623,583401,1.657,2810935,1.914,1091626,1.724,4342659,1.802,2550440,1.970,639857,2.003,7593117,2.015,5362202,2.037,3603166,2.171,1690172,2.328,5105308,2.372,9897014,2.317,1029484,2.496,2273738,2.585,5986384,2.596,6636939,2.619,5453381,2.853,1903678,2.887,4365266,2.887,1824871,2.943,917527,3.021,3959805,2.999,1711974,3.010,12527,3.010,6843501,3.088,7427358,3.133,1700218,3.323,111923,3.480,810118,3.592,3448952,3.692,9757621,3.771,2359788,3.782,15979006,3.815,2297695,3.849,133338,3.849,1396620,3.939,60334,3.916,8633726,4.129,10155201,4.162,12231392,4.196,953270,4.330,63046,4.766,4623162,5.236,110922
!,!,MZ002H-Pool02-P007A4-S068-T00,MZ002H-Pool02-P007A4-S068-T00.d,Sample,,5/17/2016 9:14 PM,,,1.099,2206429,1.121,4771750,1.300,1898567,1.289,2777449,1.625,586363,1.658,2796534,1.871,833321,1.736,4542658,1.804,2528390,1.971,705239,2.005,7353040,2.016,5570717,2.038,3598463,2.173,1765539,2.329,4799950,2.363,9712150,2.296,247,2.497,2440057,2.587,6001423,2.598,6485187,2.609,5351283,2.855,1964048,2.889,4609760,2.889,1194200,2.945,1136871,3.012,4387125,2.989,2181863,3.023,12988,3.012,6359683,3.101,7556442,3.135,1794571,3.325,193574,3.481,802126,3.582,3828615,3.694,10340440,3.783,2524987,3.783,16074847,3.817,2803321,3.851,125505,3.839,1462563,3.940,55461,3.907,8020792,4.130,9808329,4.164,11187988,4.197,933835,4.332,60534,4.757,4539750,5.238,73871
!,!,MZ002H-Pool02-P007A1-S065-T12,MZ002H-Pool02-P007A1-S065-T12.d,Sample,,5/17/2016 11:49 PM,,,1.098,2204316,1.120,4446051,1.299,2667747,1.288,3074420,1.624,863491,1.657,4573523,2.071,1435675,1.735,5900262,1.803,4090489,1.970,722532,2.004,10820075,2.015,6313726,2.038,5368325,2.172,2662122,2.328,9545497,2.373,16046997,2.317,456,2.496,7378020,2.586,9715756,2.586,10794457,2.619,8689946,2.854,3507750,2.888,7468898,2.888,143943,2.944,1797067,3.022,7507478,2.988,3726468,3.011,22326,3.012,10452774,3.111,12951325,3.134,2944673,3.324,327890,3.481,956534,3.581,4321631,3.693,11536334,3.771,2836204,3.783,19134425,3.816,3934352,3.850,202537,3.850,2944756,3.939,94283,3.906,11461199,4.129,14392480,4.163,15388620,4.196,618995,4.331,90003,4.756,5654897,5.237,110972
!,!,MZ002H-Pool02-P007A2-S066-T12,MZ002H-Pool02-P007A2-S066-T12.d,Sample,,5/18/2016 2:24 AM,,,1.099,2135055,1.121,4369071,1.300,1991770,1.278,2844043,1.625,748599,1.658,3564687,2.061,1387426,1.725,5144477,1.804,3456791,1.971,785106,2.005,8999592,2.016,6868566,2.039,4979027,2.173,2514176,2.329,6122771,2.374,12617578,2.307,177,2.497,3795261,2.598,7832093,2.598,8333892,2.620,6950446,2.866,2579426,2.889,5700615,2.878,56848,2.945,1281574,3.023,5839064,2.989,2888448,3.012,13558,3.012,7808939,3.124,9385582,3.135,2319133,3.314,272895,3.482,854907,3.582,4441856,3.694,12063553,3.784,2604810,3.773,16771963,3.817,3315487,3.840,128851,3.840,1892441,3.940,64399,3.907,8613008,4.130,10178192,4.164,11611170,4.198,29198,4.332,57366,4.757,4527803,5.227,50606
!,!,MZ002H-Pool02-P007A3-S067-T12,MZ002H-Pool02-P007A3-S067-T12.d,Sample,,5/18/2016 4:59 AM,,,1.075,2059635,1.120,3941554,1.299,2015516,1.288,2368633,1.612,734280,1.657,3725117,2.071,1267978,1.724,4976090,1.802,3554518,1.970,674764,2.004,9863226,2.015,6433174,2.037,5182793,2.172,2301953,2.328,7700336,2.373,13367567,2.317,13045,2.496,5144648,2.597,8361890,2.597,9599381,2.619,7488279,2.854,2650288,2.887,5327869,2.887,692941,2.943,1338474,3.033,5270257,2.988,2657044,3.011,18697,3.011,9359577,3.111,10881702,3.134,2234045,3.313,147598,3.480,793924,3.592,3335824,3.693,9031758,3.771,2295383,3.771,16006693,3.816,2466934,3.850,140642,3.850,1758412,3.939,68057,3.905,9882020,4.129,12290523,4.163,14098045,4.196,833227,4.331,76011,4.756,5088791,5.237,113741
!,!,MZ002H-Pool02-P007A4-S068-T12,MZ002H-Pool02-P007A4-S068-T12.d,Sample,,5/18/2016 7:33 AM,,,1.087,2046807,1.120,5139466,1.299,2460509,1.277,3345576,1.624,838360,1.657,3866574,1.914,1037735,1.724,6237441,1.803,3515284,1.970,626827,2.004,9806527,2.015,4963475,2.037,4812780,2.172,1563299,2.328,7020938,2.373,13598116,2.295,851,2.496,3544397,2.586,8082747,2.586,9243787,2.619,7035153,2.854,2666070,2.888,7320696,2.888,73830,2.944,1762655,3.022,6218208,2.988,3153691,3.011,17637,2.999,8282120,3.100,10806020,3.134,2075048,3.324,263618,3.480,851876,3.581,3875200,3.693,11621207,3.771,2824549,3.771,18725389,3.816,4338785,3.838,151376,3.850,419922,3.939,79980,3.906,10438011,4.129,13425646,4.163,14539393,4.196,107307,4.331,67350,4.756,5608669,5.225,93020
!,!,MZ002H-Pool02-P001C1-S009-T00,MZ002H-Pool02-P001C1-S009-T00.d,Sample,,5/18/2016 10:08 AM,,,1.087,2242869,1.121,4650886,1.300,2139947,1.289,2885929,1.624,644651,1.658,2904115,1.971,1129086,1.725,4671401,1.803,2769210,1.971,762222,2.005,8060303,2.016,6052043,2.038,4077371,2.172,1948246,2.329,5311060,2.374,10300411,2.340,413,2.486,1816080,2.598,6411963,2.598,7004776,2.609,5707756,2.855,1888814,2.888,4216173,2.888,1056682,2.933,914051,3.023,3972761,2.989,1815506,3.011,13633,3.011,6669437,3.101,7397020,3.135,1755581,3.325,131080,3.481,812270,3.582,3784505,3.694,9555107,3.772,2352920,3.772,15190365,3.817,1903452,3.839,115620,3.839,2041909,3.940,53930,3.906,7670590,4.130,9645150,4.164,11120927,4.197,825956,4.331,55791,4.757,5083923,5.226,74798
!,!,MZ002H-Pool02-P001C2-S010-T00,MZ002H-Pool02-P001C2-S010-T00.d,Sample,,5/18/2016 12:43 PM,,,1.100,1973728,1.122,4652630,1.301,2082805,1.290,2869719,1.614,558102,1.659,2539297,1.871,363713,1.726,4363127,1.804,2399200,1.961,728744,2.006,7241001,2.017,5164852,2.039,3803359,2.174,1760503,2.330,4654418,2.364,9043843,2.319,1618380,2.487,2015482,2.587,5556807,2.587,6253397,2.610,4918020,2.856,1707215,2.889,3731826,2.889,1173990,2.934,883889,3.012,3481766,2.990,1643476,3.012,13260,3.012,5685199,3.091,6589841,3.136,1615887,3.314,97472,3.482,812172,3.583,4221591,3.695,10379945,3.773,2396661,3.773,15460537,3.818,1959473,3.840,113068,3.840,1833774,3.941,54302,3.907,7583165,4.131,9235988,4.165,11071453,4.198,822912,4.332,45839,4.757,5041384,5.227,75204
!,!,MZ002H-Pool02-P001C3-S011-T00,MZ002H-Pool02-P001C3-S011-T00.d,Sample,,5/18/2016 3:17 PM,,,1.078,2024479,1.111,4276768,1.301,2063465,1.279,2924390,1.615,595090,1.648,2548472,1.861,1043538,1.726,4318707,1.805,2496028,1.961,696094,2.006,7234838,2.006,5090339,2.040,3747781,2.174,1749108,2.331,4618846,2.364,9094685,2.319,1525332,2.487,1321819,2.588,5561186,2.588,6280031,2.610,4869395,2.845,1752280,2.890,3621666,2.890,1172601,2.935,921445,3.013,3420922,2.991,1695537,3.013,16521,3.013,6039112,3.080,6893196,3.136,1649861,3.315,103562,3.483,854701,3.583,4284684,3.695,10612130,3.774,2609858,3.774,15892177,3.818,2192460,3.841,118292,3.841,1824403,3.941,62596,3.908,8516347,4.132,10109971,4.165,11693372,4.199,699720,4.333,52791,4.758,5212104,5.228,86617
!,!,MZ002H-Pool02-P001C4-S012-T00,MZ002H-Pool02-P001C4-S012-T00.d,Sample,,5/18/2016 5:52 PM,,,1.076,2148747,1.110,4269879,1.300,2082378,1.278,3145862,1.613,647802,1.647,2707397,1.860,787151,1.725,4517295,1.804,2665152,1.960,621878,2.005,7524101,2.016,4538716,2.039,3735848,2.173,1507772,2.329,4984968,2.363,10190451,2.318,1251714,2.486,2137838,2.587,6500645,2.587,7312423,2.609,5592420,2.855,2061301,2.877,4343373,2.877,1090703,2.933,1045899,3.012,4202714,2.989,2123659,3.001,16835,3.012,6479064,3.079,8156080,3.135,1747493,3.314,143161,3.482,999113,3.582,5225837,3.694,12054563,3.761,2922915,3.772,17544172,3.806,2680215,3.839,127275,3.839,2083912,3.940,61738,3.907,9493681,4.130,10961285,4.164,12803270,4.197,942009,4.332,68668,4.757,6417534,5.227,87907
!,!,MZ002H-Pool02-P001C1-S009-T12,MZ002H-Pool02-P001C1-S009-T12.d,Sample,,5/18/2016 8:27 PM,,,1.109,2627410,1.120,5875069,1.299,2715754,1.288,3315936,1.624,911362,1.657,4929244,2.082,1704507,1.736,6787378,1.803,5135633,1.970,763999,2.004,12237367,2.015,7076572,2.038,6406632,2.172,2847600,2.328,8930002,2.373,15933489,2.317,221,2.496,123045,2.597,9891052,2.597,11152984,2.619,9239216,2.854,3233507,2.888,6496593,2.888,68907,2.944,1483961,3.022,6213533,2.988,3147039,3.011,16159,3.011,10043479,3.112,11922733,3.123,2756074,3.324,223492,3.481,805951,3.581,3681578,3.693,9364347,3.783,2439288,3.771,16636433,3.816,2548718,3.839,136319,3.850,2015271,3.928,66506,3.906,10239838,4.129,12010318,4.163,14636902,4.241,1455,4.331,74990,4.756,3988738,5.237,68934
!,!,MZ002H-Pool02-P001C2-S010-T12,MZ002H-Pool02-P001C2-S010-T12.d,Sample,,5/18/2016 11:02 PM,,,1.087,2305624,1.120,5991785,1.299,2919186,1.277,4068247,1.613,745747,1.657,3480468,1.870,117920,1.724,5568348,1.803,3727732,1.959,819320,2.004,10310124,2.015,6148569,2.038,5810907,2.172,2678780,2.328,6322506,2.373,12406033,2.306,1867105,2.496,2329588,2.586,6927381,2.586,7901661,2.608,6075434,2.854,2060097,2.888,4068378,2.888,174012,2.933,1004054,3.011,3688772,2.977,1807298,3.022,15941,3.008,6411753,3.078,7668384,3.134,1764567,3.313,143321,3.481,880519,3.581,4274002,3.693,9751953,3.771,2567028,3.771,17428170,3.816,2208265,3.839,129111,3.839,1567279,3.939,62098,3.906,9791145,4.129,11116359,4.163,14328605,4.230,45,4.331,64642,4.756,4595952,5.237,71185
!,!,MZ002H-Pool02-P001C3-S011-T12,MZ002H-Pool02-P001C3-S011-T12.d,Sample,,5/19/2016 1:36 AM,,,1.088,1963573,1.110,5302581,1.300,2845833,1.278,3841919,1.613,688486,1.647,2930138,1.871,409363,1.725,5138409,1.803,3473078,1.960,714821,1.994,9296129,2.016,5533278,2.038,5367308,2.173,2630105,2.329,5955610,2.363,10754090,2.307,1752834,2.486,779481,2.586,6624335,2.586,7466272,2.609,5669391,2.855,2041180,2.888,3946050,2.888,250999,2.933,999902,3.012,3410529,2.978,1854061,3.000,14878,3.007,6342309,3.079,7409280,3.135,1707915,3.314,154294,3.481,940245,3.582,4616243,3.694,9908877,3.772,2849440,3.772,18014212,3.806,2364395,3.839,130540,3.839,1734480,3.929,60309,3.906,10028916,4.130,11181614,4.164,14355067,4.220,0,4.332,63042,4.757,4396729,5.226,81850
!,!,MZ002H-Pool02-P001C4-S012-T12,MZ002H-Pool02-P001C4-S012-T12.d,Sample,,5/19/2016 4:11 AM,,,1.065,1900147,1.110,4920150,1.289,3155979,1.278,4063434,1.613,859328,1.647,3375948,1.859,815789,1.725,5501911,1.803,3379675,1.960,447727,2.005,9371955,2.005,3320430,2.027,4188614,2.172,1171758,2.329,6613291,2.363,13212141,2.307,241932,2.486,2875138,2.586,8164157,2.575,9561606,2.609,6956419,2.844,2837085,2.877,5898790,2.888,200769,2.933,929542,3.000,5185672,2.978,2577918,3.011,20841,3.000,8269311,3.067,10295252,3.134,2014286,3.313,226161,3.481,1340378,3.582,6367207,3.694,13758562,3.772,3742002,3.772,21584931,3.806,3616729,3.839,163085,3.839,1907540,3.940,79513,3.906,12835543,4.130,14982565,4.164,17695656,4.242,827,4.331,96979,4.756,5471046,5.226,114894
!,!,MZ002H-Pool02-P007B1-S069-T00,MZ002H-Pool02-P007B1-S069-T00.d,Sample,,5/19/2016 6:46 AM,,,1.085,2010200,1.119,4226660,1.298,1999652,1.275,2748835,1.611,535651,1.656,2451358,1.868,920295,1.723,3686022,1.801,2265075,1.969,523873,2.003,6130573,2.014,4016455,2.036,3089951,2.170,1281587,2.327,3987218,2.372,7980281,2.316,1080201,2.495,2102470,2.584,5067254,2.584,5884935,2.607,4439621,2.853,1659416,2.886,3331141,2.886,1483022,2.931,878509,3.009,3097444,2.987,1435119,2.998,13751,2.998,5798964,3.088,6926122,3.132,1625280,3.323,71221,3.479,731060,3.591,3475853,3.692,9050882,3.770,2470206,3.770,15189893,3.815,1924724,3.848,116308,3.848,875916,3.938,61344,3.904,8926035,4.128,9468455,4.161,12294135,4.195,912905,4.340,62783,4.754,3411457,5.224,80133
!,!,MZ002H-Pool02-P007B2-S070-T00,MZ002H-Pool02-P007B2-S070-T00.d,Sample,,5/19/2016 9:20 AM,,,1.086,2014221,1.108,3795625,1.299,1723279,1.276,2496044,1.612,492222,1.657,2319937,1.858,903864,1.724,3522122,1.802,2060854,1.959,570398,2.003,5740485,2.014,4353931,2.037,2791924,2.171,1342921,2.328,3566004,2.372,7398191,2.317,1004462,2.484,2011237,2.585,4444425,2.596,5029766,2.607,3969346,2.853,1384454,2.887,2879740,2.887,1406334,2.932,615529,3.010,2628289,2.988,1155566,3.021,12034,2.999,4970755,3.088,5831789,3.133,1376279,3.312,55494,3.480,624714,3.581,2903111,3.692,7354113,3.771,2104617,3.771,13571246,3.804,1378078,3.838,98651,3.849,890050,3.938,52118,3.905,7509402,4.129,8087129,4.162,10626097,4.196,856216,4.330,49381,4.755,3548035,5.225,71641
!,!,MZ002H-Pool02-P007B3-S071-T00,MZ002H-Pool02-P007B3-S071-T00.d,Sample,,5/19/2016 11:55 AM,,,1.086,2026756,1.120,4180599,1.299,1802335,1.277,2562139,1.612,553662,1.657,2591117,1.970,871097,1.724,3912734,1.802,2226075,1.959,652672,2.004,6184895,2.015,4653619,2.037,3082229,2.172,1528977,2.328,3839484,2.373,8460133,2.306,1004928,2.496,3982912,2.585,5492726,2.585,6067868,2.608,4897143,2.854,1587771,2.887,3482209,2.887,1547107,2.932,971141,3.010,2839776,2.988,1426556,3.022,17284,2.999,5179789,3.111,6686533,3.134,1772460,3.313,75604,3.480,763983,3.581,3933209,3.693,8816286,3.782,2511257,3.771,14857830,3.805,1713518,3.838,107457,3.838,964805,3.939,54270,3.905,7780634,4.129,8310799,4.163,10329619,4.196,792369,4.330,49877,4.756,3141398,5.225,76498
!,!,MZ002H-Pool02-P007B4-S072-T00,MZ002H-Pool02-P007B4-S072-T00.d,Sample,,5/19/2016 2:30 PM,,,1.098,2017307,1.121,4026626,1.300,1765941,1.289,2479887,1.613,506081,1.658,2261862,1.870,972705,1.725,3801007,1.803,2024713,1.960,602004,2.004,6181140,2.004,4213308,2.038,2842877,2.172,1288935,2.329,3843042,2.362,7980328,2.318,922469,2.485,2322522,2.586,5139642,2.586,5851971,2.609,4585256,2.855,1557759,2.888,3549313,2.888,1179570,2.933,1003829,3.011,3357513,2.989,1509765,3.011,14823,3.000,5721762,3.090,6716165,3.134,1428903,3.325,56116,3.481,731986,3.582,3561079,3.694,9175414,3.772,2405799,3.772,15380632,3.805,1873303,3.839,107728,3.850,419734,3.940,53531,3.906,7961355,4.130,8929203,4.152,10812036,4.186,762460,4.331,54129,4.756,3748236,5.226,65174
!,!,MZ002H-Pool02-P007B1-S069-T12,MZ002H-Pool02-P007B1-S069-T12.d,Sample,,5/19/2016 5:05 PM,,,1.087,1922335,1.121,4279651,1.289,1966740,1.277,2887426,1.613,573173,1.646,2458854,1.859,955360,1.725,4126612,1.803,2289081,1.960,512004,2.004,6957626,2.004,3857169,2.038,3309410,2.172,1177013,2.329,4648128,2.362,9095768,2.318,814621,2.497,2372422,2.586,5457219,2.575,6521958,2.608,4784078,2.843,1814215,2.877,3748890,2.888,359863,2.933,977771,3.011,3225439,2.978,1546249,3.011,17995,3.011,5916424,3.078,7393186,3.123,1467744,3.313,88615,3.481,701403,3.582,3128073,3.694,7940127,3.772,2434367,3.772,15962317,3.805,2101150,3.839,126435,3.850,1397017,3.940,66142,3.906,9840462,4.130,11305345,4.163,13861334,,,4.331,64267,4.756,4288675,5.226,93815
!,!,MZ002H-Pool02-P007B2-S070-T12,MZ002H-Pool02-P007B2-S070-T12.d,Sample,,5/19/2016 7:39 PM,,,1.086,1992929,1.119,4173951,1.298,1996579,1.287,2603912,1.612,567221,1.656,2585939,1.858,1000571,1.723,4050064,1.802,2240215,1.958,542485,2.003,6821782,2.003,4325605,2.037,3068383,2.171,1342675,2.328,4264412,2.372,8407487,2.316,586407,2.484,2200104,2.585,5064313,2.585,5818504,2.607,4499353,2.853,1627699,2.887,3530714,2.887,314592,2.943,931144,3.010,3003968,2.987,1396144,3.010,14391,2.999,5514578,3.088,6563927,3.133,1435074,3.312,80586,3.480,611116,3.580,2648160,3.692,6447697,3.771,1960808,3.771,13483240,3.815,1470322,3.838,112099,3.849,1078802,3.938,63485,3.905,8685749,4.129,9674534,4.162,13512421,4.229,0,4.330,75064,4.755,4370913,5.225,73994
!,!,MZ002H-Pool02-P007B3-S071-T12,MZ002H-Pool02-P007B3-S071-T12.d,Sample,,5/19/2016 10:14 PM,,,1.088,2158846,1.110,4469056,1.300,2173390,1.278,3014318,1.613,647580,1.647,2821774,1.971,844476,1.725,4517354,1.804,2974991,1.960,620609,1.994,7366881,2.005,4458404,2.027,3165259,2.173,1606076,2.329,5401567,2.374,12051765,2.307,62868,2.497,10836506,2.587,6718433,2.587,7571307,2.609,5971619,2.855,2388031,2.889,4874023,2.877,638667,2.933,1179617,3.012,3636512,2.978,1993913,3.045,24302,3.005,6912804,3.112,9395005,3.135,2395148,3.325,148157,3.482,782595,3.582,4745568,3.694,9937045,3.784,3419836,3.772,16846193,3.806,2332301,3.839,132654,3.839,1621210,3.940,74329,3.907,10027362,4.130,10851069,4.164,13620755,4.253,2032,4.332,63558,4.757,4327200,5.227,90681
!,!,MZ002H-Pool02-P007B4-S072-T12,MZ002H-Pool02-P007B4-S072-T12.d,Sample,,5/20/2016 12:49 AM,,,1.086,1904566,1.120,4538813,1.288,1952864,1.277,2815047,1.612,586752,1.657,2535857,1.858,835399,1.724,4180609,1.802,2294583,1.959,478093,1.992,6528960,2.004,3644896,2.037,2735141,2.171,1061560,2.328,4255445,2.362,8963203,2.306,51960,2.485,2879059,2.585,5650430,2.585,6610390,2.608,4706835,2.843,1930266,2.887,4498080,2.876,54412,2.932,616324,3.010,3910546,2.977,1990467,2.999,14628,3.004,6569749,3.100,7842189,3.133,1708450,3.312,138749,3.480,686867,3.581,3351797,3.693,9593730,3.771,2413500,3.771,15640210,3.816,2525963,3.838,125113,3.849,1348587,3.928,80057,3.905,10322184,4.129,10662848,4.151,15074799,4.241,786,4.330,69705,4.756,4241469,5.225,59494
!,!,MZ002H-Pool02-P007C1-S073-T00,MZ002H-Pool02-P007C1-S073-T00.d,Sample,,5/20/2016 7:58 PM,,,1.085,1888474,1.119,4024955,1.298,1967712,1.276,2740475,1.611,555540,1.645,2492769,1.924,568154,1.723,3710053,1.790,2231265,1.958,519367,1.992,6048988,2.003,4212472,2.025,3067041,2.170,1281180,2.316,3913992,2.361,7962373,2.316,1076395,2.484,1976946,2.573,4940986,2.573,5739529,2.596,4344792,2.842,1583782,2.875,3030871,2.886,1464444,2.920,801885,2.998,2895449,2.976,1449754,2.987,14082,2.998,5758731,3.088,6472402,3.121,1477670,3.311,57838,3.479,738871,3.580,3579969,3.703,8554299,3.770,2182340,3.770,14877810,3.792,1643878,3.837,105754,3.848,1846518,3.938,52713,3.904,8229279,4.128,9360517,4.162,11123993,4.195,766914,4.329,39486,4.754,5059184,5.224,73029
!,!,MZ002H-Pool02-P007C2-S074-T00,MZ002H-Pool02-P007C2-S074-T00.d,Sample,,5/20/2016 10:33 PM,,,1.088,1818174,1.122,3721311,1.301,1438909,1.290,2429506,1.614,478149,1.648,2119379,1.905,569937,1.726,3341294,1.793,2062532,1.961,522916,1.994,5733105,2.006,4250461,2.028,2796735,2.173,1297362,2.319,3540166,2.363,7230982,2.319,46024,2.487,1911030,2.576,4408387,2.576,5048934,2.598,4007191,2.844,1325070,2.878,2800436,2.878,1324354,2.923,789423,3.001,2600381,2.979,1186185,2.990,12316,3.001,4996862,3.079,5773546,3.124,1309227,3.303,72553,3.482,728078,3.583,3638628,3.695,8239964,3.773,2221132,3.773,14557630,3.807,1405208,3.840,96861,3.851,2191857,3.930,50013,3.896,7631471,4.131,8808181,4.153,10224260,4.187,690878,4.332,38724,4.746,5737624,5.227,76355
!,!,MZ002H-Pool02-P007C3-S075-T00,MZ002H-Pool02-P007C3-S075-T00.d,Sample,,5/21/2016 1:07 AM,,,1.097,1671693,1.119,3532451,1.298,1715528,1.276,2299587,1.611,459079,1.656,1777099,1.958,341003,1.723,3188487,1.802,1867647,1.958,490743,2.003,4814253,2.003,3975451,2.036,2596366,2.171,1283815,2.316,3060074,2.361,6404074,2.316,1132966,2.484,1645385,2.585,4100748,2.585,4572700,2.607,3511008,2.842,1272529,2.875,2639894,2.887,1170567,2.931,646988,3.010,2352941,2.976,1169106,3.010,10083,2.998,4420910,3.088,4947883,3.121,1265699,3.312,53916,3.480,557779,3.580,2780260,3.703,7143034,3.782,1626107,3.770,11789476,3.804,1344940,3.837,73261,3.849,1581204,3.927,42374,3.905,5912793,4.128,6550616,4.151,8598510,4.184,645133,4.330,32958,4.755,3764279,5.225,48297
!,!,MZ002H-Pool02-P007C4-S076-T00,MZ002H-Pool02-P007C4-S076-T00.d,Sample,,5/21/2016 3:42 AM,,,1.086,1721729,1.108,3642435,1.287,1649468,1.276,2375037,1.612,487371,1.645,2057168,1.869,579671,1.724,3321075,1.791,1960496,1.959,510292,1.992,5233050,2.003,3584219,2.026,2581116,2.171,1147244,2.328,3484748,2.361,7080437,2.305,736685,2.484,1792484,2.585,4444186,2.585,5127379,2.607,3905888,2.842,1426575,2.876,2864425,2.876,1300458,2.932,630828,2.999,2513338,2.977,1220882,2.999,11028,2.999,4571605,3.077,5729663,3.122,1254476,3.312,56713,3.480,651814,3.581,3004769,3.693,7752714,3.771,2024770,3.771,13968643,3.804,1535858,3.838,92629,3.849,2008161,3.927,48051,3.905,7542642,4.129,8561868,4.151,10310428,4.185,679104,4.330,40362,4.744,5871160,5.225,68871
!,!,MZ002H-Pool02-P007C1-S073-T12,MZ002H-Pool02-P007C1-S073-T12.d,Sample,,5/21/2016 6:17 AM,,,1.089,1845360,1.122,3873392,1.290,1991396,1.279,2756346,1.614,532344,1.648,2249511,1.872,563963,1.726,3586288,1.793,2226028,1.961,468895,1.995,5935183,2.006,3744167,2.028,2920445,2.162,1118646,2.319,3938540,2.364,7748345,2.308,232150,2.487,1868344,2.576,4817356,2.576,5693018,2.609,4173280,2.845,1547960,2.878,2876593,2.878,462037,2.923,789700,3.001,2619082,2.979,1343690,2.990,14554,3.001,5531709,3.087,6256059,3.124,1310126,3.315,57261,3.482,629866,3.583,2860095,3.695,6733858,3.773,1988261,3.773,14280235,3.807,1455175,3.840,103917,3.840,2461116,3.930,57750,3.896,8787960,4.131,9959853,4.154,12324252,4.198,0,4.332,58914,4.746,7096076,5.227,83644
!,!,MZ002H-Pool02-P007C2-S074-T12,MZ002H-Pool02-P007C2-S074-T12.d,Sample,,5/21/2016 8:52 AM,,,1.089,1819780,1.111,3860934,1.290,1785578,1.279,2395369,1.615,484329,1.648,2241116,1.972,732095,1.726,3421083,1.793,2208292,1.961,488781,1.995,5715201,2.006,4368183,2.028,2835482,2.163,1369078,2.330,3676726,2.364,7549226,2.319,157,2.487,1475319,2.577,4384746,2.577,5054699,2.599,3769537,2.845,1314031,2.879,2711900,2.879,343948,2.923,745610,3.013,2491443,2.979,1076621,3.013,11427,3.004,5016337,3.091,5526203,3.125,1276859,3.315,64249,3.483,655816,3.583,3249258,3.695,7754302,3.773,2057560,3.762,13697721,3.807,1342386,3.829,94055,3.841,2754668,3.930,55603,3.896,7392692,4.131,8542860,4.154,10661916,4.210,646,4.322,44080,4.747,6801607,5.228,78700
