Sample,,,,,,,ATORVASTATIN CALCIUM Results,,NIZATIDINE Results,,IS_SPARTEINE Results,,GALANTAMINE Results,,FLUOXETINE Results,,PIDOTIMOD Results,,OLANZAPINE Results,,ROPINIROLE HYDROCHLORIDE Results,,TINIDAZOLE Results,,DESVENLAFAXINE SUCCINATE Results,,QUININE SULFATE Results,,IS_EMETINE Results,,IS_CAFFEINE Results,,DABIGATRAN ETEXILATE MESYLATE Results,,IS_YOHIMBINE Results,,TRIMETHOBENZAMIDE HYDROCHLORIDE Results,,BUPROPION Results,,ROSIGLITAZONE MALEATE Results,,PALIPERIDONE Results,,IS_SULFAMETHOXAZOLE Results,,TERAZOSIN HYDROCHLORIDE Results,,NOSCAPINE HYDROCHLORIDE Results,,BAMBUTEROL HYDROCHLORIDE Results,,ELETRIPTAN HYDROBROMIDE Results,,ANTAZOLINE PHOSPHATE Results,,PRAZOSIN HYDROCHLORIDE Results,,DOMPERIDONE Results,,IS_EYTHROMYCINE Results,,CITALOPRAM HYDROBROMIDE Results,,SPIPERONE Results,,CYCLOPHOSPHAMIDE Results,,DIPERODON HYDROCHLORIDE Results,,PERICIAZINE Results,,TRIHEXYPHENIDYL HYDROCHLORIDE Results,,PAROXETINE HYDROCHLORIDE Results,,METHSUXIMIDE Results,,OXCARBAZEPINE Results,,LETROZOLE Results,,BENZTHIAZIDE Results,,PHENYTOIN SODIUM Results,,PIMOZIDE Results,,METAXALONE Results,,BROMOCRIPTINE MESYLATE Results,,MEBENDAZOLE Results,,FLUPHENAZINE HYDROCHLORIDE Results,,DICYCLOMINE HYDROCHLORIDE Results,,RILUZOLE Results,,REBAMIPIDE Results,,GRISEOFULVIN Results,,DEXAMETHASONE Results,,IS_MIFEPRISTONE Results,,LOSARTAN Results,,IRBESARTAN Results,,BEZAFIBRATE Results,,SULFASALAZINE Results,,TRANILAST Results,,NITRENDIPINE Results,,RACECADOTRIL Results,,FINASTERIDE Results,,CYPROTERONE ACETATE Results,,BETAMETHASONE VALERATE Results,,PACLITAXEL Results,,IS_IPRIFLAVONE Results,,IDEBENONE Results,
,,Name,Data File,Type,Level,Acq. Date-Time,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area
!,!,MZ002H-Pool14-P003C4-S036-T12,MZ002H-Pool14-P003C4-S036-T12.d,Sample,,5/10/2016 4:44 AM,,,1.043,1932605,1.066,3731948,1.111,3656501,1.167,3024220,1.267,150686,1.334,532975,1.625,1064484,1.648,0,1.759,2784400,1.827,3303159,1.815,2371433,1.983,1265871,1.983,2649021,2.028,9147276,2.140,7428509,2.140,1958057,2.207,1167119,2.229,2437995,2.196,2353427,2.319,2591996,2.341,7612413,2.341,7871186,2.453,4440135,2.442,3602810,2.520,6537438,2.509,443588,2.520,2878470,2.610,12815262,2.654,5844419,2.800,3089142,2.867,11571515,2.889,283082,3.001,11323746,3.012,4497612,3.079,103443,3.158,4339383,3.180,168076,3.270,796436,3.370,406519,3.415,2066632,3.482,2967370,3.538,129810,3.594,3175093,3.605,1645068,3.583,6380732,3.605,1705786,3.639,1097867,3.806,11579086,3.840,363918,3.874,6011933,3.997,13734327,4.075,23086868,4.220,12182893,4.243,708311,4.366,142230,4.355,8339,4.411,6276075,4.444,13201826,4.612,8639259,4.713,1370889,4.601,86081,4.791,8825585,4.880,7649655
!,!,MZ002H-Pool14-P004A1-S037-T00,MZ002H-Pool14-P004A1-S037-T00.d,Sample,,5/10/2016 7:19 AM,,,1.054,1967251,1.076,3538457,1.110,3127491,1.166,4453061,1.277,125363,1.345,506379,1.624,1140596,1.669,874433,1.758,2833518,1.826,3024169,1.837,2476101,1.982,1288582,1.982,2122620,2.027,9941232,2.139,7758398,2.139,1654505,2.206,1397841,2.228,2883026,2.195,2902070,2.318,2695778,2.340,8743551,2.340,8026748,2.452,4206474,2.441,3511893,2.519,7149581,2.508,496311,2.519,2438565,2.609,13312103,2.653,6111930,2.799,3959692,2.866,12519940,2.888,309510,3.000,10972248,3.011,4963942,3.078,105267,3.157,4640766,3.179,169025,3.257,974386,3.369,340024,3.414,3483511,3.492,3151063,3.537,196439,3.593,3028395,3.604,1641120,3.582,4683105,3.604,1726316,3.638,833726,3.806,10806921,3.839,406282,3.873,3884940,3.996,13800629,4.074,21557752,4.219,11217021,4.242,3414580,4.376,100286,4.342,593518,4.410,3340623,4.443,12242851,4.611,7825771,4.712,1457195,4.600,86207,4.790,7729026,4.879,8140691
!,!,MZ002H-Pool14-P004A2-S038-T00,MZ002H-Pool14-P004A2-S038-T00.d,Sample,,5/10/2016 9:54 AM,,,1.054,2008748,1.076,3490814,1.109,2777561,1.165,4621484,1.277,118880,1.344,479714,1.624,1067037,1.669,850477,1.758,2495027,1.825,2809550,1.825,2399943,1.982,1286672,1.982,2054085,2.027,9474284,2.139,7185394,2.139,1563652,2.206,1361579,2.228,2840357,2.195,2768195,2.318,2490606,2.340,7594077,2.340,7207738,2.452,3691898,2.441,3186403,2.519,6739823,2.508,487011,2.519,1816798,2.608,11849334,2.653,5947091,2.799,3500815,2.866,11197641,2.888,258565,3.000,10553411,3.011,4198340,3.078,85491,3.157,4427985,3.179,172942,3.257,896202,3.369,380413,3.414,2845179,3.492,2784162,3.537,179966,3.593,3052140,3.604,1568119,3.582,3808927,3.604,1621414,3.638,889428,3.805,10784472,3.839,355886,3.872,3870012,3.995,13434654,4.085,21700967,4.219,10774059,4.242,3274626,4.376,108559,4.342,596075,4.409,4697053,4.443,12410583,4.611,7967725,4.711,1319693,4.600,83680,4.790,8799530,4.879,7897175
!,!,MZ002H-Pool14-P004A4-S040-T00,MZ002H-Pool14-P004A4-S040-T00.d,Sample,,5/10/2016 3:03 PM,,,1.050,1530101,1.073,2846966,1.106,2466233,1.162,3312723,1.263,101097,1.341,348018,1.621,826482,1.666,678234,1.755,2056461,1.833,2172129,1.822,1801114,1.979,989226,1.979,1926818,2.035,7565567,2.135,5312784,2.135,1263340,2.203,1005172,2.225,1959988,2.191,2121282,2.314,1974315,2.337,6505405,2.348,5704532,2.449,2811719,2.437,2419729,2.516,4830827,2.516,310244,2.516,2342048,2.605,9610686,2.650,4308212,2.795,2862623,2.863,8638944,2.896,205957,3.008,7913545,3.019,3192800,3.075,68158,3.153,3442342,3.176,125421,3.265,711064,3.366,264731,3.411,2160323,3.489,2112780,3.534,123736,3.590,2104569,3.612,926640,3.578,3018319,3.612,1164247,3.634,698177,3.813,7974503,3.836,266915,3.880,2936121,3.992,10572223,4.082,18034608,4.216,8945848,4.238,2621396,4.373,94836,4.339,419257,4.406,5168698,4.440,9721576,4.608,6081419,4.708,1009803,4.596,61332,4.787,7191359,4.876,5154257
!,!,MZ002H-Pool14-P004A1-S037-T12,MZ002H-Pool14-P004A1-S037-T12.d,Sample,,5/10/2016 5:38 PM,,,1.042,1747794,1.065,3903305,1.098,3616424,1.166,3148763,1.266,136646,1.356,630530,1.624,1323648,1.658,0,1.758,3411537,1.837,3751701,1.870,3079493,1.982,1433628,1.982,2386316,2.027,11796095,2.139,9280304,2.139,1775530,2.206,1679384,2.239,3406414,2.195,3788958,2.318,3399596,2.340,9148201,2.340,9843784,2.452,5323842,2.441,4291310,2.519,9351916,2.508,686000,2.508,2950105,2.609,15285396,2.653,6971043,2.799,4642205,2.866,14557400,2.899,332856,3.000,12214915,3.011,6060672,3.078,111281,3.157,5703150,3.179,200267,3.257,1217466,3.369,423214,3.414,4278134,3.481,3053325,3.537,110499,3.593,2778367,3.638,1447418,3.582,4776623,3.604,1584358,3.638,798331,3.805,10549020,3.839,525088,3.873,5042589,3.996,14578080,4.074,22503106,4.219,11513579,4.242,1375190,4.376,107611,4.342,25513,4.398,0,4.443,12522622,4.611,7802311,4.712,1466350,4.600,84796,4.790,7667738,4.879,7062954
!,!,MZ002H-Pool14-P004A2-S038-T12,MZ002H-Pool14-P004A2-S038-T12.d,Sample,,5/10/2016 8:12 PM,,,1.055,1919620,1.077,3671609,1.111,3269270,1.167,3347764,1.279,116731,1.368,585314,1.626,1236894,1.659,0,1.760,3340236,1.849,3660622,1.883,3389846,1.984,1504700,1.984,1425851,2.028,11780182,2.140,9958598,2.140,1590113,2.207,1785682,2.241,3848345,2.196,4432298,2.319,3588326,2.342,8829174,2.342,9317005,2.453,4653605,2.442,3716343,2.520,9617446,2.509,687093,2.509,782876,2.610,14136387,2.655,7028722,2.800,3978473,2.867,12740707,2.890,212733,3.001,10410543,3.013,4872117,3.080,109255,3.158,4719650,3.169,174927,3.259,1088917,3.371,384780,3.415,2986479,3.482,2481927,3.538,81627,3.594,2317689,3.617,781487,3.583,3270144,3.606,1336186,3.639,740405,3.807,9008328,3.840,387768,3.874,4049627,3.997,12771219,4.075,20696631,4.210,11015680,4.232,2257183,4.366,106826,4.344,3916,4.411,0,4.445,11638764,4.601,7633188,4.713,1355751,4.601,81271,4.791,7837227,4.881,7241900
!,!,MZ002H-Pool14-P004A4-S040-T12,MZ002H-Pool14-P004A4-S040-T12.d,Sample,,5/11/2016 1:22 AM,,,1.052,1493036,1.074,3130297,1.108,2798817,1.164,2372530,1.276,114953,1.343,344943,1.622,961017,1.667,705257,1.757,2267534,1.835,2390611,1.835,1907945,1.980,995544,1.980,2105824,2.025,7731344,2.137,5355443,2.137,1197120,2.204,1053842,2.226,1926828,2.193,1989454,2.316,1980118,2.338,6029020,2.338,6380854,2.450,3042371,2.439,2501023,2.517,5372452,2.506,328073,2.506,2626116,2.607,10379828,2.651,4485052,2.797,2663680,2.864,9117613,2.897,221324,2.998,8152789,3.009,3511812,3.076,76658,3.155,3377561,3.177,140415,3.267,664848,3.367,272630,3.412,1853926,3.479,1544344,3.546,53572,3.591,1606792,3.602,615448,3.580,2717028,3.602,1114939,3.636,740360,3.815,7045843,3.837,268460,3.882,3228201,3.994,11597752,4.083,20158187,4.217,11024181,4.229,2424080,4.374,99296,4.341,593454,4.408,487414,4.441,11473842,4.609,7496820,4.710,1144748,4.598,70175,4.788,7268096,4.877,4419378
!,!,MZ002H-Pool14-P004B1-S041-T00,MZ002H-Pool14-P004B1-S041-T00.d,Sample,,5/11/2016 3:57 AM,,,1.041,1759794,1.063,3098224,1.108,2995938,1.164,4090295,1.264,114457,1.343,466964,1.622,1026524,1.656,726888,1.757,2530563,1.835,2437606,1.857,2129180,1.980,1087340,1.980,1978278,2.025,8594820,2.137,7426316,2.137,1598772,2.204,1195554,2.238,2490801,2.193,2462934,2.316,2383403,2.338,7975214,2.338,7414993,2.450,3819242,2.439,3237756,2.517,6560342,2.506,439671,2.506,2272654,2.607,11702823,2.651,5279378,2.797,3705901,2.864,10645716,2.886,250001,2.998,10182416,3.009,3916558,3.077,91938,3.155,4225908,3.177,153511,3.256,807245,3.367,261034,3.412,2017390,3.479,2755382,3.535,138168,3.591,2838618,3.613,1196587,3.580,3853994,3.602,1501377,3.636,838817,3.804,10091128,3.837,328135,3.882,4101687,3.994,13111325,4.072,21007386,4.218,11273533,4.229,3237182,4.374,93046,4.341,539937,4.408,825963,4.441,11952748,4.609,6967978,4.710,1192376,4.598,73437,4.788,6824409,4.878,7022141
!,!,MZ002H-Pool14-P004B2-S042-T00,MZ002H-Pool14-P004B2-S042-T00.d,Sample,,5/11/2016 6:31 AM,,,1.041,1586291,1.064,3024418,1.097,2479625,1.153,3608542,1.265,112796,1.343,382020,1.623,884160,1.657,319212,1.757,2019563,1.824,2142554,1.824,1852323,1.981,1071217,1.981,1961122,2.026,7935770,2.138,5782897,2.138,1246274,2.205,1033060,2.238,2111822,2.193,2169939,2.317,1976692,2.339,6286476,2.339,6181692,2.451,2975418,2.440,2609826,2.518,5107883,2.507,317312,2.507,2528973,2.607,10008440,2.652,4402158,2.798,2932504,2.865,8923822,2.887,203485,2.999,9014512,3.010,3217073,3.077,77497,3.155,3921902,3.178,141328,3.267,675939,3.368,321325,3.413,1645317,3.480,3052764,3.536,142043,3.592,3043912,3.614,1403682,3.581,3033592,3.603,1536593,3.636,915986,3.804,10026501,3.838,300849,3.871,4086402,3.994,12315442,4.073,19950195,4.218,10568236,4.229,2642603,4.364,111597,4.341,450572,4.408,6449265,4.442,11117474,4.610,6539626,4.710,1077653,4.599,67185,4.789,7515590,4.878,6526365
!,!,MZ002H-Pool14-P004B3-S043-T00,MZ002H-Pool14-P004B3-S043-T00.d,Sample,,5/11/2016 9:06 AM,,,1.042,1593656,1.064,3277770,1.109,2827511,1.154,3336991,1.266,116273,1.344,402061,1.624,1012053,1.657,802110,1.747,2339949,1.836,2516421,1.836,1909986,1.982,1142444,1.982,2009714,2.026,8059989,2.138,5650692,2.138,1379418,2.205,1093400,2.239,2207332,2.194,2258487,2.317,2096531,2.340,7224642,2.340,6438336,2.451,3209842,2.429,2711034,2.507,5240051,2.507,367932,2.507,2805314,2.608,10903360,2.653,4610470,2.798,3113497,2.865,9126817,2.888,217776,3.000,9597222,3.011,3744288,3.078,79005,3.156,4183729,3.179,151356,3.257,724518,3.369,354081,3.413,1643103,3.481,2651831,3.537,138122,3.592,2782585,3.615,1214451,3.581,3519308,3.604,1423024,3.637,876343,3.805,10275827,3.839,347942,3.872,3992299,3.995,12657365,4.073,20523485,4.219,10574486,4.230,3172159,4.364,121738,4.342,591332,4.409,6376767,4.443,11797375,4.610,7193658,4.711,1242693,4.599,68262,4.789,7137474,4.879,6775426
!,!,MZ002H-Pool14-P004B4-S044-T00,MZ002H-Pool14-P004B4-S044-T00.d,Sample,,5/11/2016 11:41 AM,,,1.051,1673589,1.074,3026888,1.107,2663260,1.163,3705495,1.275,118067,1.342,427994,1.622,964312,1.667,801612,1.756,2359714,1.835,2438929,1.823,2154872,1.980,1016890,1.980,1918924,2.025,7787642,2.137,6721123,2.137,1618944,2.204,1145921,2.226,2281014,2.192,2090176,2.316,2090926,2.338,6962009,2.338,6656460,2.450,3416453,2.439,2958995,2.517,5546782,2.506,341411,2.506,2781514,2.606,11339092,2.651,5128791,2.797,3149202,2.864,10211013,2.886,240094,2.998,10225289,3.009,3874027,3.076,93674,3.154,4126778,3.177,156492,3.266,705820,3.367,298730,3.412,2119220,3.479,3091586,3.535,173715,3.591,3400226,3.613,1672505,3.580,5062328,3.602,1758533,3.636,1081223,3.803,11298065,3.837,315806,3.870,4637662,3.993,13610925,4.072,22388837,4.217,11812739,4.228,3325771,4.374,125640,4.340,632399,4.407,7159154,4.441,12600410,4.609,7843836,4.709,1323229,4.598,79538,4.788,8899459,4.877,8037996
!,!,MZ002H-Pool14-P004B1-S041-T12,MZ002H-Pool14-P004B1-S041-T12.d,Sample,,5/11/2016 2:15 PM,,,1.043,1825928,1.065,3603362,1.099,3246229,1.155,2808750,1.267,96706,1.367,658960,1.625,1273328,1.658,0,1.759,3450598,1.848,3192372,1.904,1123370,1.983,1298479,1.983,1211960,2.028,11958694,2.139,12317396,2.139,2230423,2.207,1753433,2.240,3301330,2.195,3849838,2.318,3813290,2.341,9917427,2.341,9759856,2.453,5463034,2.430,4423216,2.520,10372075,2.509,753603,2.509,2171295,2.609,14584918,2.654,6661975,2.799,4802390,2.867,13489223,2.889,317446,3.001,11858844,3.023,4865501,3.079,116408,3.146,5030262,3.169,173899,3.258,1103194,3.370,418989,3.415,1988750,3.482,2447384,3.538,70944,3.594,2518361,3.638,792272,3.582,3900467,3.605,1354529,3.638,902613,3.806,9493568,3.829,351003,3.873,4893688,3.996,13606736,4.075,21065715,4.209,12074865,4.231,33185,4.365,109727,4.332,7634,,,4.444,12577256,4.600,7275971,4.712,1271854,4.600,77909,4.791,5968540,4.880,6605704
!,!,MZ002H-Pool14-P004B2-S042-T12,MZ002H-Pool14-P004B2-S042-T12.d,Sample,,5/11/2016 4:50 PM,,,1.052,1251387,1.074,2955729,1.108,2618089,1.164,2275433,1.264,112144,1.354,343170,1.622,886940,1.645,0,1.756,2097414,1.835,2115577,1.824,1844707,1.980,1036803,1.980,1900241,2.025,7667411,2.137,5536077,2.137,968376,2.204,938503,2.237,469313,2.193,2192408,2.316,1985920,2.338,5227522,2.338,6142010,2.450,2976582,2.439,2556616,2.517,5012036,2.506,309103,2.517,2442195,2.607,10069128,2.651,4434802,2.797,2583366,2.864,8539233,2.886,200151,2.998,8329415,3.009,3127356,3.076,73941,3.155,3743572,3.166,136008,3.255,650625,3.367,305696,3.412,1600896,3.479,2862385,3.535,65618,3.591,2962416,3.613,1160845,3.591,2179739,3.602,1336400,3.636,916357,3.804,9558587,3.837,287196,3.871,4350076,3.994,12046998,4.072,19513557,4.217,10482823,4.229,0,4.363,106983,,,4.408,2259956,4.441,10889644,4.609,5927592,4.710,835038,4.598,60095,4.788,5926351,4.877,5624578
!,!,MZ002H-Pool14-P004B3-S043-T12,MZ002H-Pool14-P004B3-S043-T12.d,Sample,,5/11/2016 7:25 PM,,,1.041,825773,1.063,3086032,1.108,2800201,1.164,2130022,1.264,120599,1.354,440437,1.622,885765,1.656,2766,1.757,2108505,1.835,2174728,1.846,1869690,1.980,1204308,1.980,1816403,2.025,7278820,2.137,5717333,2.137,1325697,2.204,1044307,2.238,1444586,2.193,2515759,2.316,2211470,2.338,6554921,2.338,6593510,2.450,2614135,2.439,2386355,2.517,5351708,2.506,365302,2.506,3989692,2.607,10278939,2.651,4469875,2.797,3324857,2.864,9535481,2.886,213865,2.998,8817821,3.009,3640519,3.077,77821,3.155,3787129,3.177,152217,3.255,810947,3.367,344024,3.412,1716013,3.479,2361513,3.535,60712,3.591,2297435,3.625,959155,3.580,3247108,3.602,1220739,3.636,768521,3.804,8535679,3.837,290208,3.871,4535717,3.994,11881794,4.072,19110321,4.206,10917360,4.229,0,4.374,98649,4.341,475894,4.396,3933628,4.441,10863057,4.598,6254423,4.710,1061036,4.598,66045,4.788,5550978,4.877,5724037
!,!,MZ002H-Pool14-P004B4-S044-T12,MZ002H-Pool14-P004B4-S044-T12.d,Sample,,5/11/2016 9:59 PM,,,1.044,1565821,1.066,3083107,1.100,2543341,1.167,3492824,1.268,113900,1.346,404200,1.626,942343,1.637,0,1.749,2234362,1.827,2228888,1.827,1767995,1.984,994974,1.984,1564949,2.028,7475366,2.129,6173155,2.129,1304964,2.207,1023526,2.230,285824,2.185,2146495,2.319,2079570,2.342,5765599,2.342,6568767,2.453,3299140,2.431,2816716,2.509,5328682,2.509,336825,2.509,2714347,2.610,10993457,2.655,4784149,2.789,2756604,2.867,9769459,2.890,234599,3.001,9581690,3.013,3768084,3.080,83446,3.147,3910214,3.169,148677,3.259,668523,3.359,333648,3.415,1471410,3.482,2922106,3.538,91925,3.594,3224713,3.617,1459397,3.583,3812831,3.606,1639755,3.639,968715,3.807,10604224,3.829,303129,3.874,4716379,3.997,13068531,4.075,21258724,4.210,11711320,4.232,0,4.366,111562,4.344,5888,4.400,4842882,4.433,12053108,4.601,7334064,4.702,1186405,4.590,77009,4.791,7391968,4.870,7388238
!,!,MZ002H-Pool14-P004C1-S045-T00,MZ002H-Pool14-P004C1-S045-T00.d,Sample,,5/12/2016 12:34 AM,,,1.040,1456316,1.063,2982343,1.096,2852839,1.152,3864000,1.264,109991,1.342,310058,1.622,951570,1.656,710408,1.756,2205898,1.834,2278532,1.846,1606989,1.980,964727,1.980,1751612,2.025,6848171,2.136,5711235,2.136,1097212,2.204,1000867,2.237,2252717,2.192,2072978,2.315,2036481,2.338,6024250,2.338,6572669,2.450,2912780,2.427,2715765,2.517,4842772,2.506,264925,2.506,2426470,2.606,10474650,2.651,4302726,2.796,3125788,2.864,8682794,2.886,206096,3.009,9071068,3.009,3344658,3.076,87859,3.154,3774328,3.177,137287,3.266,698186,3.367,312888,3.412,517171,3.479,2969128,3.535,83669,3.591,3295302,3.613,861115,3.580,3003118,3.602,1692645,3.635,1097401,3.803,10446050,3.837,299309,3.870,2284323,3.993,12635945,4.072,20137478,4.206,10366073,4.228,3028901,4.374,107763,4.340,446243,4.407,5975874,4.441,11947056,4.609,7203992,4.709,1102310,4.586,64023,4.788,8486810,4.877,6739810
!,!,MZ002H-Pool14-P004C2-S046-T00,MZ002H-Pool14-P004C2-S046-T00.d,Sample,,5/12/2016 3:09 AM,,,1.040,1269282,1.074,3071038,1.108,2581579,1.163,3821267,1.264,108035,1.342,304914,1.622,921018,1.656,689419,1.756,2122839,1.835,2170339,1.857,1547655,1.980,1041878,1.980,1417907,2.025,7509954,2.137,5294786,2.137,1025214,2.204,969228,2.237,2098886,2.193,2317486,2.316,1910388,2.338,5626955,2.338,5924949,2.450,2632579,2.439,2473051,2.517,4553954,2.506,242140,2.506,2287447,2.606,9605034,2.651,3660218,2.797,2980934,2.864,7284322,2.886,167613,2.998,7844668,3.009,2600741,3.076,85510,3.155,3579635,3.177,124002,3.266,645978,3.367,303319,3.412,295557,3.479,2569625,3.535,53992,3.591,2611819,3.624,476798,3.580,2309830,3.602,1407442,3.636,884391,3.803,9202959,3.837,275828,3.882,1986823,3.994,11725447,4.072,18925597,4.206,9806092,4.228,2856377,4.374,99357,4.340,400784,4.407,5078357,4.441,10866325,4.598,6371006,4.709,1014413,4.598,53143,4.788,8708375,4.877,5811286
!,!,MZ002H-Pool14-P004C3-S047-T00,MZ002H-Pool14-P004C3-S047-T00.d,Sample,,5/12/2016 5:44 AM,,,1.053,1230861,1.076,3112782,1.109,2738018,1.165,3758887,1.266,115262,1.355,291633,1.624,1010921,1.669,817812,1.758,2266099,1.836,2363201,1.847,1554215,1.982,937179,1.982,1755337,2.026,7367475,2.138,5502428,2.138,748970,2.205,1014213,2.228,2263940,2.194,2126912,2.317,1915854,2.340,5924291,2.340,6167344,2.452,2746116,2.429,2549361,2.519,4735203,2.507,282771,2.507,2464304,2.608,10380375,2.653,3916725,2.787,3014688,2.865,8246707,2.888,192781,3.000,8674345,3.011,3114221,3.078,90354,3.156,4262331,3.179,148143,3.257,655150,3.369,335129,3.414,423607,3.481,3004297,3.537,72229,3.593,3042280,3.615,746301,3.581,1985131,3.604,1647703,3.637,1002367,3.805,10620733,3.839,308093,3.872,2174298,3.995,12240343,4.074,20068682,4.208,9860041,4.230,3097701,4.364,110687,4.342,449021,4.398,5028030,4.432,11727673,4.599,7125153,4.700,1151270,4.599,69496,4.789,8573005,4.879,6160822
!,!,MZ002H-Pool14-P004C4-S048-T00,MZ002H-Pool14-P004C4-S048-T00.d,Sample,,5/12/2016 8:18 AM,,,1.054,1438095,1.076,3315812,1.110,2883892,1.165,4837181,1.266,98875,1.356,348971,1.624,1054965,1.658,770049,1.747,2513344,1.848,2554299,1.859,1677028,1.982,1159561,1.982,1269308,2.027,9373669,2.139,7049599,2.139,1371743,2.206,1304008,2.239,2762473,2.195,2663200,2.318,2430917,2.340,6854919,2.340,6960482,2.452,3499931,2.430,3174517,2.508,6031428,2.508,336739,2.508,1628116,2.608,10780253,2.653,4499980,2.787,3393274,2.866,9452284,2.888,210953,3.000,9336939,3.011,3121468,3.078,95954,3.157,4383241,3.168,156156,3.257,846466,3.369,379486,3.414,684168,3.481,2618327,3.537,95430,3.593,2762842,3.626,605850,3.582,3196094,3.604,1400505,3.638,786625,3.805,9777569,3.828,294994,3.873,3043752,3.996,12682453,4.074,20401672,4.208,10455577,4.230,3399865,4.365,88018,4.342,526437,4.398,2649043,4.432,11885914,4.600,7115565,4.700,1173716,4.588,68205,4.790,9546285,4.868,6748082
!,!,MZ002H-Pool14-P004C1-S045-T12,MZ002H-Pool14-P004C1-S045-T12.d,Sample,,5/12/2016 10:53 AM,,,1.042,1377602,1.065,3033580,1.098,2759400,1.154,2650733,1.266,111776,1.344,296512,1.624,1053080,1.646,0,1.747,2406713,1.837,2545250,1.837,1655683,1.982,891404,1.982,1786974,2.027,6869501,2.127,5626631,2.139,752884,2.206,1002476,2.239,267196,2.194,1954399,2.318,2088611,2.340,4787599,2.340,6683001,2.452,2785905,2.429,2538143,2.508,4801946,2.508,311814,2.508,2776808,2.608,10710476,2.653,4046030,2.787,2588039,2.866,8469824,2.888,208191,3.000,9309973,3.011,3549787,3.078,89415,3.145,3788640,3.168,147146,3.257,677130,3.358,380931,3.414,980539,3.481,2874214,3.537,56623,3.593,3545016,3.615,810506,3.582,1862047,3.604,1652255,3.638,1112472,3.805,11035185,3.828,303942,3.872,3354468,3.995,13312973,4.074,21037159,4.208,11310829,4.230,0,4.365,119842,4.331,0,4.398,5124383,4.443,12474982,4.600,7043928,4.700,1036525,4.588,67428,4.790,7812190,4.868,5439829
!,!,MZ002H-Pool14-P004C2-S046-T12,MZ002H-Pool14-P004C2-S046-T12.d,Sample,,5/12/2016 1:28 PM,,,1.043,1283890,1.077,2758163,1.099,2352958,1.155,2369398,1.256,96445,1.356,307193,1.625,900615,1.636,0,1.748,1931952,1.837,2146932,1.871,1697120,1.983,965882,1.983,1298660,2.027,7682861,2.139,5534241,2.139,814047,2.206,1005193,2.229,2219518,2.184,2285447,2.318,1973903,2.341,4564624,2.341,5678855,2.452,2580775,2.430,2297636,2.508,4403409,2.508,268683,2.508,2169467,2.609,8612218,2.654,3536863,2.788,2500030,2.866,6666574,2.889,147482,3.001,7161808,3.012,2340576,3.068,79212,3.146,3585531,3.168,126216,3.258,629836,3.359,188821,3.414,358272,3.482,2006098,3.538,25749,3.593,2167841,3.627,477574,3.582,1247592,3.605,1027103,3.638,684562,3.806,8267633,3.828,237053,3.873,2476238,3.996,11044102,4.074,18064602,4.209,9698664,4.231,885764,4.365,91082,4.332,12533,4.399,1025523,4.432,10433682,4.600,5789119,4.701,794071,4.589,51701,4.779,7005816,4.869,4538331
!,!,MZ002H-Pool14-P004C3-S047-T12,MZ002H-Pool14-P004C3-S047-T12.d,Sample,,5/12/2016 4:03 PM,,,1.044,1183436,1.077,2655882,1.100,2584379,1.156,3538755,1.256,103005,1.346,282972,1.626,879869,1.648,0,1.760,1988742,1.838,2110803,1.861,1374174,1.984,871004,1.984,1563835,2.028,6815956,2.140,5315172,2.140,500877,2.207,899395,2.241,1660563,2.196,1891890,2.330,1771293,2.342,3997388,2.353,5664649,2.465,2403056,2.442,2356770,2.521,4377329,2.521,255029,2.509,2204985,2.621,8989353,2.666,3421526,2.789,2443092,2.878,7289858,2.912,161587,3.024,7397818,3.024,2839825,3.069,78241,3.147,3266767,3.169,146346,3.259,508884,3.359,377801,3.438,430232,3.483,2259043,3.538,42046,3.572,2727111,3.639,832229,3.617,980107,3.572,1305345,3.617,858379,3.807,8490467,3.829,264810,3.818,2036405,3.964,11062536,4.019,20152336,4.198,8900565,4.165,485166,4.344,90346,4.333,308356,4.400,3392531,4.433,9864525,4.601,5346579,4.702,703722,4.590,53594,4.780,6289996,4.870,4701264
